#{"t_start": 1781167131.9848042, "env_id": "None"}
r,l,t
53.704503,172,304.141391
-1.527801,300,309.297559
0.541263,300,310.237474
1.64313,300,311.278096
2.100136,300,312.430063
52.788526,178,314.800894
-0.868808,300,315.646177
2.142249,300,316.394332
53.048429,214,319.307439
-1.571502,300,320.525859
1.313565,300,323.487015
1.636001,300,324.703429
2.621528,300,325.828277
-0.728514,300,326.80981
2.43997,300,329.551045
53.296654,163,332.479317
54.049973,167,333.123047
-0.998641,300,334.270089
-2.017998,300,335.280709
2.253827,300,338.140864
1.545844,300,339.259354
2.130205,300,340.237071
-0.692026,300,341.311549
-0.95993,300,346.705798
-1.01143,300,347.853051
-0.887661,300,348.700445
2.23032,300,349.742716
2.209214,300,352.547468
1.378877,300,353.572871
1.303319,300,356.958414
2.329187,300,358.005868
53.734071,182,358.593999
0.730719,300,361.392573
52.976677,164,362.150761
51.533025,241,363.271949
53.58349,182,363.951503
52.145047,171,364.784
1.228362,300,367.932654
53.008625,178,368.685764
1.877003,300,372.143569
-0.935847,300,373.187718
-0.473651,300,374.159887
-0.748177,300,376.636406
-1.775457,300,377.613118
53.615308,158,378.106123
-2.452371,300,378.936785
0.862834,300,382.298748
2.467036,300,385.075521
-1.071049,300,386.056751
-2.237482,300,386.907019
-1.21053,300,387.774059
53.872243,176,390.097605
52.675465,187,390.691199
-1.634638,300,394.259509
0.741426,300,395.199231
-0.953094,300,396.129068
-2.358101,300,398.9765
-4.094068,300,399.986143
-0.682313,300,401.126138
2.08035,300,402.044388
-1.453483,300,407.35075
1.643545,300,408.261353
2.492203,300,409.174978
1.77962,300,410.207825
1.003917,300,412.912846
52.159341,174,413.504148
1.402432,300,414.447119
3.091984,300,415.339638
-1.905965,300,418.749081
52.933885,234,421.230736
1.771298,300,422.269861
-1.723186,300,423.315801
52.606697,189,423.979934
52.414063,225,424.669926
1.371295,300,427.034319
-1.514737,300,430.49549
52.876282,212,431.51322
-1.380271,300,432.412091
-0.995127,300,435.315981
-1.03595,300,436.32547
-1.079337,300,437.312335
-1.426047,300,438.262511
1.652593,300,443.406387
53.045829,171,443.977239
53.394773,178,444.524675
-0.881788,300,445.656754
52.786543,176,446.33596
0.430733,300,447.287681
2.146685,300,449.897107
2.509419,300,450.835054
-2.352662,300,454.030226
-0.649383,300,454.932194
-1.631452,300,457.593643
2.430625,300,458.657953
53.785195,169,459.158963
-1.672198,300,460.336036
53.122202,176,460.886249
53.618804,190,463.54748
2.099055,300,467.038739
0.877192,300,467.967589
52.660666,251,468.735164
-1.746449,300,469.548269
-1.224825,300,472.166431
2.599161,300,473.336681
-1.116222,300,474.487643
-0.813491,300,478.141792
53.126676,176,480.408229
1.588824,300,481.407483
-1.597754,300,482.43475
52.763834,188,483.156293
-1.165623,300,484.141717
1.541227,300,486.825254
2.367989,300,488.014152
-2.212459,300,491.485851
-3.36477,300,492.46717
-1.695131,300,495.101044
-0.775894,300,496.185226
53.277194,175,496.89767
53.165226,200,497.495589
52.698576,186,498.162398
-2.457633,300,500.877358
2.198165,300,504.16566
54.031264,159,504.686878
-1.339645,300,505.736817
-1.503636,300,506.649796
1.852376,300,509.373372
53.265927,170,509.910426
52.807382,158,510.488514
1.80691,300,511.50479
53.698367,157,511.980163
1.971438,300,516.885428
2.276931,300,518.084836
2.716373,300,519.07418
2.069962,300,520.098552
-1.003378,300,521.26411
53.450178,172,523.406513
1.737159,300,524.414979
2.448324,300,527.855785
0.128267,300,528.939912
52.008332,175,529.486494
2.069908,300,531.932097
-2.445279,300,532.881592
-7.952412,300,533.899921
-1.815168,300,534.840707
-1.273383,300,539.715525
52.481776,161,540.289084
2.006146,300,541.178154
-1.748001,300,542.159631
-2.373254,300,544.544386
51.94575,294,545.521261
2.600574,300,546.417091
-1.6309,300,549.955121
53.923728,171,550.47275
52.982151,178,552.637838
53.758304,183,553.230739
-0.665094,300,554.283303
53.669151,167,554.795008
2.013387,300,555.760941
-0.990811,300,558.220149
53.634346,179,558.91776
-1.399917,300,562.218507
0.945462,300,563.347909
2.741812,300,564.579641
53.947238,155,565.196881
4.104521,300,568.027929
-1.164855,300,569.106691
2.528562,300,569.998503
-1.461792,300,571.032371
51.789562,172,575.632032
-0.973676,300,576.902713
-1.266826,300,578.153616
-0.875739,300,579.174916
-3.430258,300,581.666299
-2.338399,300,582.447929
1.361998,300,583.319612
-1.568778,300,586.699621
-1.929718,300,589.350774
-1.755508,300,590.392466
53.199584,174,590.96165
52.355322,231,591.746353
-0.987644,300,592.609325
-1.018865,300,595.157411
-1.04999,300,598.396093
53.816989,173,599.020074
-1.665079,300,600.157324
-0.853555,300,601.332063
-0.925561,300,604.13203
-0.808265,300,605.342616
-1.504501,300,606.381633
53.857593,175,606.868563
53.472708,165,607.423469
52.982855,184,612.17358
-1.933845,300,613.278823
53.779851,146,613.742753
-0.996565,300,614.825429
-0.939506,300,615.967949
52.642103,232,618.42407
3.180847,300,619.448124
52.865874,157,619.963342
53.275335,176,622.954389
-1.081168,300,623.881177
53.700396,156,624.364316
-2.812458,300,627.06718
-1.536623,300,628.149715
3.266107,300,629.124189
-1.815291,300,630.237821
0.510429,300,632.833921
-1.428369,300,636.21216
52.652365,187,636.85257
52.619165,179,637.470134
-5.947455,300,638.477779
2.085467,300,641.013534
-0.783066,300,642.032323
1.76796,300,643.043611
52.46159,153,643.561067
53.666159,168,646.549237
53.326082,161,648.574083
1.417617,300,649.466944
-1.502641,300,650.48442
52.154543,151,651.034277
1.848365,300,651.969277
2.300047,300,654.439172
2.84016,300,655.474142
-1.887506,300,659.043241
52.785648,162,659.588585
53.258451,187,660.270176
-2.138452,300,662.760332
53.449229,144,663.296482
-2.002973,300,664.220612
1.842565,300,665.224162
-2.948198,300,666.349324
53.206447,278,671.174206
52.368976,172,671.743263
2.049308,300,672.633958
-1.008051,300,673.680614
51.700933,228,674.280792
-2.048766,300,676.848228
53.024006,173,677.355182
2.679254,300,678.275515
-2.193369,300,681.543641
3.529581,300,684.071069
53.75421,158,684.540479
-0.989763,300,685.521322
1.345392,300,686.386551
-0.611521,300,687.38692
52.121577,167,689.510286
1.658003,300,690.397437
53.746706,174,693.260352
-1.596305,300,694.194938
53.550986,219,694.935928
-1.374272,300,697.479015
0.858391,300,698.78213
2.337338,300,699.920522
-1.603729,300,700.979414
52.510829,169,701.508166
1.821422,300,706.632661
-1.240104,300,707.62718
1.22314,300,708.551477
1.673205,300,709.452883
-2.821444,300,712.053861
53.45902,281,712.993037
-1.218885,300,713.977726
-1.321011,300,717.404176
-1.431692,300,720.039966
2.761519,300,720.94785
-2.058677,300,721.901446
-1.109853,300,722.813397
1.411574,300,725.505341
53.710905,179,726.088069
1.940251,300,729.752401
52.250191,234,731.042368
53.198896,161,731.607855
2.846642,300,732.54611
-1.424122,300,735.246882
2.497325,300,736.370821
2.188167,300,737.814669
53.873426,272,738.834055
-1.328827,300,743.59729
3.890721,300,744.533127
53.490303,252,745.297883
53.822354,161,745.818862
-1.255134,300,746.683577
-1.773705,300,749.02545
-0.454152,300,750.02304
53.007664,200,753.060652
2.773913,300,754.23232
2.640343,300,757.012357
53.961912,168,757.59148
-1.140178,300,758.613659
2.689572,300,759.526941
54.060211,176,760.294137
3.692666,300,763.005692
-0.8272,300,766.394589
2.163923,300,767.379315
2.633803,300,768.346207
-0.998204,300,770.967525
-1.517353,300,771.916006
1.878125,300,772.858238
-1.60189,300,774.018702
2.195889,300,779.070203
-0.979896,300,779.909606
-1.55164,300,780.933879
2.714326,300,781.78316
52.633419,292,782.678181
-1.726995,300,785.338244
-1.545131,300,786.183076
2.299038,300,789.777081
-1.68344,300,790.932451
-1.026248,300,793.615695
2.559764,300,794.566819
-1.361305,300,795.701269
54.007134,164,796.3098
-1.422938,300,798.854555
3.321826,300,802.818095
54.087499,178,803.345149
0.391471,300,804.393785
-1.391693,300,805.298865
0.700537,300,807.796704
1.81386,300,808.665402
53.784111,158,809.103428
2.33178,300,809.86088
53.111189,182,812.848976
52.375244,168,813.450782
53.710244,165,815.480152
53.821981,149,815.977201
52.932713,177,816.533697
53.198677,163,817.159499
-1.214638,300,818.075558
53.526977,156,818.49382
0.6537,300,821.180341
53.260308,269,821.986463
52.659284,192,825.055442
2.290519,300,825.995233
-1.077842,300,826.911205
51.732438,282,829.441515
-1.0808,300,830.408387
3.101909,300,831.225428
53.131803,212,831.845644
3.145634,300,836.685318
53.715598,156,837.175803
53.960749,165,837.680763
-1.283949,300,838.54855
53.654427,153,838.913465
2.162785,300,839.78538
1.759275,300,841.962048
-2.074421,300,842.902461
-1.644516,300,843.752461
53.798542,151,846.501315
-0.932767,300,849.003965
-0.689367,300,849.917393
52.566131,197,850.53871
52.907447,159,851.177876
52.28022,172,851.679543
-1.095671,300,852.693656
-1.413027,300,855.36382
-1.679897,300,858.8496
3.231141,300,859.883637
53.54885,183,860.626125
52.993109,210,861.399557
-1.556035,300,863.749654
-0.874767,300,864.723577
-2.811308,300,865.571074
52.238515,170,866.094052
-0.647908,300,870.811681
52.814992,258,871.750108
3.026142,300,872.721912
1.992109,300,873.817407
-1.279388,300,874.86397
52.322676,192,876.793816
53.550966,186,877.387748
-1.397766,300,878.456993
2.133908,300,881.867924
-0.241124,300,884.576553
50.952751,206,885.214521
53.163691,210,885.980628
2.40443,300,886.829489
53.822631,160,887.510049
51.977723,152,888.072318
54.229641,135,888.51291
53.226573,270,890.859743
2.232082,300,894.12616
-1.194158,300,895.146864
1.683881,300,896.066131
53.833554,175,898.050065
-0.926055,300,898.984293
-1.368568,300,899.895715
2.007665,300,901.026142
53.778748,180,903.942934
53.693885,155,905.852251
53.954402,157,906.3686
3.003124,300,907.344289
52.334289,191,908.014206
-1.352467,300,909.013493
53.538152,202,909.652172
3.445868,300,911.851342
53.825659,251,912.622386
-1.718593,300,915.822948
51.395429,269,916.646025
2.306543,300,918.960325
2.350366,300,919.724405
1.891826,300,920.629166
3.749838,300,921.322733
-1.453574,300,923.750466
-1.397755,300,926.870777
53.742819,218,927.476804
-1.623691,300,928.404916
-1.379762,300,929.402537
53.481129,173,931.358345
53.87064,202,931.919865
-1.461526,300,932.943868
52.892426,163,933.476405
53.476271,175,933.979186
-1.261857,300,937.161545
1.970262,300,939.435149
2.870192,300,940.412405
3.216076,300,941.45373
-1.608227,300,942.325285
2.680043,300,944.671659
2.769949,300,945.532887
-1.907556,300,948.6267
53.930883,167,949.132604
53.891892,175,949.63705
52.391453,163,951.510437
53.915502,167,951.954048
3.213222,300,952.855708
53.741728,145,953.351934
53.955813,155,953.839797
1.884583,300,954.691146
53.478223,162,956.565231
54.108899,162,959.439492
1.956488,300,960.328205
2.84664,300,961.272363
-1.19282,300,962.268711
52.766549,158,964.250065
-1.091503,300,965.086931
1.725044,300,965.906718
-1.772196,300,969.286883
2.358966,300,970.208216
3.236131,300,972.619049
51.343265,298,973.670901
2.872833,300,974.717259
-1.348442,300,975.708546
-1.326063,300,978.39592
52.11459,169,978.920833
52.950123,161,981.86999
53.594097,159,982.383812
-1.956295,300,983.243759
52.738629,241,984.120795
-1.705924,300,986.714093
2.803597,300,987.844683
51.460332,173,988.433036
53.924221,156,988.910568
2.398522,300,989.889775
3.350519,300,994.58813
1.020411,300,995.545034
1.668636,300,996.518753
2.59382,300,997.473843
52.965944,173,999.350367
3.070244,300,1000.206315
53.717107,155,1000.718246
53.984011,161,1001.239509
53.045624,144,1003.957253
-1.296247,300,1004.850054
53.170703,149,1007.234938
53.423132,151,1007.665223
2.25998,300,1008.71478
53.745354,167,1009.32095
1.766331,300,1010.329321
2.414885,300,1013.279021
-1.593551,300,1014.276805
53.500446,170,1017.961833
-3.17515,300,1019.151065
1.982353,300,1020.346426
53.887501,162,1022.444854
-7.772477,300,1023.626234
-2.847203,300,1024.708441
53.95294,151,1025.262168
53.750179,156,1025.748205
53.537723,164,1026.452939
-1.503594,300,1031.647046
54.04427,148,1032.277592
2.59177,300,1033.212973
-1.181464,300,1033.998747
-1.714826,300,1034.751458
-1.378617,300,1038.559674
53.855119,149,1038.951075
53.87674,155,1046.530834
1.014451,300,1050.32404
3.204673,300,1051.438147
53.953401,136,1053.617212
-1.805843,300,1054.445781
53.835415,158,1054.859558
53.2393,162,1055.253197
-0.998194,300,1056.199221
-1.247334,300,1057.162558
53.603621,155,1059.536176
54.057362,148,1068.047617
54.098725,166,1068.713977
54.26391,141,1069.321627
-1.286771,300,1070.365207
2.885352,300,1071.787166
54.01328,154,1154.861602
53.152754,196,1155.597536
-1.220299,300,1156.922346
-2.302257,300,1157.694113
2.26318,300,1161.280946
-1.650305,300,1163.796018
-1.747577,300,1164.636375
-1.857462,300,1165.470819
-1.616981,300,1166.898431
-1.684313,300,1169.876308
2.752786,300,1170.662775
-1.426816,300,1174.194525
53.816835,194,1174.686464
2.831018,300,1177.292849
-1.636892,300,1178.703062
-1.912974,300,1179.890491
-2.071486,300,1180.879508
-1.133283,300,1182.141268
2.739772,300,1187.010672
53.799339,175,1187.671017
-1.41831,300,1188.767861
-0.668628,300,1189.730649
-1.165979,300,1191.98425
-1.815463,300,1193.085042
-0.943926,300,1194.222665
54.005129,142,1195.01974
-0.870045,300,1198.50713
53.191379,146,1200.718512
53.869777,163,1201.329759
-2.175038,300,1202.381514
1.983451,300,1203.252197
1.001356,300,1204.044897
53.798866,154,1206.026509
-1.427951,300,1207.04245
53.219056,187,1210.028674
53.572967,164,1210.705998
53.563344,195,1211.373174
3.083275,300,1212.308648
-2.302838,300,1214.98257
52.636498,175,1215.509392
54.160822,156,1216.163605
-2.0517,300,1217.210884
-1.221476,300,1218.249187
53.64961,154,1222.363371
53.985361,151,1222.824118
1.791597,300,1223.734248
1.268872,300,1224.641232
53.046279,159,1225.195063
-1.026607,300,1227.319052
54.079059,153,1227.729633
1.226057,300,1228.590703
-1.472893,300,1229.591943
53.921014,170,1232.410033
2.188962,300,1233.119562
53.898383,152,1234.87033
54.029154,152,1235.242393
0.496714,300,1235.956758
53.413613,155,1236.343344
1.564671,300,1237.044795
-1.230185,300,1239.127114
3.22001,300,1242.212232
53.43403,160,1242.768721
-2.754516,300,1243.86405
52.741763,203,1244.629685
-1.244872,300,1246.996909
53.805111,173,1247.499533
53.047289,164,1248.065123
2.626451,300,1248.976381
2.230238,300,1249.95102
3.357745,300,1254.300265
53.503365,178,1254.84828
1.371146,300,1255.878884
-1.254862,300,1256.783898
53.553505,159,1257.3211
54.01514,129,1257.700982
3.069837,300,1260.018226
53.824491,174,1260.794899
-1.850696,300,1262.039931
53.347344,151,1264.836789
2.424589,300,1266.097242
3.270965,300,1268.515424
53.594309,207,1269.454456
-1.445279,300,1270.47937
54.070556,169,1271.171146
-1.958816,300,1272.427954
53.642097,157,1274.284796
1.143377,300,1277.618343
52.564493,157,1278.10205
2.233933,300,1279.017727
-1.635047,300,1279.892244
52.536892,202,1281.902429
53.58456,156,1282.333761
1.902689,300,1283.141825
53.805104,162,1283.619779
53.766413,161,1284.089522
-1.571165,300,1287.276336
53.58693,258,1289.494737
54.09436,160,1289.999215
-1.201377,300,1291.284955
-1.383381,300,1292.207093
53.940623,153,1292.630202
3.533101,300,1294.77188
-2.058137,300,1295.621425
2.492458,300,1298.683323
-1.657773,300,1299.547038
-1.420143,300,1301.876934
54.083307,300,1302.802686
1.637581,300,1303.714538
52.416872,297,1304.62373
2.925043,300,1306.718937
2.15357,300,1310.136669
53.137546,182,1310.848943
-1.13255,300,1311.932508
-1.269124,300,1313.104615
-1.373587,300,1315.410115
53.950288,160,1316.011235
53.304785,231,1316.988678
-1.327506,300,1318.170535
-1.76317,300,1321.587644
54.17823,137,1323.530025
54.095224,174,1324.229445
53.319372,209,1324.957871
2.574601,300,1325.826273
-1.304682,300,1326.928564
-1.780367,300,1329.353526
3.412604,300,1330.58855
53.626494,150,1333.22111
52.570041,174,1333.868956
53.891367,151,1334.434347
54.122561,145,1334.981052
-1.672002,300,1337.308312
2.428023,300,1338.495337
54.113182,130,1338.89749
1.941469,300,1339.741962
2.481925,300,1340.547391
53.91365,156,1341.194048
52.57071,192,1345.157893
-1.835702,300,1346.131334
53.918468,165,1346.777934
-1.182125,300,1347.818275
1.762696,300,1348.938578
-1.609178,300,1351.139871
-1.303537,300,1352.259067
-0.611303,300,1356.809588
52.812707,152,1357.339103
53.460777,272,1360.258467
54.149117,154,1361.084943
53.363711,159,1361.913732
53.905463,144,1362.594933
-3.771555,300,1364.001376
52.624316,177,1365.161292
52.824938,187,1366.231595
53.922751,148,1368.58221
53.796403,131,1369.407882
53.72029,154,1370.218759
2.917043,300,1374.352978
53.916265,163,1375.340473
53.258626,152,1376.027653
-1.302005,300,1379.364765
53.701326,151,1379.987501
-1.398796,300,1381.379488
-1.756822,300,1383.02966
53.699718,159,1383.910304
53.763545,147,1384.798163
3.056361,300,1390.883532
53.859053,170,1391.765944
53.914291,161,1392.546103
1.749134,300,1394.11837
2.299389,300,1395.650149
53.689592,158,1396.435091
-1.220548,300,1399.672934
-1.770197,300,1401.172195
-0.925839,300,1405.448918
2.724007,300,1406.643166
-1.321182,300,1409.477977
2.327544,300,1410.945898
0.902447,300,1412.423692
-1.827184,300,1413.949143
2.269311,300,1417.099663
-0.972374,300,1421.239761
54.133896,164,1422.11695
-1.078361,300,1423.529195
53.904073,142,1424.237363
-1.50023,300,1427.446788
-1.775079,300,1429.253761
-1.251719,300,1430.850786
-1.016124,300,1432.425803
-2.766247,300,1438.302344
53.345374,155,1438.869988
-1.736748,300,1440.424259
53.102543,177,1441.189471
3.047691,300,1442.680591
-1.227627,300,1445.691619
53.280473,189,1446.540477
-1.416489,300,1448.048909
-1.840485,300,1452.425721
2.362513,300,1453.929206
2.573053,300,1457.030433
53.93241,138,1457.749611
52.29925,155,1458.563337
-1.3011,300,1459.969022
54.005157,164,1460.754092
2.094647,300,1462.336646
53.995215,162,1464.838246
-1.402,300,1468.934827
53.662439,165,1469.494825
-1.497489,300,1470.851828
53.952438,155,1471.578553
-1.720747,300,1474.497541
53.210885,201,1475.54071
-1.23543,300,1477.077537
-1.852555,300,1478.674744
-1.666318,300,1482.88474
-1.75043,300,1485.773884
-1.955412,300,1487.409362
53.694202,270,1488.682558
54.060902,145,1489.526176
1.925819,300,1492.57544
53.993995,176,1493.487514
54.101257,150,1494.148011
52.625644,203,1497.887531
3.022553,300,1499.550978
3.149623,300,1500.74917
53.212397,134,1502.831942
53.70529,150,1503.567365
53.6856,150,1504.257685
2.157265,300,1505.715861
-1.059607,300,1507.069541
52.67345,179,1508.170334
-1.211566,300,1514.041908
54.08809,139,1514.740066
53.656992,145,1515.65799
54.011292,204,1516.889659
-1.244599,300,1518.65118
-1.003516,300,1521.36792
3.212876,300,1522.64687
2.970413,300,1524.054637
-1.481714,300,1528.463948
53.047364,164,1529.09357
2.128117,300,1531.81218
54.028308,155,1532.60211
2.56815,300,1533.949804
53.931589,259,1535.155067
2.590238,300,1536.398897
54.031573,145,1538.297257
-1.221608,300,1539.357095
-1.350019,300,1543.314108
-1.797267,300,1544.331722
52.571623,220,1545.141239
52.769408,206,1547.44121
52.881287,154,1548.080136
53.384676,136,1548.785218
-1.243782,300,1550.221405
53.642695,234,1551.304174
-1.878712,300,1555.350324
-1.292042,300,1558.259663
-1.521883,300,1559.631751
53.962195,146,1560.444442
-1.473717,300,1562.074937
-1.502507,300,1565.029692
1.414145,300,1567.205324
-1.492544,300,1568.966684
-1.39304,300,1574.063283
53.747895,153,1574.715938
-1.568931,300,1577.76166
53.967713,170,1578.419464
-1.075583,300,1580.030601
52.66158,275,1581.495044
-1.253522,300,1582.889202
53.642248,177,1585.832284
1.764474,300,1590.852529
53.363558,139,1591.619893
-1.23613,300,1592.968602
1.487318,300,1594.193559
53.840221,148,1596.269327
-1.945622,300,1598.009057
53.650881,150,1598.715706
-0.875132,300,1600.313078
53.986997,144,1601.184116
53.559007,149,1605.357326
53.473637,149,1607.737927
54.03324,158,1608.537835
2.875417,300,1610.000199
-1.478098,300,1611.442269
1.194261,300,1612.759083
2.384352,300,1616.057307
54.030188,146,1616.655204
2.945488,300,1618.175811
-0.099774,300,1623.158155
54.078072,148,1623.917731
53.906211,140,1624.51942
54.053115,147,1626.604975
-1.54777,300,1628.227844
54.107954,147,1628.907324
52.644595,143,1629.585273
53.716832,148,1630.383248
54.155272,163,1631.125895
52.553563,153,1631.908429
-1.978822,300,1634.634678
53.456759,170,1638.281833
54.145519,172,1639.021716
54.11169,151,1639.753455
53.234477,146,1640.471344
52.697248,144,1641.159134
53.05203,159,1642.016454
2.441819,300,1644.734182
-1.740207,300,1646.245988
53.869886,144,1646.929135
53.309253,153,1647.8358
53.73775,156,1648.693464
52.509544,140,1652.2125
54.021858,141,1652.924057
53.444959,148,1655.300041
2.884287,300,1656.516447
53.883784,151,1657.235963
52.005612,182,1658.369508
54.085522,147,1659.128997
-2.112755,300,1660.64991
1.587573,300,1663.293265
53.802288,140,1663.999604
53.77846,153,1664.737663
54.316809,157,1668.226174
2.489908,300,1670.154199
54.102416,151,1670.926333
-1.13276,300,1674.546484
53.356798,155,1675.627936
-1.643265,300,1677.224184
-2.067914,300,1678.784371
0.515028,300,1680.905884
52.109579,147,1685.760881
53.567832,144,1686.620435
53.960049,165,1687.309984
-1.670098,300,1688.675931
-1.725813,300,1690.442375
3.641973,300,1694.029348
-1.706609,300,1695.431083
53.813102,153,1695.967816
54.116268,155,1697.109816
54.052282,160,1698.141636
53.928259,178,1702.862259
2.346681,300,1706.339403
1.345273,300,1708.023223
-48.560417,300,1710.254578
53.069849,166,1711.316494
-1.474339,300,1713.036717
-2.150608,300,1716.379336
53.940516,155,1717.417587
1.75033,300,1721.954891
54.196334,134,1722.562427
-2.023661,300,1723.871726
54.206574,179,1726.668157
-1.013591,300,1727.908816
52.701399,149,1728.504088
53.064917,145,1729.125889
54.054167,146,1729.947475
-2.520047,300,1731.359943
-1.629184,300,1737.974272
3.188888,300,1739.283308
-1.681765,300,1740.603933
53.346866,154,1741.294706
53.695703,163,1741.838906
-3.474125,300,1744.831081
52.152841,158,1745.571296
1.361142,300,1746.746812
2.756183,300,1750.54794
-1.620235,300,1751.498731
-1.861913,300,1754.115312
-1.323395,300,1755.10832
54.398461,153,1755.695302
54.192358,166,1756.417232
3.20473,300,1757.522422
-0.897896,300,1760.324106
-1.454353,300,1763.977897
-2.370324,300,1764.94132
-2.488247,300,1765.868497
54.150419,148,1766.354523
-1.893685,300,1768.529393
52.595019,200,1769.134398
53.80796,149,1769.640372
52.693987,158,1770.12827
-1.370527,300,1771.114276
53.512398,147,1774.244748
2.683704,300,1776.466749
52.704819,166,1776.990288
-2.035271,300,1777.979435
-1.503971,300,1778.998374
52.566704,252,1781.992165
53.975864,166,1782.676117
53.901951,152,1783.491654
52.980781,146,1784.279716
53.332866,243,1788.912122
2.592122,300,1790.298051
53.684721,156,1791.160549
1.539683,300,1794.16623
52.822985,159,1795.009967
52.470524,153,1795.719928
54.049127,178,1796.57703
53.836992,142,1797.21893
54.222314,148,1797.942304
2.106952,300,1800.862508
2.502848,300,1805.183776
53.926461,152,1805.980969
-1.537734,300,1807.392071
52.871407,274,1808.962755
53.850386,149,1811.005405
