#{"t_start": 1781167132.005257, "env_id": "None"}
r,l,t
1.553911,300,570.841555
2.937643,300,575.877551
51.033409,225,576.812596
-1.27145,300,578.078323
0.816937,300,579.112395
53.349204,153,579.651187
53.383395,210,581.800212
53.815994,168,582.236143
53.831949,174,582.704738
-0.787702,300,583.571892
53.540721,200,586.669657
3.229301,300,589.316045
1.394753,300,590.324457
-0.99903,300,591.360875
-1.030356,300,592.313617
-0.677108,300,593.150759
1.785335,300,595.668953
53.053361,161,598.568426
53.322639,204,599.275114
52.147264,226,600.167103
-0.87063,300,601.390328
1.859436,300,604.149343
52.807088,153,604.696606
2.609469,300,605.857915
3.067357,300,606.806973
-1.612497,300,611.977621
52.085508,176,612.526361
-1.156439,300,613.61099
52.572526,180,614.2073
53.46293,186,614.942225
-1.146489,300,616.039426
-0.756163,300,618.772179
-0.838757,300,619.752105
-1.096065,300,623.189141
-0.940058,300,624.119821
1.204559,300,626.655144
1.754463,300,627.804157
1.412281,300,628.820804
52.952836,162,629.349038
53.222274,158,629.88184
52.034254,168,630.584088
-1.344472,300,635.550944
53.46644,146,636.03656
52.525467,206,636.709711
-166.171089,300,637.702243
53.046408,172,638.333171
2.59496,300,640.896716
1.927504,300,641.875242
2.667375,300,642.864249
2.752219,300,646.311008
53.39868,171,646.888234
0.947619,300,649.255504
-1.358238,300,650.310204
2.595631,300,651.330392
2.154559,300,652.302163
52.93368,176,654.357503
53.81696,150,654.850922
-1.403662,300,655.982007
-1.54648,300,659.428127
-1.754757,300,660.562994
-2.286081,300,663.059052
53.110196,152,663.557676
1.82556,300,664.454209
53.233064,165,665.041565
53.667116,171,665.640635
53.518539,163,666.257347
52.363656,181,668.368858
-2.70961,300,671.760694
52.129335,172,672.259248
53.454272,162,672.750618
-1.429933,300,673.771328
-1.65856,300,676.241889
2.302114,300,677.138245
53.457014,155,677.61756
-1.477071,300,678.566904
1.581523,300,681.838189
52.550333,219,684.095055
53.590607,172,684.593585
53.862265,158,685.148641
52.957919,158,685.63228
-0.985626,300,686.48211
53.430878,150,687.030567
53.258777,169,687.563386
3.562805,300,690.097991
2.35198,300,693.319759
52.241795,297,694.241897
2.394829,300,695.216224
-1.674509,300,697.806596
-2.260415,300,699.068921
52.919497,216,699.958404
53.857696,168,700.550009
53.143711,188,701.199321
-0.765289,300,706.296359
53.309202,183,706.914102
-2.27059,300,707.921954
1.684389,300,708.760012
-2.959338,300,709.69238
53.481827,150,711.858583
-0.555899,300,712.790763
-1.864235,300,713.844876
1.223268,300,717.262279
2.890822,300,719.921135
2.652484,300,720.817335
-0.530787,300,721.769757
1.538765,300,722.652474
0.851203,300,725.301706
53.180888,257,726.206324
52.950781,166,729.295157
-1.07132,300,730.924606
-1.503783,300,731.949108
52.143364,169,732.471612
1.328306,300,735.141838
-1.584211,300,736.280316
-1.471936,300,737.675226
-2.770748,300,738.834996
53.673482,179,743.24407
3.486802,300,744.178108
53.371646,160,744.650802
-1.718425,300,745.561235
-1.240265,300,746.451635
52.539944,278,748.675155
1.305758,300,749.715353
1.101044,300,753.081652
53.998102,156,753.663167
-1.237884,300,754.764383
52.934365,164,757.134502
1.711242,300,758.12887
-0.826874,300,759.056242
1.57035,300,760.212332
52.712647,196,760.895638
-1.794421,300,766.031843
-2.025384,300,766.960982
51.564237,166,767.529328
2.789908,300,768.482961
2.206876,300,771.059759
-1.773048,300,772.048584
-1.329054,300,773.012439
1.935053,300,774.15042
-1.382984,300,779.163047
52.799815,167,779.626781
52.913614,163,780.138003
53.58467,190,780.730872
-1.165432,300,781.674124
52.743918,168,782.18985
52.871423,293,784.814272
2.338045,300,785.695652
53.415978,211,786.311644
1.755672,300,789.876268
2.038086,300,791.062463
1.821096,300,793.765033
52.355619,168,794.349345
53.705798,215,794.936395
53.136924,174,795.697551
52.938846,160,796.292448
3.433041,300,798.837483
3.176727,300,802.802459
52.442101,222,803.454354
52.136789,163,804.135722
52.815095,162,804.569649
-1.179307,300,805.522708
53.667561,192,807.675845
53.962724,165,808.145881
-1.115751,300,809.010205
53.628573,197,809.556252
-1.022791,300,812.787314
2.157774,300,815.305029
1.177407,300,816.286777
53.906347,154,816.751709
-1.403414,300,817.79899
53.750645,176,818.310797
-0.242587,300,820.97046
2.105145,300,821.865634
3.387339,300,825.26375
1.114567,300,826.184531
2.777578,300,828.79076
-0.801215,300,829.735704
53.153854,164,830.238385
2.253812,300,831.055968
53.774564,166,831.558078
53.404878,166,832.03465
-1.518549,300,836.897264
2.971538,300,837.794827
53.532204,150,838.256299
2.122883,300,839.024164
53.474754,157,839.494162
53.667344,258,841.515401
53.812608,142,841.968016
-0.645725,300,842.915667
3.243615,300,843.753589
1.927211,300,846.932366
-1.065834,300,849.483047
-1.06512,300,850.397305
3.01458,300,851.469088
1.33487,300,852.436466
53.671164,150,853.004771
-1.946346,300,855.680433
1.976237,300,859.078074
2.701799,300,860.147354
52.911502,171,860.871019
-1.325671,300,863.264999
0.694247,300,864.274744
-1.868235,300,865.155593
1.951973,300,866.039453
2.633383,300,870.760551
-1.660325,300,871.816137
1.069686,300,872.779785
1.192169,300,873.910667
53.73528,159,874.46104
1.367442,300,876.768927
53.024695,176,877.31742
52.265933,282,878.351989
52.498574,185,881.271945
3.51737,300,882.423022
53.111504,159,884.594531
0.79574,300,885.570411
54.055234,156,886.126147
-2.301313,300,886.979035
-0.930033,300,888.166943
51.991082,192,890.281552
54.005121,159,890.807378
53.069658,156,893.60739
1.940451,300,894.598427
53.042558,156,895.12678
52.534254,201,895.734924
51.505794,165,896.2097
53.233916,125,898.063133
52.984769,156,898.548707
53.463213,163,899.061346
53.72734,154,899.539725
1.660047,300,900.607321
53.896031,188,901.246712
-0.853713,300,905.934216
51.44142,209,906.654393
-1.575673,300,907.64699
53.407345,154,908.169153
-1.701826,300,909.143953
-1.430976,300,911.382962
54.038294,162,911.876897
53.719552,163,912.382629
2.119488,300,915.597244
53.805089,144,916.022052
3.027446,300,916.903109
2.419111,300,919.191808
51.603329,244,919.836095
-1.553023,300,920.720253
2.990841,300,921.413553
-1.564608,300,923.855579
0.792901,300,926.967244
-1.827124,300,927.893769
3.442533,300,928.769221
-0.763108,300,931.204197
53.105125,156,931.635492
53.140978,211,932.316892
54.112231,153,932.828439
52.937883,166,933.398775
-0.999472,300,936.583995
2.682083,300,938.832925
-1.76754,300,939.729026
53.753145,180,940.308369
53.263519,150,940.915237
54.027731,167,941.433554
3.139768,300,942.305142
2.809969,300,944.651444
-1.665705,300,945.512742
1.494523,300,948.606483
-1.423017,300,949.509211
2.000421,300,951.73375
53.583068,159,952.194302
53.400151,189,952.762324
52.129296,163,953.282806
-1.619669,300,954.203475
53.855714,206,954.801243
53.997027,154,956.712571
53.403108,166,959.603183
53.29842,159,960.032664
53.497458,249,960.708553
53.96455,181,961.33174
-1.734734,300,962.383037
2.792284,300,964.771304
-1.682094,300,965.569637
53.819642,173,965.997665
-1.142811,300,969.374711
53.919147,162,969.924216
1.623971,300,972.266197
-1.270117,300,973.385446
53.165289,158,973.891857
53.894188,151,974.42269
2.765726,300,975.407195
54.03725,155,975.916241
53.259647,147,978.140808
53.711948,186,978.692608
54.036306,161,981.673929
52.875823,163,982.16259
2.932717,300,983.077995
54.013078,151,983.562825
52.672904,157,984.124426
-2.130165,300,986.726094
-1.434611,300,987.843556
51.634369,216,988.573807
-1.772341,300,989.53394
-1.346163,300,994.259351
53.652094,187,994.841178
53.06259,157,995.30539
-1.402998,300,996.258978
53.361723,155,996.766744
54.091885,153,997.262578
53.097642,150,999.149226
-1.52706,300,1000.003992
53.804559,150,1000.421795
51.420848,214,1001.144664
53.938706,148,1003.856696
1.601452,300,1004.738313
53.571279,148,1007.131078
53.413081,201,1007.716209
53.889452,149,1008.293779
53.541434,235,1009.046393
52.881129,155,1009.659876
53.176754,147,1010.13107
1.018145,300,1011.016376
2.851794,300,1014.060761
52.396329,188,1017.824092
53.996824,143,1018.312988
-0.705637,300,1019.555832
52.901937,156,1020.179562
1.860763,300,1022.81568
-1.296313,300,1023.983233
54.05999,150,1024.529659
3.354252,300,1025.50971
2.702676,300,1029.203116
54.047239,154,1031.21499
53.961757,155,1031.932466
1.940261,300,1033.001867
-1.358674,300,1033.812409
53.478311,154,1034.209523
2.811804,300,1037.914072
52.772679,159,1038.401576
-1.458436,300,1046.337489
-2.222971,300,1050.140937
53.843928,164,1050.674371
-1.875813,300,1051.822758
52.877995,148,1053.968199
-1.418407,300,1054.755764
1.950552,300,1055.497796
2.578596,300,1056.522705
3.461785,300,1059.39579
54.104636,159,1067.900712
53.101361,153,1068.503561
-1.318248,300,1069.663429
53.972824,151,1070.154947
-3.072576,300,1071.537927
53.800305,154,1154.618426
-1.398095,300,1155.806303
-2.111761,300,1157.053241
52.078375,213,1157.613663
1.769997,300,1161.190082
53.803678,153,1163.262301
2.823956,300,1164.101582
-1.190465,300,1164.923073
2.734326,300,1166.051581
53.935155,208,1167.019788
2.172699,300,1169.938739
-1.920717,300,1170.723945
-1.246655,300,1174.25806
-2.005114,300,1175.060704
2.764892,300,1177.803327
53.542406,182,1178.773513
54.181163,141,1179.372522
54.026007,155,1179.916433
53.773521,153,1180.348435
-1.544718,300,1181.531136
53.923646,182,1183.756092
-1.423942,300,1187.248253
53.63098,148,1187.811726
1.830981,300,1188.831111
-1.325128,300,1189.81569
-1.31255,300,1192.078337
-1.309711,300,1193.173873
53.935991,157,1193.756206
52.372115,187,1194.611194
54.103605,154,1197.610315
51.807038,170,1198.268198
52.779115,220,1200.791261
-1.130506,300,1201.912422
53.983869,157,1202.411821
-2.033627,300,1203.276295
53.650293,153,1203.71735
1.789112,300,1206.066729
53.255808,186,1206.677742
-1.279266,300,1210.131379
53.093827,243,1211.026609
51.832155,173,1211.562013
-2.204348,300,1212.509084
52.735133,169,1214.772083
-0.703458,300,1215.822863
53.874792,283,1216.866183
-2.093835,300,1217.876771
53.869641,157,1218.425464
52.914611,274,1222.877344
-1.214732,300,1223.774576
53.375195,216,1224.460132
0.660115,300,1225.415142
1.41533,300,1227.502731
53.047181,191,1228.088914
54.085344,153,1228.471733
53.077764,163,1229.019161
-1.05909,300,1232.286948
52.834918,162,1232.73067
-2.18427,300,1234.798584
-1.933189,300,1235.527454
53.627015,157,1235.894261
54.078556,155,1236.27581
53.406456,154,1236.632016
2.119189,300,1237.330274
53.446971,158,1239.072718
3.030063,300,1242.163542
2.293196,300,1243.287634
-1.832288,300,1244.312731
-2.557518,300,1246.791497
54.024005,155,1247.226735
53.372747,167,1247.72894
2.345278,300,1248.684575
-1.362413,300,1249.708889
-1.862646,300,1252.705551
-1.849952,300,1254.929808
-4.213986,300,1255.965448
-1.782328,300,1256.859032
-1.122151,300,1257.805114
-0.64169,300,1260.299676
53.717244,154,1260.878678
52.911025,160,1261.523322
-2.308158,300,1264.920357
52.21863,165,1265.699983
54.191205,153,1266.281025
-1.416714,300,1268.726036
1.831172,300,1269.986891
53.358643,162,1270.489495
53.97962,166,1271.192663
54.207473,166,1271.828739
1.959985,300,1274.351048
52.805244,139,1274.794492
2.829582,300,1278.072417
54.165746,151,1278.516739
52.269257,196,1279.118938
1.311823,300,1280.003493
-0.872817,300,1282.273405
-1.759454,300,1283.088636
-1.559665,300,1283.967898
-2.374889,300,1287.147331
54.133187,146,1289.028152
-1.667917,300,1289.949199
52.802011,138,1290.528316
53.857733,168,1291.248856
-1.064271,300,1292.176484
53.500188,156,1292.610009
2.96218,300,1294.751714
2.81557,300,1295.601227
-1.425536,300,1298.663143
51.333343,172,1299.179758
-1.362928,300,1300.010588
54.063604,155,1301.942297
2.41356,300,1302.865264
52.508719,193,1303.456013
3.010836,300,1304.379592
54.232939,143,1304.779485
54.027823,140,1305.185227
-0.634775,300,1309.713863
2.37562,300,1310.918739
-1.002831,300,1311.985061
52.913859,183,1312.73262
2.576545,300,1315.084969
-1.09122,300,1316.190384
-1.310675,300,1317.435184
-1.691805,300,1320.808996
53.818736,160,1321.498709
54.022238,169,1323.554136
2.61318,300,1324.74039
3.040755,300,1325.607334
53.226756,294,1326.638826
3.234946,300,1327.7103
2.463149,300,1330.312237
54.221459,149,1330.772336
2.927194,300,1334.029347
-0.903567,300,1335.154925
2.448077,300,1337.462215
-0.80096,300,1338.616284
52.119667,171,1339.149763
-1.480468,300,1339.929662
-1.152693,300,1340.865128
54.031866,145,1344.868975
-1.248043,300,1345.742374
-2.129582,300,1346.819733
53.340546,164,1347.412048
54.096538,148,1347.897158
-1.580857,300,1350.30808
2.805249,300,1351.224587
1.979917,300,1352.368001
52.976036,151,1352.987223
-1.149861,300,1357.41518
52.317776,168,1358.170757
53.919752,156,1360.727162
53.26019,179,1361.688767
54.270735,151,1362.296603
53.769151,168,1363.09822
2.40854,300,1364.776024
-1.150781,300,1366.589072
53.752176,149,1368.901526
2.787515,300,1373.253928
-1.239363,300,1374.83004
53.654294,151,1375.560429
-1.327393,300,1376.854545
-1.754729,300,1380.221159
54.213257,135,1380.900489
53.42061,178,1381.849329
-2.089788,300,1383.398322
-0.995344,300,1385.298296
51.835217,149,1390.517719
-1.209759,300,1392.015587
54.051786,203,1392.978228
1.291793,300,1394.53506
-1.671275,300,1396.064989
54.247052,149,1398.376062
53.686389,169,1399.369934
-1.365065,300,1400.941933
53.246132,203,1401.963629
1.217649,300,1406.15136
2.841814,300,1408.798087
53.73956,145,1409.45
1.629599,300,1410.920027
-1.526915,300,1412.395396
53.574226,158,1413.277258
54.042974,150,1413.954418
53.313467,181,1416.590435
2.571646,300,1420.750667
3.198844,300,1422.179344
1.723467,300,1423.637296
-0.9417,300,1425.048066
-1.412483,300,1428.571337
2.46928,300,1430.284036
1.861257,300,1431.729026
3.197425,300,1436.183648
52.694135,144,1438.360728
54.302269,155,1438.999142
-1.399289,300,1440.524257
-1.529132,300,1441.925554
3.582819,300,1443.404203
-1.552397,300,1446.287881
2.104297,300,1447.761731
53.740725,263,1452.060387
54.300325,155,1452.799217
54.166036,146,1453.4501
52.970836,148,1454.237799
53.299202,217,1456.910283
-0.858672,300,1458.525502
-1.639247,300,1459.929197
3.234979,300,1461.44454
3.340689,300,1464.604693
-1.029357,300,1468.79253
52.889347,158,1469.363748
53.11743,182,1469.982009
54.08465,152,1470.768383
54.057682,141,1471.470564
-1.306735,300,1474.375232
-1.312552,300,1475.877175
-1.740104,300,1477.371028
-1.65463,300,1481.827156
-1.139666,300,1484.651841
1.301855,300,1486.162596
52.713888,160,1487.031329
53.770677,140,1487.785578
53.296171,158,1488.525394
2.61735,300,1490.181572
51.916818,173,1492.542868
-1.394002,300,1494.010276
2.541167,300,1498.251533
52.903252,159,1499.099916
52.87814,156,1499.836523
53.537695,157,1500.537033
53.979395,141,1502.631801
-1.94362,300,1503.987772
-2.140499,300,1505.426895
-1.572894,300,1506.79023
-1.829321,300,1508.431047
52.619189,146,1513.439241
-0.951825,300,1515.239264
53.874302,157,1516.238954
2.671677,300,1517.964483
54.083121,147,1518.801003
53.942225,154,1519.433856
2.981786,300,1522.185143
53.837843,179,1522.948625
52.731544,259,1524.164394
53.813065,172,1525.093781
-1.154901,300,1529.199567
-1.40167,300,1531.900022
-4.022866,300,1533.377417
54.165567,154,1534.026381
2.190762,300,1535.54396
52.783135,193,1536.268485
53.46929,147,1538.15576
-1.554083,300,1539.227317
-1.201151,300,1543.178722
54.208726,150,1543.699525
53.598379,229,1544.431479
-1.123167,300,1547.093159
1.841203,300,1548.390304
2.117294,300,1549.776772
53.112933,174,1550.66116
53.425641,181,1551.493358
54.133402,153,1552.143986
3.128036,300,1557.756503
-2.501742,300,1559.184596
51.14976,176,1560.022307
1.769318,300,1561.653873
-1.597541,300,1564.561737
2.059549,300,1566.819992
-1.161534,300,1568.621655
-1.739684,300,1573.678535
-1.302806,300,1575.134879
1.398897,300,1577.99307
54.154118,149,1578.613345
2.313073,300,1580.239685
54.022883,171,1581.227472
-1.306869,300,1582.685333
54.205316,143,1584.96951
2.196558,300,1590.182656
2.355243,300,1591.902997
53.409219,164,1592.704737
1.75862,300,1593.985437
52.704199,136,1595.963442
54.108472,147,1596.639658
54.026431,167,1597.585574
53.0956,150,1598.448582
54.208145,143,1599.104148
52.93983,167,1600.115971
-0.810778,300,1605.06622
54.090614,169,1607.618871
-2.386157,300,1609.285952
52.839848,177,1609.991798
-0.827963,300,1611.437154
-1.454624,300,1612.767393
52.404332,155,1615.403661
-1.754264,300,1616.687934
-1.469337,300,1618.204455
-3.007905,300,1623.191611
53.552456,231,1624.331577
3.233559,300,1627.075017
1.921214,300,1628.711039
2.312401,300,1630.23187
-1.401244,300,1631.646167
53.11261,170,1633.8691
3.121858,300,1638.055442
53.667561,153,1638.73527
53.028124,143,1639.364647
53.82387,156,1640.157985
53.213698,154,1640.866494
2.869291,300,1642.370712
54.003399,144,1644.319511
53.996337,147,1645.140549
53.944716,149,1645.864563
54.136982,153,1646.62976
-1.629373,300,1648.284348
-1.305345,300,1652.618316
-2.052392,300,1655.676056
-1.992412,300,1656.960787
53.674196,180,1658.021951
54.18291,148,1658.836932
53.45829,149,1659.655137
2.9143,300,1662.359493
3.072431,300,1663.712373
-1.031168,300,1667.954132
-1.469072,300,1669.667754
53.217908,165,1670.666902
2.423733,300,1674.289153
2.479101,300,1676.203624
-1.103602,300,1677.69771
-1.697649,300,1679.45153
53.297562,179,1680.816987
51.199535,202,1685.975462
53.382347,142,1686.716877
54.086473,139,1687.320577
-1.817002,300,1688.707399
54.192167,165,1689.678752
53.069734,263,1691.462072
53.262943,146,1693.932531
53.133847,133,1694.598925
-1.62738,300,1695.821964
52.956099,156,1696.732406
53.660356,135,1697.655103
54.345862,148,1702.294929
3.08564,300,1705.890898
53.83657,154,1706.692651
2.837863,300,1708.389872
53.759312,154,1709.555797
53.75259,142,1710.614695
-1.829514,300,1712.436064
53.712923,146,1713.226905
1.421885,300,1716.68996
3.280997,300,1721.397841
1.81552,300,1722.749041
54.218137,146,1723.421246
53.951201,143,1724.021393
54.206807,149,1726.691533
-1.784997,300,1727.952001
-0.977474,300,1729.277306
-1.368373,300,1730.569658
53.897171,140,1731.385374
53.276671,168,1737.46655
54.220229,133,1738.019667
-1.899074,300,1739.326376
0.566549,300,1740.635726
52.700722,164,1741.363743
-1.136006,300,1742.443958
3.235732,300,1745.555529
53.67642,143,1746.095961
52.916836,159,1746.738698
0.175725,300,1750.541825
53.53759,151,1751.014411
-1.539741,300,1753.595467
54.0931,164,1754.153454
3.444547,300,1755.152413
-2.134998,300,1756.390259
-1.567035,300,1757.498592
52.546896,278,1760.229674
52.775962,146,1760.693419
52.616791,150,1763.874956
-1.538069,300,1764.842957
54.310336,156,1765.317154
53.648984,138,1765.749083
54.180014,146,1766.227565
53.514599,166,1767.980026
53.405952,148,1768.443413
53.050021,163,1768.949445
54.046931,125,1769.353468
-1.721864,300,1770.285185
-2.427431,300,1773.931425
-1.584484,300,1776.166485
2.642006,300,1777.10922
54.193046,129,1777.518532
53.601177,194,1778.172312
53.891436,149,1778.631106
53.349187,156,1779.399914
2.219489,300,1782.434263
2.714415,300,1784.04032
54.088395,143,1784.994958
