#{"t_start": 1781167131.963434, "env_id": "None"}
r,l,t
-3.36481,300,154.682608
-1.224752,300,155.557155
53.413447,210,156.284851
2.448564,300,157.274939
-1.088827,300,159.883602
2.599169,300,160.93411
-2.308237,300,164.43608
-0.675282,300,165.404667
-0.051248,300,166.494522
-2.272449,300,169.017954
-1.722552,300,169.921672
-0.930796,300,170.939022
1.945725,300,171.93761
2.412233,300,176.965058
-1.394287,300,178.012945
-1.200238,300,178.914797
-2.626153,300,179.814184
51.442785,186,182.315943
-2.055105,300,183.368872
-5.024472,300,184.200351
-2.784997,300,187.444311
-1.017818,300,188.454492
-1.203972,300,190.936087
52.808017,222,191.673935
-1.307913,300,192.651817
52.574316,185,193.245147
53.837652,192,193.817711
-1.148328,300,196.415381
3.71285,300,199.827316
-1.191029,300,200.771651
53.835536,160,201.336346
52.648123,207,202.061757
-3.721372,300,204.65517
-1.131608,300,205.560709
53.541995,161,206.0733
52.071272,265,206.913856
-1.597527,300,211.934269
-1.005728,300,212.763326
-0.507804,300,213.746764
-1.072887,300,214.666778
-1.280759,300,215.679684
2.427596,300,218.413937
-1.192086,300,219.423797
53.815034,174,222.381426
-1.082303,300,223.456106
-1.155268,300,226.348507
1.442986,300,227.304836
53.315086,162,227.813258
-0.795691,300,229.034972
52.35888,184,229.739894
-0.669268,300,232.63737
2.223049,300,236.049906
53.489375,194,236.805507
3.048059,300,237.988308
1.82106,300,238.988659
-0.572988,300,241.587363
-0.559914,300,242.743477
-1.174425,300,243.826686
3.135322,300,247.136963
-0.518678,300,249.922575
-2.448323,300,251.021591
-1.037184,300,251.998029
-1.30886,300,253.015938
53.926624,179,255.19639
-0.891181,300,256.179163
-1.753933,300,259.56698
54.056489,190,260.338832
53.868135,196,261.169539
53.184075,184,261.777855
-0.955957,300,264.381636
1.734776,300,265.365785
53.61227,187,265.942914
1.325392,300,267.005005
1.005972,300,272.226599
53.572329,157,272.884563
53.34483,139,273.537946
3.267011,300,274.494067
-0.724202,300,275.43793
51.359078,207,276.092109
52.315914,178,278.375076
53.516314,168,278.96243
2.481487,300,279.922779
-1.049441,300,283.30622
-2.661925,300,284.352076
-0.903423,300,287.284917
52.854878,171,287.880735
3.631954,300,289.022315
53.750677,174,289.494938
3.234366,300,290.470486
-1.122726,300,293.143184
52.479572,203,296.256742
-1.072484,300,297.126753
-1.03774,300,297.943141
53.661994,159,298.418154
-1.80332,300,301.20441
2.123438,300,302.097205
-1.368373,300,303.017773
-1.986856,300,304.035573
0.710986,300,309.113272
52.636478,189,309.751814
2.825471,300,310.781011
-0.98812,300,311.932563
2.960196,300,314.73479
53.699508,175,315.207888
-1.417557,300,316.014724
-0.75622,300,319.088026
-1.398245,300,320.236299
2.529014,300,323.217715
53.173975,173,323.939951
-1.16292,300,325.07212
52.790355,159,325.710697
51.807317,188,326.288575
52.2491,232,327.068365
-1.700625,300,329.862634
2.3723,300,333.280057
-1.943651,300,334.441225
2.169309,300,335.437795
1.370622,300,338.348071
0.958545,300,339.423909
52.927425,170,340.025231
-0.794395,300,341.072059
-1.405962,300,346.446564
-0.998803,300,347.567862
-0.858697,300,348.472099
53.852148,159,348.948292
53.113108,178,349.563265
1.062729,300,352.398464
-0.778343,300,353.425941
52.775512,173,354.042245
-0.587548,300,357.422837
-1.23765,300,358.424972
-0.539716,300,361.221863
-2.061468,300,362.531081
52.707441,175,363.332429
52.959587,165,363.963431
-1.027694,300,365.325482
53.96627,154,366.114558
-0.751435,300,371.532723
53.24934,183,372.121373
51.772905,238,372.936612
3.333613,300,373.916596
53.21016,163,374.4421
1.852365,300,376.915326
1.70632,300,377.906238
-1.947294,300,378.742899
2.083299,300,382.131642
-3.37462,300,384.855828
1.633993,300,385.864886
-0.699599,300,386.745559
53.209159,158,387.182158
-1.510662,300,388.088308
-0.674433,300,390.828172
53.811647,157,391.410435
0.467188,300,394.848635
1.724055,300,395.819105
-1.156239,300,398.559398
1.522851,300,399.605907
2.835675,300,400.709402
1.801853,300,401.693498
-1.160989,300,404.355714
-1.373725,300,407.946984
-1.376361,300,408.808548
-1.301013,300,409.863408
53.229912,174,410.396726
-0.856436,300,413.12149
-1.044796,300,414.132988
-1.15589,300,415.028178
-2.250747,300,418.370681
3.493073,300,421.111723
52.266395,174,421.690065
-1.135942,300,422.675767
52.955986,179,423.324363
-0.970951,300,424.331877
-1.073954,300,426.749231
52.934792,179,427.26124
-1.749106,300,430.866069
1.220814,300,431.978383
-2.571678,300,433.040274
2.981472,300,435.892644
52.009653,207,436.499908
1.331277,300,437.58719
3.513724,300,438.441315
0.743887,300,443.612045
-1.063174,300,444.57112
0.531282,300,445.749802
1.869125,300,446.79565
53.248909,182,447.354501
52.399303,210,449.698883
-0.900121,300,450.619891
-1.994356,300,451.542049
-1.926517,300,454.745821
-2.920419,300,457.369713
1.612857,300,458.420763
-1.282758,300,459.397525
-1.226006,300,460.509547
53.000261,195,461.224568
1.060025,300,464.303272
0.926293,300,467.614706
-1.282315,300,468.593966
-0.704751,300,469.412193
-2.214315,300,471.95702
-0.982271,300,473.16646
2.570292,300,474.244604
1.707215,300,475.341803
53.32563,175,480.198402
53.747006,156,480.740922
-2.405086,300,481.762337
-2.160742,300,482.823706
-0.750348,300,483.877606
2.044135,300,486.504655
-0.916182,300,487.656628
-1.148985,300,491.198087
52.994634,180,491.801784
-1.01356,300,492.832569
-1.535674,300,495.407131
-1.812347,300,496.495227
52.680386,219,497.316316
-0.142644,300,498.304925
53.131324,246,500.850285
1.064753,300,504.14128
53.324617,192,504.77734
-2.546429,300,505.819781
-1.365473,300,506.728285
2.114959,300,509.45565
2.936226,300,510.484931
-1.30485,300,511.501086
-0.724793,300,514.896923
53.64824,161,516.892095
-1.50984,300,518.087615
-0.706681,300,519.078737
1.63052,300,520.096987
53.585573,196,520.905485
-1.788633,300,523.485013
2.010891,300,524.501868
-1.081386,300,527.992664
51.758868,258,528.889476
-2.505587,300,531.375873
53.528579,181,531.904637
-1.885094,300,532.840215
53.677771,172,533.395294
-0.739523,300,534.440388
-0.973307,300,536.947322
-1.549206,300,540.289301
1.012837,300,541.186393
53.475304,173,541.726233
3.646498,300,542.698557
3.288512,300,545.09469
53.168505,205,545.736907
1.871135,300,546.753531
1.270097,300,550.214931
-1.03161,300,552.748875
-1.411852,300,553.756318
-0.928847,300,554.744384
-1.433973,300,555.713044
-0.926111,300,556.701156
53.736479,179,558.870328
53.823839,162,559.327294
-1.40113,300,562.697971
-1.757565,300,564.038564
2.59826,300,565.176135
53.405867,155,567.397697
-1.088894,300,568.693678
-0.599622,300,569.523596
-1.456636,300,570.516265
53.363949,185,571.154317
-0.970348,300,576.256219
51.964449,172,577.02179
2.237388,300,578.246306
52.653667,181,578.853964
53.369076,159,579.44065
52.858383,154,579.894286
-0.940002,300,582.272938
-0.973494,300,583.112812
52.473119,159,583.571068
2.314642,300,586.987875
53.478688,154,587.538122
52.998499,181,589.756423
-0.953158,300,590.783491
52.955202,181,591.397713
0.470285,300,592.35286
2.809977,300,593.189915
-2.165189,300,595.705739
53.701039,155,598.589858
-1.235192,300,599.675459
2.327505,300,600.873576
53.141364,176,601.619305
-1.227504,300,604.312409
52.687509,173,604.942832
-1.252539,300,606.129852
53.872988,159,606.608773
53.40964,178,607.144496
1.615186,300,612.303389
53.433859,217,613.102491
-1.639771,300,614.106633
52.439909,214,614.917918
53.072395,220,615.776174
2.017142,300,618.465059
52.768025,200,619.160264
-1.949205,300,620.145548
53.041802,169,623.119636
2.001996,300,624.087595
1.198599,300,626.622818
53.796377,138,627.210028
-1.817505,300,628.258311
53.461008,167,628.79709
2.050832,300,629.818083
-1.517011,300,632.564447
2.546942,300,635.885529
53.831803,154,636.424167
-1.773537,300,637.436933
3.023417,300,638.442289
52.651838,159,640.516424
-1.56071,300,641.541997
53.801886,155,642.032456
53.115395,157,642.558315
52.177055,204,643.25807
-2.282411,300,646.701424
-1.02868,300,649.058153
1.144764,300,650.113237
-1.887464,300,651.13228
-1.596185,300,652.077464
2.02435,300,654.510021
-1.792314,300,655.556228
-0.883215,300,659.13989
53.873111,166,659.69384
-0.659764,300,660.827773
2.199357,300,663.302216
-0.079682,300,664.228732
53.503323,147,664.70664
-0.944597,300,665.750643
54.086346,165,666.391661
52.156749,185,668.548768
-6.640073,300,671.895773
-1.878985,300,672.782823
-1.697722,300,673.80363
-1.99201,300,676.273866
1.794395,300,677.169843
-1.165248,300,678.114109
-1.036827,300,681.376305
0.995333,300,683.899788
53.396301,167,684.396348
-1.589962,300,685.4104
-1.710408,300,686.289069
51.85293,177,686.787627
2.494891,300,689.415657
2.792717,300,690.301985
-1.197391,300,693.568894
-1.919756,300,694.496008
1.418426,300,695.430233
-1.961985,300,698.140198
53.912852,182,698.942517
-1.605486,300,700.076778
53.000092,164,700.726458
2.371048,300,701.654434
0.471543,300,706.807418
53.543315,176,707.399449
53.031192,171,707.963202
53.801072,171,708.470226
-1.650451,300,709.378318
2.098442,300,711.975174
-1.195586,300,712.912124
2.912126,300,713.936065
53.194232,154,716.964359
2.654561,300,717.842754
-1.756992,300,720.465695
53.12135,154,720.938389
0.988682,300,721.895451
2.321678,300,722.784133
-1.239177,300,725.490362
53.059031,300,726.48614
53.922789,165,729.67191
52.529999,168,730.560599
53.587653,168,731.318255
0.983113,300,732.2953
-1.21739,300,734.966135
-1.639489,300,736.088285
52.910878,179,736.796847
53.511732,180,737.705657
53.801682,176,738.426434
-2.013207,300,743.272397
53.651991,161,743.745645
-0.897944,300,744.678875
3.38718,300,745.58953
53.312472,157,746.067209
-1.24929,300,748.387656
-1.814567,300,749.341214
53.472832,162,749.842223
53.691299,163,750.370302
53.113888,149,753.306148
-1.708622,300,754.454187
52.81448,176,756.822328
-1.004574,300,757.809328
53.204393,164,758.415075
-1.289681,300,759.324189
1.66155,300,760.470875
53.404853,192,762.808245
-1.043726,300,766.26945
51.017042,192,766.859536
-0.559202,300,767.860893
-1.288445,300,768.777794
-1.595963,300,771.381858
2.881161,300,772.383348
53.513738,165,772.890755
53.304751,176,773.535299
52.891961,151,774.148559
53.05126,216,777.246927
53.480293,169,779.358999
54.044913,162,779.866211
-1.085777,300,780.8293
52.740271,192,781.426165
53.182074,152,781.860257
54.031357,147,782.315503
53.147808,222,784.640592
1.893486,300,785.636704
-1.958353,300,789.144565
1.79912,300,790.256577
1.323792,300,791.234137
-1.618123,300,793.999963
52.750345,159,794.491196
1.422764,300,795.504262
53.318402,165,796.181231
2.643554,300,797.179211
2.194833,300,802.657996
53.940296,151,803.146217
53.311757,162,803.712194
2.265248,300,804.668444
53.989276,144,805.156591
2.3072,300,807.62399
53.330522,158,808.118081
2.01343,300,808.943837
2.474487,300,809.740362
-1.164752,300,813.07458
-4.784207,300,815.568441
-2.196434,300,816.534118
2.087388,300,817.563834
-1.034033,300,818.463388
53.428806,163,818.969635
54.174329,162,821.206735
2.08233,300,822.101596
-1.141489,300,825.499442
53.749307,177,826.074068
-1.222983,300,826.9812
-2.218822,300,829.611916
1.259069,300,830.525504
-2.228911,300,831.353258
-0.840603,300,832.210963
53.848748,162,836.670674
51.601888,165,837.182153
2.452249,300,838.059991
2.596684,300,838.880197
1.490313,300,839.74279
2.463499,300,841.910802
-1.461106,300,842.853013
-1.173827,300,843.725
54.058999,170,846.510945
54.051839,156,846.947678
3.533558,300,849.50457
53.247541,150,849.944687
3.320884,300,850.99149
3.38174,300,851.957307
54.173304,240,852.773982
-1.753218,300,855.436533
-2.168587,300,858.907015
-0.905575,300,859.963834
-1.530327,300,861.148248
53.216594,162,863.05945
0.753094,300,864.0592
3.168575,300,864.996867
3.048384,300,865.854768
-1.041052,300,869.145883
2.482829,300,871.605689
-1.155605,300,872.621317
2.819911,300,873.674678
3.127738,300,874.732894
1.548765,300,876.990432
2.401968,300,878.023764
0.993937,300,881.395975
53.090901,150,881.977649
52.767884,157,882.554025
-1.411494,300,885.157391
-1.390936,300,886.211993
-0.693138,300,887.104766
52.582005,164,887.766608
-1.219654,300,890.288243
53.672177,174,890.851284
-1.57358,300,894.115632
52.889953,169,894.69491
-1.820197,300,895.660655
-1.249689,300,898.02962
53.628435,160,898.505243
-1.39633,300,899.426153
3.128081,300,900.484378
-1.054203,300,901.50667
-1.754941,300,906.227313
53.306967,175,906.799708
53.052136,161,907.324254
-0.896397,300,908.312258
3.742216,300,909.331103
52.511875,179,909.888248
53.990111,149,911.618389
1.005268,300,912.564184
53.517789,155,913.057502
53.928461,144,915.760768
-1.33576,300,916.670199
-0.928549,300,918.984492
-1.44234,300,919.747993
2.808464,300,920.652931
-1.544859,300,921.346143
-1.700511,300,923.774198
53.651764,274,926.827967
2.599832,300,927.657692
53.763374,169,928.210245
-1.1436,300,929.216653
-1.029612,300,931.529919
-1.356043,300,932.443877
53.195804,158,932.990639
1.291712,300,933.940391
53.992328,219,936.872132
52.860066,156,938.727539
3.174198,300,939.586853
2.512116,300,940.603441
-1.60525,300,941.584505
53.598984,149,942.050971
3.828086,300,944.416239
-1.505251,300,945.268965
-1.530459,300,948.36969
2.317153,300,949.237269
53.91432,157,949.680711
53.381253,158,951.542427
-1.581859,300,952.390073
53.317229,221,953.061678
53.271092,161,953.618381
-1.566612,300,954.46834
-1.533908,300,959.161289
53.533714,160,959.687417
51.565778,196,960.231646
53.112475,275,961.022131
53.091929,156,961.536278
-1.416895,300,962.649645
-3.71893,300,964.947036
3.352121,300,965.739948
53.484648,168,966.21851
1.59292,300,969.557616
53.855026,155,970.102492
1.717491,300,972.451658
2.75288,300,973.565824
53.748396,202,974.211671
-1.571973,300,975.229535
53.850124,132,975.67835
54.043561,154,977.789081
54.119241,157,978.40277
53.33723,161,978.910336
52.23264,220,982.026529
-1.627971,300,982.896975
-1.190421,300,983.97527
-1.13652,300,986.523689
-0.594242,300,987.668782
-1.054811,300,988.669881
53.063164,150,989.17356
1.552984,300,993.937099
2.169209,300,994.831582
52.863779,158,995.308717
1.640445,300,996.263736
1.255371,300,997.23153
-1.2956,300,999.500752
53.284664,149,999.970014
53.582219,172,1000.459931
53.911025,148,1000.939222
53.986436,148,1001.422514
-1.296704,300,1004.583675
-1.997718,300,1007.422469
53.756994,159,1007.862609
2.812708,300,1008.954067
-1.325644,300,1010.028849
2.015463,300,1010.879101
53.97775,147,1013.428176
2.852281,300,1017.360942
53.75842,154,1018.095158
-2.050359,300,1019.291448
2.785503,300,1020.486847
-2.611362,300,1023.135517
2.832092,300,1024.242092
2.842071,300,1025.32756
-1.575068,300,1026.471363
3.062002,300,1031.658884
53.224001,247,1032.686111
2.597714,300,1033.496592
3.316704,300,1034.263841
-1.669293,300,1037.969002
54.071081,260,1038.735708
53.30752,194,1046.37824
3.345838,300,1050.182355
2.592376,300,1051.26876
-1.369758,300,1053.957793
-1.329921,300,1054.760973
53.564611,150,1055.135032
2.872662,300,1056.034387
2.633955,300,1057.037224
53.273351,167,1059.448089
53.467563,158,1067.972003
54.10948,174,1068.650317
2.090489,300,1069.810811
-1.380211,300,1071.014874
53.33871,161,1071.769119
53.951764,154,1154.852487
0.198506,300,1155.957711
-1.793128,300,1157.173715
53.6673,155,1157.598064
2.32059,300,1161.162025
53.935363,159,1163.259306
1.356768,300,1164.092106
52.441034,167,1164.599328
-1.47943,300,1165.408606
1.78967,300,1166.812643
-1.915727,300,1169.847151
-1.858213,300,1170.627632
-1.559927,300,1174.15511
52.821386,161,1174.556724
53.480091,154,1174.98385
-1.063006,300,1177.72084
3.071482,300,1179.134785
-1.442695,300,1180.160108
2.4277,300,1181.308346
53.244452,184,1182.094697
-2.962139,300,1186.975296
2.128887,300,1188.088847
53.281595,191,1188.784459
52.857243,179,1189.335495
51.478303,208,1190.058328
52.46855,170,1191.824863
54.019819,198,1192.569533
51.682418,211,1193.339458
-2.071217,300,1194.578806
1.06631,300,1198.176719
-0.979449,300,1200.995937
-1.420204,300,1202.125973
54.030405,163,1202.62313
-1.614403,300,1203.456682
54.093713,168,1203.939519
51.758782,180,1204.50421
51.038015,173,1206.527344
53.853045,155,1207.058087
53.817873,168,1210.005844
-1.668487,300,1211.115897
54.074659,166,1211.630689
3.09884,300,1212.577902
2.314867,300,1215.237045
53.718377,156,1215.855326
-1.077154,300,1216.94792
53.661078,193,1217.582909
53.517755,159,1218.138973
52.861451,161,1222.283412
52.165617,253,1223.070484
53.415323,157,1223.571488
-1.182806,300,1224.479511
53.928784,171,1225.009699
54.176673,151,1225.489692
-2.140775,300,1227.585621
1.049427,300,1228.425247
-1.305273,300,1229.417332
54.133692,159,1232.163391
53.257188,169,1232.69947
3.48851,300,1234.776928
2.096448,300,1235.502269
54.131096,154,1235.862278
-1.598234,300,1236.56183
53.478559,167,1236.969927
3.17852,300,1239.002482
-2.710057,300,1239.936035
52.5915,162,1242.67375
-1.207862,300,1243.786937
-1.644065,300,1244.839079
-2.64955,300,1247.210385
-1.556028,300,1248.150404
53.422804,191,1248.723067
53.929936,158,1249.260578
-1.624517,300,1250.230142
53.049535,184,1254.21528
3.318153,300,1255.16105
53.795346,160,1255.712207
52.558707,195,1256.288984
53.622703,161,1256.786674
2.111429,300,1257.732383
53.149264,165,1259.608148
2.109744,300,1260.798365
53.632886,198,1261.585725
-1.059014,300,1264.977385
2.843049,300,1266.243449
-1.42579,300,1268.726367
53.415374,153,1269.439937
53.334919,165,1270.041153
3.376369,300,1271.140251
54.168606,164,1271.777692
54.115875,152,1272.448981
-1.498411,300,1274.8061
53.44243,212,1277.811182
0.779218,300,1278.693987
-1.07369,300,1279.613532
52.375392,171,1280.126401
-1.548764,300,1282.386406
53.948418,152,1282.791523
3.104284,300,1283.643359
-1.701855,300,1284.514554
-1.857261,300,1289.15785
53.620078,149,1289.602558
53.638645,161,1290.165618
54.082196,144,1290.75406
-1.395802,300,1291.903328
53.425962,177,1292.361415
-1.199111,300,1294.528514
53.920333,179,1295.010624
53.572533,195,1295.573381
53.485922,164,1296.03892
54.096661,162,1298.704367
52.66239,199,1299.293814
-1.63736,300,1300.132101
54.317092,143,1302.023801
53.834738,165,1302.546713
-1.458331,300,1303.45345
53.665254,190,1304.044263
53.765428,176,1304.577098
53.846229,193,1305.110908
-1.099777,300,1309.623878
54.130109,161,1310.277086
2.498836,300,1311.438208
-1.628132,300,1312.540845
-1.133894,300,1313.569597
2.613851,300,1315.994174
53.564608,161,1316.700547
54.081096,169,1317.372401
-1.952039,300,1318.5353
2.863257,300,1321.960283
53.089594,199,1324.166767
-1.481222,300,1325.185294
-1.621803,300,1326.049255
54.015462,162,1326.70981
53.667386,153,1327.236215
-1.783602,300,1329.731054
53.592075,179,1330.479649
53.101584,166,1331.028503
-1.244844,300,1334.260724
-1.711477,300,1335.406225
53.933248,265,1337.590584
-1.885241,300,1338.745034
52.485266,228,1339.409623
-1.06201,300,1340.177489
54.269215,146,1340.614977
-1.485332,300,1345.094502
2.083594,300,1346.048618
3.196907,300,1347.175082
-1.345801,300,1348.256553
-0.682677,300,1350.517815
53.928678,163,1351.020698
52.927231,188,1351.651519
2.648427,300,1352.869602
-1.663601,300,1357.36447
-1.432792,300,1360.431501
-1.369729,300,1362.000861
52.516873,161,1362.786871
54.150303,166,1363.49347
-1.69379,300,1365.278366
53.27613,151,1366.178955
53.411046,161,1368.598605
3.481866,300,1370.295192
52.64063,293,1374.420084
-2.968623,300,1376.009737
-2.133292,300,1379.325608
2.821464,300,1380.66269
2.409497,300,1382.282669
54.074442,154,1383.031079
3.296286,300,1384.747522
54.012343,190,1390.421747
-0.927729,300,1391.869832
-1.959996,300,1393.358777
54.158782,148,1394.109043
-1.201762,300,1395.652406
1.111584,300,1398.7463
53.132135,162,1399.693785
54.066095,169,1400.578554
53.600478,155,1401.315471
-2.169791,300,1405.560997
3.466277,300,1406.772212
54.192382,138,1408.871537
53.53023,163,1409.627086
52.698996,206,1410.645088
2.232177,300,1412.087564
51.538986,158,1412.888552
-1.55582,300,1414.410323
-1.486169,300,1417.571385
53.018084,166,1421.085003
52.199911,191,1422.033769
53.058182,179,1422.957092
53.130854,158,1423.666229
53.699308,149,1424.387756
0.964488,300,1427.656335
-1.187146,300,1429.433092
53.786746,148,1430.294405
-8.526649,300,1431.738507
53.062802,164,1432.635666
53.536521,176,1436.389324
-1.000101,300,1439.187617
52.805796,185,1440.124989
54.083608,136,1440.832099
54.341107,153,1441.479839
54.36399,135,1442.169674
-1.650707,300,1443.651179
53.928082,140,1445.836065
3.546447,300,1447.285201
3.343266,300,1451.700117
-1.636601,300,1453.137601
54.23723,160,1453.960917
53.095254,152,1456.316948
53.657082,173,1457.150959
52.974101,159,1457.997876
53.886776,148,1458.738648
1.148346,300,1460.21107
54.020263,158,1460.990486
-1.269679,300,1464.183193
-1.451423,300,1468.549406
-2.084459,300,1469.536071
53.289268,169,1470.205325
54.035502,155,1470.981754
54.122548,148,1471.731854
53.342507,144,1472.415373
2.304669,300,1475.400238
53.268015,160,1476.147944
-1.277716,300,1477.662197
53.469839,163,1478.65699
53.003227,141,1482.100582
53.265879,136,1482.746063
-1.080799,300,1485.647468
52.09641,142,1486.337324
-1.219651,300,1487.949552
-1.866728,300,1489.488928
53.798922,187,1490.552708
-1.802863,300,1493.532228
52.160187,153,1494.235492
3.161825,300,1498.493722
-1.323269,300,1499.947173
53.63089,141,1500.602833
3.149724,300,1503.390306
53.284282,159,1504.153145
3.486252,300,1505.611777
-2.43394,300,1506.932252
2.781545,300,1508.577892
-3.648296,300,1514.508771
53.399942,148,1515.495565
3.268196,300,1517.186954
53.242028,195,1518.401942
53.193812,153,1519.190735
3.319668,300,1521.835537
53.330666,160,1522.505681
52.339718,177,1523.382461
52.294363,280,1524.75429
3.103347,300,1528.950942
1.282447,300,1531.69437
52.926615,162,1532.459747
3.542801,300,1533.83245
-2.550551,300,1535.191039
-2.054728,300,1536.42888
-1.229453,300,1538.88293
-1.852865,300,1542.871869
52.859248,158,1543.378764
53.941624,276,1544.326637
53.271372,151,1544.850547
-1.65807,300,1547.511661
-1.953122,300,1548.934613
3.390114,300,1550.366333
53.571487,151,1551.053018
52.269096,206,1551.939388
2.841456,300,1557.555959
53.220639,206,1558.526329
-1.30879,300,1559.94097
-1.820285,300,1561.594223
2.673779,300,1564.520557
1.649519,300,1566.676582
53.587366,127,1567.370255
53.808019,149,1568.391263
53.555549,191,1573.082875
53.36263,154,1573.714543
-0.839813,300,1575.170234
-2.498727,300,1578.028337
2.338725,300,1579.512039
1.837706,300,1581.164483
52.493739,287,1582.531441
54.206458,146,1584.795758
0.638684,300,1590.06194
2.862567,300,1591.843348
52.772782,201,1592.760947
53.064144,173,1593.48315
2.426783,300,1596.1756
-1.13104,300,1597.745088
53.986316,167,1598.716456
53.981404,151,1599.471017
-1.459479,300,1601.18771
53.595708,165,1605.433326
0.535127,300,1608.58859
0.150165,300,1610.056508
52.804354,225,1611.19618
52.944722,185,1611.954149
54.051783,164,1612.690849
-1.641294,300,1616.012869
-1.595617,300,1617.286539
0.87589,300,1622.477021
54.188373,160,1623.156069
-1.327386,300,1624.568157
2.002902,300,1627.450856
52.196254,161,1628.384025
54.139002,176,1629.149717
0.987337,300,1630.64089
52.838214,167,1631.479019
-1.280989,300,1634.3133
54.089477,159,1637.804355
-1.029837,300,1639.17274
-1.729179,300,1640.631446
54.123239,158,1641.368784
-1.173693,300,1644.129163
-1.501055,300,1645.687766
54.182748,138,1646.380961
-2.09258,300,1647.993641
52.720562,208,1651.919776
54.153288,188,1652.876592
54.211069,163,1655.324837
-1.158854,300,1656.541407
1.420858,300,1658.209082
54.099442,142,1658.958401
-1.267222,300,1660.45867
54.174135,151,1662.498251
53.585649,140,1663.121367
54.131014,147,1663.775144
1.074242,300,1668.013828
2.614433,300,1669.771935
53.497524,168,1670.735713
54.301007,296,1674.350053
3.24342,300,1676.257224
-1.403135,300,1677.753208
53.085782,143,1678.597169
-1.15842,300,1680.589694
54.071752,149,1685.533068
54.10126,156,1686.536291
53.035048,132,1686.963526
-1.991888,300,1688.379828
54.171274,154,1689.227729
52.695846,162,1690.220109
53.318106,156,1691.257547
-1.55082,300,1694.589018
-1.503445,300,1695.816872
1.033786,300,1697.683673
53.931536,159,1702.393221
-1.269419,300,1705.971271
-1.495589,300,1707.553662
-1.570045,300,1709.591128
53.011422,169,1710.84633
-3.463354,300,1712.60996
-1.363976,300,1715.885268
2.789501,300,1717.688248
54.062759,133,1721.490551
-1.585341,300,1722.835635
53.503928,145,1723.534694
53.287188,158,1724.155819
53.955081,135,1726.785689
1.972587,300,1728.062173
52.242325,248,1729.04022
52.349793,149,1729.867098
52.828029,175,1730.558083
51.741928,178,1731.50088
-1.924368,300,1738.137606
-1.032744,300,1739.455646
-1.111008,300,1740.755252
53.655979,198,1741.580763
1.972682,300,1744.511857
54.044401,127,1745.037878
52.877169,229,1746.00644
53.777894,169,1746.710133
2.943276,300,1750.523227
-2.34073,300,1751.453164
53.615811,148,1753.564803
53.928979,149,1754.067895
2.677629,300,1755.052433
0.948868,300,1756.266031
2.853378,300,1757.413912
3.183423,300,1760.206938
-1.143048,300,1763.874435
53.30403,138,1764.313857
53.718005,158,1764.815663
53.513503,133,1765.241774
51.833395,165,1765.756785
-1.01588,300,1767.936436
-2.533873,300,1768.876418
52.975883,146,1769.343531
-2.392845,300,1770.278046
53.931507,128,1770.704819
1.384429,300,1774.342538
54.15046,169,1776.153383
53.458209,161,1776.664636
53.661987,153,1777.140023
53.360986,153,1777.634278
-1.899609,300,1778.607707
54.27997,141,1779.210292
2.764546,300,1782.314005
53.075436,167,1783.20207
53.97799,134,1783.865774
