#{"t_start": 1781167132.099595, "env_id": "None"}
r,l,t
-1.683268,300,200.902186
0.950778,300,201.926662
-7.363805,300,204.520137
-1.624588,300,205.426022
-0.815081,300,206.429624
3.169983,300,209.657559
-2.207348,300,212.241775
-2.132047,300,213.179804
-0.780659,300,214.199879
-1.661854,300,215.090561
2.760951,300,217.829495
-1.934866,300,218.844167
-1.670271,300,222.246589
3.790054,300,223.321231
2.814339,300,226.21368
2.427189,300,227.170159
-1.584247,300,228.273178
53.094675,216,229.073647
-1.408282,300,230.193568
-1.221354,300,235.5492
2.874816,300,236.530733
54.039246,181,237.175213
-1.015392,300,238.402404
53.864928,164,238.927028
2.453875,300,241.51481
-1.74943,300,242.690106
53.353993,167,243.346871
3.068026,300,246.679153
53.672956,198,247.306472
52.205984,178,249.659425
1.634913,300,250.744231
-0.04816,300,251.773518
53.295276,170,252.288427
2.045978,300,253.315582
3.051213,300,255.882994
3.179664,300,259.272746
53.594574,169,259.952275
2.449648,300,261.171091
2.951669,300,263.788974
52.909423,254,264.594214
53.378175,218,265.308025
-1.638606,300,266.375711
2.91934,300,267.373544
53.755314,180,272.209284
-1.267503,300,273.491194
-1.534711,300,274.41499
53.590996,172,274.926069
53.571645,178,275.512774
53.605974,170,276.085048
-3.180787,300,278.802653
1.92008,300,279.762641
-0.774568,300,283.148119
-0.977724,300,284.187478
52.663077,170,286.6876
3.693668,300,287.697992
-1.393851,300,288.860418
1.966627,300,289.753448
-1.034903,300,292.427793
2.612553,300,293.327019
2.969323,300,296.767826
-1.682196,300,297.558034
52.580618,171,298.061136
3.138412,300,300.832939
-1.249661,300,301.715968
-0.797347,300,302.673008
-1.083873,300,303.592521
53.097123,166,306.502532
2.063073,300,309.306139
51.793496,173,309.854395
-0.763085,300,310.854148
52.067738,167,311.547513
-1.331659,300,312.537901
53.266236,181,314.936897
53.664146,170,315.402614
-2.018176,300,316.171734
54.072409,164,318.898726
54.042703,165,319.491834
-0.925688,300,322.502667
52.427214,164,323.116459
-1.370259,300,324.332225
53.685967,165,324.941637
53.781371,173,325.624607
2.144571,300,326.600193
53.992544,169,328.97684
-2.095917,300,332.283473
0.718083,300,333.392584
-1.594382,300,334.526524
-0.568042,300,335.500011
53.590648,171,337.970563
53.290036,178,338.62574
54.145099,153,339.184892
-1.224275,300,340.171035
51.730097,261,341.095692
-0.902487,300,346.493278
53.707813,178,347.216236
-1.192185,300,348.165691
53.325345,155,348.604864
-1.111847,300,349.649846
-0.746889,300,352.456687
-1.048172,300,353.480183
-1.275434,300,356.867489
-0.84506,300,357.91165
-0.654717,300,360.73149
2.939418,300,361.848399
52.651152,169,362.656904
-2.356408,300,363.857044
-1.813639,300,365.236245
-1.318068,300,368.362073
53.207986,194,371.545006
1.535326,300,372.477677
2.075722,300,373.546293
1.71964,300,374.473516
52.329965,174,376.609911
-0.913146,300,377.570662
-2.50902,300,378.477336
0.193792,300,381.814143
-1.426965,300,384.529184
53.663381,205,385.268799
-0.836384,300,386.151599
-1.054378,300,387.009998
3.811369,300,387.919965
1.590256,300,390.606156
53.184601,161,391.248908
2.170092,300,394.68815
52.636206,181,395.24103
52.17972,182,395.822543
-1.473469,300,398.576708
1.659906,300,399.649213
-2.399667,300,400.747131
-0.829862,300,401.715208
1.753192,300,407.047305
-1.017085,300,407.939803
1.759718,300,408.828877
-1.196588,300,409.906515
2.647188,300,412.634354
50.442647,236,413.372016
-1.638989,300,414.320912
2.12997,300,415.211894
50.414716,261,418.50339
2.294981,300,421.174852
-1.338552,300,422.22921
-1.207193,300,423.277669
51.361932,247,424.087832
1.707966,300,426.538231
53.77703,171,426.998192
-1.288459,300,430.487782
1.376873,300,431.704063
-1.383919,300,432.748225
3.213525,300,435.603173
52.783297,231,436.323898
3.061688,300,437.423743
-0.502659,300,438.267009
-4.287138,300,443.415706
53.141059,166,443.967046
1.361585,300,444.962338
52.570386,222,445.946879
-0.967991,300,446.853703
1.904415,300,449.521955
-0.726331,300,450.428137
1.913766,300,451.363638
2.767855,300,454.56542
-1.340203,300,457.19607
0.803834,300,458.222916
52.699493,202,458.869721
52.6994,152,459.360476
1.832969,300,460.51734
1.288976,300,463.535075
-1.369772,300,467.013455
1.435628,300,467.941263
53.446712,186,468.539287
0.887788,300,469.337168
2.329087,300,471.932487
51.719003,192,472.647636
-1.711782,300,473.801239
0.982262,300,474.97707
-1.641659,300,480.233741
1.677505,300,481.229837
-1.076477,300,482.242972
52.245542,210,483.046131
-1.885507,300,484.030121
-1.311484,300,486.71509
1.998561,300,487.902916
-1.202273,300,491.377531
53.512315,194,492.058457
52.941125,181,492.679524
54.001893,170,494.820365
-1.299431,300,495.915974
-1.221176,300,497.014472
53.597057,182,497.583867
-0.953552,300,498.621335
-0.580415,300,503.64207
53.285984,165,504.148328
2.185806,300,505.19011
2.05803,300,506.192178
1.371484,300,508.724789
0.896301,300,509.805041
-1.759673,300,510.870341
53.688894,172,511.439525
-1.762203,300,514.844507
-1.230042,300,517.500441
53.487378,176,518.119481
-0.771272,300,519.106084
-1.136817,300,520.12945
2.878853,300,522.768081
53.593301,188,523.4822
51.921414,186,524.094877
1.761864,300,527.523014
2.988323,300,528.589265
53.667005,178,529.196913
53.643137,169,531.259731
-0.595129,300,532.179522
2.945376,300,533.137847
2.361617,300,534.182901
0.6677,300,536.642266
-1.454631,300,539.994634
-1.278502,300,540.9389
1.777793,300,541.857742
-1.372205,300,542.834764
53.737342,156,544.738163
52.805505,180,545.360182
-11.079832,300,546.276533
0.446544,300,547.410141
-1.574751,300,550.824981
-0.690564,300,553.31793
53.288625,170,553.908523
-1.24942,300,554.881637
2.193578,300,555.821135
53.014618,204,556.534886
2.877491,300,559.054474
1.803325,300,562.332266
-2.003141,300,563.608203
51.670143,195,564.419215
-0.949327,300,567.228272
-1.745355,300,568.522048
-1.111611,300,569.353877
-0.635227,300,570.338478
2.01972,300,575.29618
2.902298,300,576.591251
-0.922769,300,577.830389
-0.626502,300,578.907748
53.062963,203,579.594158
1.850948,300,581.968272
-1.445452,300,582.784027
-1.181337,300,586.182399
-1.614576,300,587.16538
-1.448756,300,589.79394
52.650765,172,590.388351
-1.129155,300,591.389087
-2.219205,300,592.298148
-1.938765,300,594.70207
1.67913,300,595.688611
53.327526,162,598.572865
-0.860929,300,599.706905
-1.521092,300,600.879506
-1.387659,300,603.716945
-0.877788,300,604.784927
-1.062635,300,605.974184
-0.756176,300,606.870761
-0.814938,300,612.040171
-1.586303,300,613.095654
52.761392,175,613.69642
53.655926,159,614.21136
-2.116244,300,615.455757
-1.03334,300,618.097547
53.846086,161,618.709352
51.653182,279,619.61021
53.996274,150,620.094592
53.412694,150,623.010108
0.759999,300,623.984331
2.680685,300,626.517805
53.728302,163,627.168877
-1.152966,300,628.225635
-0.756417,300,629.207744
53.834995,160,629.755972
-1.535947,300,632.504059
-1.882026,300,635.843024
-1.005171,300,636.848034
52.668194,192,637.477367
-0.54779,300,638.517023
53.064294,160,640.629608
-1.032849,300,641.640639
-0.693385,300,642.613324
53.284149,156,643.141951
-1.742736,300,646.592341
53.099185,150,648.552235
-1.492339,300,649.516473
0.2717,300,650.519636
-1.191594,300,651.488851
-0.627568,300,654.01939
-0.944438,300,654.910333
52.563263,169,655.600008
52.71621,159,658.667644
2.967114,300,659.609181
-1.946171,300,660.748201
53.011655,164,662.716081
1.891157,300,663.737242
-5.815144,300,664.692875
52.54627,187,665.356389
51.99768,211,666.135574
-1.037235,300,671.054806
-1.402746,300,672.019461
-1.383176,300,672.948101
-1.66228,300,673.879717
-0.634527,300,676.390587
53.447596,173,676.91742
-2.948516,300,677.826462
2.122736,300,678.74186
53.938561,188,681.700251
53.718989,153,683.75617
3.27554,300,684.664391
53.075757,200,685.359449
1.497745,300,686.225854
-1.177975,300,687.222769
-0.824351,300,689.735962
1.705924,300,690.649841
52.951461,175,693.524822
-0.830386,300,694.459053
-1.036258,300,695.387376
53.221078,182,697.626305
1.229787,300,698.904228
54.05139,187,699.707009
-1.764755,300,700.748069
53.755591,151,701.221812
53.252219,163,703.280135
2.661509,300,706.886485
53.599903,188,707.507471
2.196604,300,708.433083
53.435899,151,708.900254
2.668298,300,711.519484
53.952755,159,711.957222
3.497054,300,712.959466
53.737626,152,713.494609
52.708538,162,713.976937
52.255213,165,717.021141
2.905963,300,719.716077
53.157417,121,720.021953
1.148719,300,720.918866
1.20392,300,721.851569
54.213524,145,722.303833
2.360353,300,723.248118
1.707222,300,725.945294
52.775782,212,729.203619
-1.387063,300,730.834876
-1.961573,300,731.857972
53.219788,174,732.392021
53.850407,176,734.666769
-1.56067,300,735.765388
2.333129,300,736.96981
53.91252,187,737.890532
2.02692,300,741.35632
-1.550034,300,743.707792
-0.938272,300,744.646842
-0.873847,300,745.556595
1.97277,300,746.455614
-1.056775,300,748.735498
2.639258,300,749.783437
-1.265524,300,753.183242
53.456593,165,753.759924
-1.150637,300,756.672462
53.333036,171,757.250522
2.008584,300,758.280276
-1.947512,300,759.189542
53.979424,183,759.937847
53.435579,170,760.523572
52.980926,163,762.732969
53.04228,173,763.387646
-1.910445,300,766.74043
-1.254413,300,767.738031
-1.697779,300,768.658568
2.438649,300,771.275316
3.321875,300,772.264645
52.995033,178,772.831954
53.483243,171,773.491971
53.390069,157,774.059435
-1.349712,300,779.073729
2.993185,300,779.941454
53.796932,167,780.493226
-2.671446,300,781.419984
52.528895,176,781.956895
-1.765934,300,784.528079
53.667668,264,785.387585
53.426901,199,785.974685
-0.830181,300,789.574301
2.743017,300,790.702467
53.883862,181,792.905332
52.873464,150,793.450086
54.093863,175,794.107127
1.80456,300,795.002546
53.989903,164,795.716551
2.798308,300,796.763273
53.028223,156,798.806362
-1.461477,300,802.768949
1.692398,300,803.846592
53.854316,174,804.33861
2.787789,300,805.278937
53.151113,164,807.351271
53.61764,157,807.794661
-1.568463,300,808.674463
-1.692036,300,809.500272
-1.427105,300,812.740151
-2.50698,300,815.25548
3.134023,300,816.248281
2.889202,300,817.276651
53.614578,169,817.814102
2.998448,300,818.674643
-2.8209,300,821.376711
-0.726227,300,824.66777
-1.409074,300,825.700208
3.161248,300,826.576702
1.971815,300,829.13987
-2.528275,300,830.126259
53.916193,142,830.549001
-2.317485,300,831.385694
1.276528,300,832.222244
53.67329,158,836.673724
-1.771193,300,837.61029
3.534547,300,838.487715
-1.022563,300,839.272377
2.881339,300,841.41337
-1.459035,300,842.363048
53.189733,152,842.840078
2.592227,300,843.673879
52.50491,181,846.505073
3.040081,300,849.026498
54.012138,197,849.627658
-0.854123,300,850.678628
53.339395,159,851.208495
52.689194,162,851.685327
53.832996,165,852.233146
-1.033152,300,854.907456
1.095411,300,858.370732
52.384216,287,859.354271
2.992498,300,860.530112
2.852149,300,862.960809
53.429203,232,863.706729
0.702928,300,864.703256
53.783416,172,865.165342
-1.662069,300,866.054236
53.81537,165,868.948529
53.243248,172,870.94835
2.402893,300,871.964063
-1.503617,300,872.989414
-1.983845,300,874.093773
-2.507261,300,876.4418
54.230773,138,876.832461
51.404581,169,877.393824
53.690557,150,877.917477
1.854522,300,881.302574
-2.088395,300,882.430561
52.344268,182,884.644203
-0.903639,300,885.718256
53.143991,162,886.190003
-1.66635,300,887.137054
1.662771,300,888.286326
53.681704,146,890.227187
53.838297,175,890.806205
53.134621,180,893.648332
52.686257,161,894.181577
2.234215,300,895.222011
53.523634,148,895.658407
53.647153,140,896.080546
-1.124274,300,898.460796
53.457212,166,898.979262
2.3264,300,899.940328
3.336681,300,901.039011
53.737638,188,903.946387
-1.506455,300,906.349976
-1.201191,300,907.354164
3.070355,300,908.302767
-1.70734,300,909.362552
1.703448,300,911.552552
51.658959,166,912.061167
-1.08821,300,913.020073
53.754119,158,915.762748
-1.18345,300,916.647476
53.776149,123,916.989322
53.671996,167,918.933267
54.079454,152,919.317061
-1.104896,300,920.142557
52.906471,161,920.629196
-1.823489,300,921.322776
-1.875544,300,923.765989
-1.464119,300,926.877342
53.248926,235,927.613933
2.058489,300,928.473021
53.35417,153,929.062262
52.776747,284,931.324601
-1.161939,300,932.240717
2.163725,300,933.254768
53.666449,149,933.70998
53.418948,162,936.485622
-1.374715,300,938.732034
54.183093,164,939.242171
53.625529,155,939.67847
1.423531,300,940.784079
54.064718,163,941.300925
-1.781347,300,942.163561
54.178696,181,944.197368
2.420342,300,945.038435
-1.083489,300,948.162532
-1.611717,300,949.011302
53.902699,161,949.482703
54.083693,170,951.376285
-2.484968,300,952.215526
-1.194515,300,953.147517
-1.483111,300,954.068741
54.027387,161,954.518532
-1.201115,300,959.206642
-1.218476,300,960.116145
-1.324183,300,960.994258
-1.801411,300,962.000935
52.163876,177,962.735818
53.820876,155,964.507399
-0.781048,300,965.383416
53.537612,149,965.732214
53.335493,169,966.247553
1.55509,300,969.618444
2.125212,300,972.014404
54.130482,162,972.562482
2.539139,300,973.633924
54.003493,181,974.251824
-1.41058,300,975.242567
-0.935942,300,977.886243
2.070936,300,978.876741
53.880485,148,981.797606
53.799909,155,982.298874
-1.866053,300,983.178612
-1.071387,300,985.886738
52.779531,267,986.752031
53.941053,164,987.338227
-2.627787,300,988.409232
54.042237,157,988.916706
52.897901,178,989.486843
53.598671,145,993.766219
53.263498,176,994.269314
53.475592,143,994.718637
-1.330203,300,995.666706
53.579952,158,996.139096
53.37105,151,996.644531
52.237898,297,997.637675
53.875253,152,999.376401
-1.228567,300,1000.28131
53.723401,151,1000.767241
53.564163,157,1001.275319
54.0715,143,1003.991077
-1.906739,300,1005.024031
52.609123,163,1007.290524
53.005104,126,1007.645537
53.909673,145,1008.217443
1.436728,300,1009.26
-2.813412,300,1010.248637
2.702391,300,1013.209384
53.904267,144,1013.677118
-1.543337,300,1017.809022
-0.969476,300,1019.001289
53.000488,129,1019.518737
-1.100622,300,1020.65602
53.934962,140,1022.707893
52.067058,299,1023.859022
52.299877,175,1024.493494
52.937375,151,1025.062018
51.358363,170,1025.58449
2.890171,300,1029.234481
52.96105,188,1031.555969
-1.491961,300,1032.712265
53.515696,152,1033.127263
53.078277,170,1033.584047
-1.4753,300,1034.339647
51.526024,161,1034.752585
53.793569,157,1038.125448
2.612005,300,1045.683502
1.567507,300,1049.920053
53.723132,190,1050.50755
54.08143,151,1051.082113
53.151975,156,1051.658386
-1.654019,300,1054.220241
3.299362,300,1054.986013
2.476169,300,1055.869797
54.008661,157,1056.376246
-1.982438,300,1059.277685
53.622675,202,1067.909098
53.697594,159,1068.553422
-1.654265,300,1069.724346
-1.323066,300,1070.924138
-1.488339,300,1154.709573
53.970562,148,1155.283999
-1.216052,300,1156.635982
-1.758938,300,1157.442361
53.574098,188,1157.903595
53.264852,200,1161.23888
53.73899,151,1163.33749
-1.339672,300,1164.199413
51.052766,269,1164.884866
54.059518,149,1165.353145
1.240985,300,1166.779823
53.689583,176,1169.441285
52.778004,275,1170.122785
2.41466,300,1173.737045
-1.342388,300,1174.457379
-1.519835,300,1175.361876
-0.89962,300,1178.380493
2.649649,300,1179.624374
-1.426658,300,1180.6069
53.962704,147,1181.189751
-1.473222,300,1183.86713
-1.849795,300,1187.29887
54.10122,157,1187.87489
53.565407,158,1188.405919
-1.344171,300,1189.416922
1.302519,300,1191.655469
-1.562819,300,1192.747824
53.72699,143,1193.278725
53.395867,133,1193.768187
2.966513,300,1197.476026
2.605324,300,1198.729595
-1.468592,300,1201.493609
2.417405,300,1202.463044
53.775376,186,1203.043709
1.251303,300,1203.825119
-1.558827,300,1206.251059
53.062201,167,1206.819046
-1.969663,300,1210.284218
53.659453,204,1210.995816
-1.427791,300,1211.952309
53.931425,154,1212.424383
-2.156095,300,1215.074369
53.236479,172,1215.750932
52.24886,275,1216.766149
52.268782,173,1217.339382
-2.460345,300,1218.380169
53.796631,159,1222.459174
-0.652974,300,1223.416506
54.052567,143,1223.803515
53.136058,279,1224.678953
-2.22081,300,1225.586564
2.598778,300,1227.737739
53.480337,174,1228.21029
-1.456797,300,1229.161435
-1.687291,300,1232.395119
-1.611885,300,1234.51209
53.81606,162,1234.853688
-1.680419,300,1235.607058
-1.156137,300,1236.311035
-1.434706,300,1237.025811
1.092509,300,1239.146587
-1.191315,300,1242.22849
2.162814,300,1243.352323
-1.634083,300,1244.438417
-1.740721,300,1246.824944
-2.746694,300,1247.740617
2.364113,300,1248.660908
2.929959,300,1249.67483
53.813238,147,1250.135928
1.282995,300,1254.439949
-1.283489,300,1255.468574
-1.821615,300,1256.376482
53.668529,185,1257.010365
52.328653,147,1257.44635
0.992482,300,1259.73091
2.699863,300,1260.944113
54.0328,133,1261.555532
-2.580429,300,1264.922907
54.003212,160,1265.697268
53.035648,182,1266.305553
51.741474,168,1268.299934
54.232666,173,1269.07413
2.8018,300,1270.114694
54.21942,158,1270.773056
1.850345,300,1271.966858
52.706346,152,1272.618173
52.068653,177,1274.526675
52.792542,149,1277.326101
54.05727,148,1277.791688
-1.506485,300,1278.691418
-1.755191,300,1279.579126
2.490984,300,1281.879489
-1.970915,300,1282.696499
54.210308,177,1283.189369
53.38667,290,1284.034149
53.698816,154,1284.47827
53.834226,254,1288.993731
-1.60138,300,1289.936109
2.447131,300,1291.217028
54.358239,154,1291.749119
1.985391,300,1292.554337
53.845095,148,1292.928734
-1.398443,300,1295.111546
53.848674,179,1295.62202
-1.078921,300,1298.683267
53.390388,140,1299.109024
-1.541145,300,1299.941236
-1.599857,300,1302.333283
2.38925,300,1303.250157
53.31713,141,1303.672665
-1.950294,300,1304.568508
53.94062,181,1305.091737
53.896567,144,1306.812067
-1.143812,300,1310.214352
-0.969283,300,1311.357641
53.305455,163,1311.91023
54.256741,170,1312.616776
54.175634,152,1313.13532
54.02987,149,1314.979843
54.203376,150,1315.497525
53.304431,151,1316.082433
2.337407,300,1317.325595
-2.054293,300,1320.70485
53.578877,165,1321.408103
53.892441,151,1323.385488
53.690295,150,1324.008468
54.040976,136,1324.49401
52.365397,180,1325.073649
54.077659,147,1325.50406
-0.643889,300,1326.551077
53.69878,160,1327.101354
53.958067,180,1329.062606
-1.826982,300,1330.34689
54.136052,156,1330.871214
-1.509363,300,1334.095251
-1.108101,300,1335.243313
-4.21993,300,1337.579591
-1.064808,300,1338.686664
2.047761,300,1339.535067
-1.445994,300,1340.317386
-1.310619,300,1344.850789
-1.414152,300,1345.741861
2.349818,300,1346.833274
-1.106937,300,1347.883717
-1.738373,300,1350.260933
-0.90065,300,1351.189256
53.748024,137,1351.713259
53.951073,150,1352.306394
51.682907,238,1356.622047
52.143961,146,1357.146867
53.954788,141,1357.690195
-1.286695,300,1360.882797
53.18088,184,1361.85463
53.595837,146,1362.542734
-1.32024,300,1363.978033
-1.726046,300,1365.842469
-1.834269,300,1369.071995
3.28558,300,1373.375145
54.091599,131,1373.944054
53.746956,157,1374.887113
3.09356,300,1376.257691
53.902299,165,1376.963102
54.202184,138,1379.655597
53.931861,157,1380.309345
53.813678,160,1381.074004
53.36597,155,1381.988785
2.267699,300,1383.554204
53.815299,151,1384.463782
53.757092,209,1388.664251
1.924931,300,1391.647626
2.373663,300,1393.162908
1.756018,300,1394.688229
3.243814,300,1396.21946
-1.440986,300,1399.420214
52.911526,152,1400.241169
-1.422575,300,1401.759843
-2.00019,300,1405.926261
53.928372,171,1406.559932
53.188606,157,1408.729452
-1.421681,300,1410.214984
1.434003,300,1411.589658
-1.364923,300,1413.20243
-1.808739,300,1416.300825
-2.289944,300,1420.50086
53.293748,172,1421.243334
53.861441,147,1422.059017
54.186051,157,1422.867627
-2.540877,300,1424.272486
52.913449,148,1424.944705
53.582387,208,1427.871821
2.490368,300,1429.623457
-1.223538,300,1431.174146
54.139857,156,1432.006525
52.768889,148,1435.582658
53.862165,196,1438.141764
53.801718,156,1438.700298
2.806696,300,1440.247073
-1.912238,300,1441.645914
-1.084288,300,1443.079805
-1.358829,300,1446.041046
-0.909435,300,1447.440634
54.125817,144,1448.293686
53.729096,167,1452.004695
-1.587438,300,1453.394484
53.510929,257,1456.304515
-1.193901,300,1457.873773
-0.574553,300,1459.369263
-3.212159,300,1460.84768
53.643004,245,1462.086801
-1.612583,300,1468.172573
-1.471897,300,1469.236439
2.60764,300,1470.411966
53.908701,171,1471.311195
-1.479431,300,1474.217576
53.157718,148,1474.98286
3.113469,300,1476.488029
51.799551,183,1477.339739
-0.994253,300,1481.806844
1.295285,300,1484.621038
-3.283918,300,1486.135222
53.030808,158,1487.015167
53.389913,194,1488.014601
-1.351688,300,1489.58661
54.151855,153,1490.43452
54.09074,166,1492.697917
53.666078,149,1493.484718
53.829338,166,1494.238569
53.661624,188,1497.909014
54.170901,150,1498.718387
54.007494,168,1499.595062
1.779091,300,1500.827583
2.25299,300,1503.711428
53.814526,146,1504.406278
54.185291,168,1505.231385
-1.980229,300,1506.569203
2.51896,300,1508.211749
53.877834,132,1510.349055
52.36117,273,1514.765582
53.111652,156,1515.631812
54.133259,153,1516.61708
-0.532494,300,1518.404604
53.955723,172,1519.203395
53.937489,147,1521.210701
1.924103,300,1522.486601
-214.8295,300,1523.880404
52.842638,146,1524.722173
53.722507,141,1528.276464
-1.229616,300,1529.536482
-1.115421,300,1532.311316
-1.491042,300,1533.688811
1.8496,300,1535.014232
-1.596113,300,1536.281621
53.300461,156,1538.217428
53.179911,154,1538.773328
-1.563058,300,1542.757853
52.860669,135,1543.197468
53.310789,158,1543.736183
53.950744,142,1544.214127
-1.282441,300,1545.306819
53.157989,158,1547.42225
52.712615,176,1548.246349
54.047509,160,1549.027438
54.146133,148,1549.67414
53.451095,160,1550.491562
52.803099,165,1551.252287
-1.874354,300,1556.804568
-1.701189,300,1558.210489
-1.326236,300,1559.617526
-1.528281,300,1561.279511
54.290658,123,1561.90182
53.803426,161,1562.587282
52.699083,152,1564.954969
-0.670162,300,1567.116309
-1.409359,300,1568.876686
-1.173032,300,1574.008898
54.137569,143,1574.588117
53.129458,134,1576.968521
-1.305365,300,1578.115637
2.596733,300,1579.634431
54.125817,150,1580.455785
53.800186,166,1581.384477
-1.403321,300,1582.781456
53.844905,145,1585.436425
54.042966,146,1586.401812
54.178628,155,1590.510801
-1.231887,300,1592.016483
-1.292537,300,1593.376227
53.461495,143,1593.997977
52.915641,152,1596.072497
3.316519,300,1597.620858
54.245659,148,1598.522366
52.759152,157,1599.28124
53.017718,201,1600.377238
54.161226,147,1601.283535
-2.162004,300,1607.84529
52.965933,148,1608.554375
-1.718475,300,1610.02363
53.919277,169,1610.925307
-2.424543,300,1612.267599
53.811906,270,1615.361777
-1.320998,300,1616.636863
54.118587,158,1617.301727
-1.28342,300,1622.584721
54.05966,163,1623.296232
52.809083,169,1624.088118
2.34299,300,1626.801853
53.584051,221,1628.103867
-2.700179,300,1629.503178
53.751059,148,1630.296416
53.972446,146,1630.982568
53.816112,153,1631.747911
-1.809736,300,1634.475253
-1.475094,300,1638.729303
52.98182,155,1639.395552
53.623224,180,1640.298618
52.540791,162,1641.071486
54.139653,148,1641.864891
54.234416,157,1643.848045
52.734274,172,1644.750791
-1.100538,300,1646.242176
-1.815288,300,1647.850209
53.606046,142,1648.637203
53.205153,179,1652.334764
2.356858,300,1655.401645
2.319982,300,1656.672326
53.66394,155,1657.441401
2.441634,300,1659.208714
-1.475576,300,1660.698066
-1.266591,300,1663.317079
53.400822,157,1664.190504
3.322449,300,1668.307887
53.413908,145,1669.220353
1.735392,300,1671.095794
52.925603,171,1673.923229
-1.684439,300,1675.796398
54.162718,151,1676.693065
53.83804,160,1677.412956
52.47082,162,1678.321
53.010836,142,1679.147264
-1.544635,300,1682.532668
1.244021,300,1686.757512
1.894904,300,1688.175076
54.057579,148,1688.916608
1.045394,300,1690.627654
1.664554,300,1694.307835
3.198066,300,1695.530863
52.386318,158,1696.237015
53.065488,152,1697.423472
-1.84759,300,1702.862036
54.111229,145,1703.710946
54.117062,143,1706.311261
-1.57066,300,1707.984727
-1.29884,300,1710.19646
-1.12679,300,1712.106113
-1.443789,300,1715.210864
-1.860214,300,1717.274251
54.184401,186,1721.27644
52.634387,135,1721.964092
1.58062,300,1723.239581
2.040135,300,1726.554322
53.861,166,1727.285286
0.192734,300,1728.462727
-1.180928,300,1729.921137
53.257303,154,1730.513784
54.231667,137,1731.311971
53.06396,139,1732.072356
54.111854,146,1737.870775
53.841332,173,1738.619871
52.735273,148,1739.274813
54.369702,160,1740.016486
54.03739,136,1740.567356
2.702138,300,1741.730184
54.266444,131,1742.240665
54.209342,143,1744.611291
53.946647,137,1745.247403
54.062843,152,1745.851153
53.919587,141,1746.451627
1.527201,300,1750.301347
53.653753,155,1750.783898
53.885926,140,1751.193051
54.097583,153,1751.728358
53.378339,153,1753.846134
54.095121,132,1754.255974
-1.652655,300,1755.310808
54.086307,140,1755.86481
-2.164449,300,1757.05593
53.766555,251,1759.652974
53.386547,129,1760.152996
-1.598733,300,1763.806518
-2.080513,300,1764.776908
-1.367233,300,1765.698836
