#{"t_start": 1781167131.9304278, "env_id": "None"}
r,l,t
2.041225,300,1805.270692
53.167013,150,1806.047923
54.277987,152,1806.757719
53.895033,154,1807.488403
53.829662,175,1808.524525
52.741005,162,1809.399597
-1.490759,300,1811.97607
-2.669196,300,1813.448469
52.214195,131,1814.168905
53.805071,149,1814.815643
-1.943535,300,1819.056491
54.194319,179,1821.292158
54.055209,154,1822.003569
52.650624,159,1822.826153
54.149731,142,1823.52801
-1.708368,300,1825.120797
53.873551,181,1826.014052
1.622415,300,1828.894031
2.746464,300,1830.469895
53.147146,162,1831.26465
53.923415,166,1834.958493
54.110281,149,1835.673337
53.309093,147,1836.413407
1.074091,300,1839.596757
52.355617,158,1840.379572
-2.15375,300,1842.059644
54.255386,148,1842.969932
-1.490536,300,1844.512755
-0.945003,300,1846.051695
3.207436,300,1851.824079
54.295501,136,1852.559411
-2.617778,300,1854.215337
-2.196253,300,1855.710452
53.839918,183,1856.689826
-1.970029,300,1859.615519
-2.298692,300,1861.129818
52.697121,153,1862.002208
53.65799,152,1862.804917
53.939005,160,1866.647245
54.048482,247,1868.148825
-1.624041,300,1871.260344
-1.072403,300,1872.836587
-1.220745,300,1874.21216
52.244515,139,1874.755168
53.255939,145,1875.388968
53.572992,149,1877.620225
-1.292614,300,1879.19517
-1.234472,300,1883.718822
53.343189,137,1884.428947
-1.067961,300,1886.052732
53.855307,146,1888.233195
-1.445735,300,1889.732634
2.040311,300,1891.282215
52.958783,150,1892.079121
53.426086,147,1892.873029
2.707602,300,1894.412494
54.317195,121,1899.41562
-2.403559,300,1900.950103
53.030236,146,1901.730018
-1.238744,300,1903.260415
54.464305,110,1903.908336
53.928753,168,1904.771028
2.365048,300,1907.588847
54.048804,155,1908.423891
2.646185,300,1909.932008
54.298628,131,1910.690868
53.215664,148,1914.234488
-2.468082,300,1915.658942
51.135434,206,1918.083142
54.268713,147,1918.719847
-1.478549,300,1919.845794
53.821914,215,1920.607787
-3.632074,300,1921.517575
53.692076,146,1921.983809
54.087364,163,1924.066207
52.474956,162,1924.805903
-1.257779,300,1928.990931
-1.732447,300,1930.121772
54.199168,145,1930.771919
54.268819,144,1931.219407
-1.509952,300,1933.86689
54.468259,127,1934.348792
-1.948555,300,1935.249141
-2.069987,300,1936.222186
52.993662,250,1940.092358
2.699869,300,1943.122631
53.529931,155,1943.904957
52.138229,298,1945.516336
54.021174,140,1946.243296
54.036878,142,1946.85923
53.780103,132,1947.56003
53.856707,153,1949.963332
53.654457,147,1950.763394
-1.63072,300,1952.226593
52.730481,155,1953.146792
-2.005013,300,1958.053799
53.373775,160,1958.994629
2.273023,300,1962.332796
53.015916,158,1963.226694
2.689146,300,1964.821153
53.736713,240,1966.330237
-1.362517,300,1967.89796
-1.008817,300,1971.519663
53.804837,157,1975.527205
53.384927,271,1977.19359
53.20886,131,1977.880899
-2.048321,300,1979.638343
54.138254,156,1980.673453
53.319121,166,1983.245842
2.80722,300,1984.868213
-1.934971,300,1986.600835
53.306851,154,1987.591809
52.877534,140,1988.559775
53.687663,153,1992.472704
54.201849,142,1994.669856
54.146473,139,1995.383389
52.904546,145,1996.209135
1.739537,300,1997.872191
-2.324257,300,1999.243072
-2.359262,300,2002.305464
53.74992,150,2003.159802
-1.367625,300,2004.838771
-1.764039,300,2009.340471
2.995691,300,2010.960563
54.106028,148,2011.762871
-1.970039,300,2014.960673
53.50746,159,2015.873073
53.48792,140,2016.61331
53.91451,142,2017.37246
53.360306,157,2018.294117
54.250734,158,2019.159744
53.411594,150,2019.876817
53.100615,151,2022.109148
54.072751,137,2025.80002
53.840576,149,2026.619884
54.055762,139,2027.332939
3.227722,300,2028.91157
53.68912,142,2029.571831
53.317871,154,2030.303533
-0.867878,300,2033.302914
52.752022,138,2034.092676
53.310561,143,2034.897635
53.882301,159,2035.79289
1.582038,300,2037.30381
-1.079921,300,2041.873831
54.027108,154,2044.112093
53.352066,150,2044.894233
53.842442,145,2045.791791
51.248749,160,2046.662732
54.015303,149,2047.460501
54.246624,147,2048.228695
52.965324,151,2049.009748
53.439752,155,2049.813902
53.928498,140,2052.011156
-1.935842,300,2053.508298
53.682051,245,2057.655777
53.965244,147,2058.448082
52.107019,233,2059.733249
52.843361,256,2060.868045
53.913172,169,2063.499143
-1.058691,300,2064.97325
-2.395177,300,2066.775245
-1.396139,300,2068.54578
53.010908,166,2069.484008
51.9979,150,2074.896355
1.546546,300,2076.783388
54.099388,135,2077.629992
52.333117,157,2078.668846
54.216234,141,2079.556487
53.796235,150,2080.646276
-1.221862,300,2083.803013
54.140812,132,2084.520476
53.513306,142,2085.420877
54.385709,142,2086.333321
54.198507,144,2087.215677
54.321609,141,2088.062348
53.9274,152,2091.863309
2.953132,300,2093.622029
53.213284,143,2096.1234
53.288303,156,2097.039395
-0.826881,300,2098.899639
54.113902,167,2100.006545
53.955873,143,2100.87998
53.844444,201,2101.909158
52.65629,209,2104.561316
54.314038,154,2105.444162
2.523739,300,2110.052466
3.027945,300,2111.153496
-1.766117,300,2112.222472
-2.124082,300,2114.967758
-1.680583,300,2116.111751
53.952398,146,2116.706662
54.326181,140,2117.275061
53.883047,273,2118.307359
-2.495747,300,2124.184695
54.074737,149,2124.708934
53.958289,179,2125.316957
-1.714382,300,2126.496324
52.675443,164,2127.133449
54.014897,132,2127.619386
53.612014,154,2128.2288
1.912104,300,2131.09014
-1.90714,300,2132.286996
54.248304,146,2132.773743
53.436393,150,2136.20891
-1.566742,300,2137.23073
1.364231,300,2139.910119
53.108318,149,2140.55023
-1.290434,300,2141.644823
54.290109,159,2142.254567
53.079576,177,2142.865193
53.465225,150,2143.429739
-1.920073,300,2145.830531
52.046995,156,2146.352742
53.260013,144,2149.80851
54.021708,148,2150.312321
53.321507,129,2150.729292
54.288373,272,2151.704178
54.278664,147,2152.208255
54.280776,143,2152.691736
54.139639,240,2154.988746
53.908745,170,2155.601982
53.632342,156,2156.357145
52.413861,155,2157.195162
53.48092,149,2158.040656
54.062325,201,2159.129158
53.427246,144,2162.943067
54.12485,170,2165.036111
54.189717,129,2165.811415
54.36326,141,2166.563219
54.235986,148,2167.366933
-1.638957,300,2169.091454
54.48573,146,2169.91296
53.577273,149,2170.738137
53.779712,143,2172.891644
54.106735,192,2173.917404
54.136174,149,2174.701423
54.041115,242,2175.98141
54.069303,150,2179.668107
53.312397,149,2180.406775
-3.438435,300,2182.059815
54.41627,135,2184.207562
54.247234,179,2184.989205
52.501009,134,2185.56653
54.034318,146,2186.275883
1.944739,300,2187.974345
53.959374,131,2188.616804
52.753523,162,2189.516199
54.260843,153,2191.772613
-1.448792,300,2196.383753
53.999482,160,2197.166354
53.319655,138,2197.957395
-1.208667,300,2199.527067
53.552585,147,2200.327472
52.869146,139,2200.977303
3.110358,300,2203.895965
53.910872,127,2204.403548
53.535839,148,2205.057371
54.330519,128,2205.72788
-0.896366,300,2207.247522
-0.923707,300,2213.174714
53.653638,146,2213.889177
54.238335,191,2214.958091
51.696638,155,2215.645863
-1.707968,300,2216.923327
54.203605,137,2217.508407
53.686847,136,2218.153123
54.172886,146,2218.833648
53.389524,135,2220.866454
54.014808,138,2221.607199
53.167396,176,2222.578433
54.287559,136,2226.126976
-1.068049,300,2228.049803
54.062069,130,2228.806979
53.365222,136,2229.48852
1.466612,300,2232.360312
-1.818186,300,2233.921341
54.043902,135,2234.644737
2.911984,300,2236.309202
53.627267,159,2237.122631
53.837398,151,2237.873343
52.899165,145,2242.932912
54.105216,141,2243.723552
53.30116,155,2244.686166
52.354865,148,2245.515598
53.685609,139,2246.393411
53.89666,168,2247.118764
52.497714,245,2248.185488
53.435188,134,2248.994763
54.361609,115,2251.022407
54.136867,137,2251.751341
53.476734,138,2252.440008
54.179351,161,2253.110682
53.7301,154,2253.676125
2.077597,300,2257.80071
52.549025,142,2258.746985
-1.580136,300,2261.73103
54.102859,146,2262.601329
54.188444,134,2263.134499
-1.555171,300,2264.227477
54.429376,134,2264.933455
2.772412,300,2266.549969
-1.697525,300,2269.768325
53.84319,140,2270.614008
53.21064,140,2274.273365
52.763275,137,2274.95948
-0.960148,300,2276.565583
52.728487,161,2277.394051
53.709949,142,2279.162127
54.039501,133,2279.882431
1.562247,300,2281.510218
53.98513,144,2282.288241
53.51684,143,2283.383149
2.3912,300,2284.950087
53.777613,150,2285.92987
54.173788,142,2290.789135
53.419521,145,2291.537218
53.076108,151,2292.398165
1.069058,300,2294.097731
1.926856,300,2295.498295
51.875189,271,2298.133395
53.597299,274,2299.697391
53.445599,132,2300.465439
52.60467,259,2301.833756
53.195088,148,2305.470003
53.313444,152,2306.297913
-1.821553,300,2309.128396
54.198826,129,2309.709351
2.829855,300,2311.115677
53.66287,128,2311.762214
2.052576,300,2313.177954
54.140903,133,2313.762885
53.232116,122,2314.341571
54.257958,131,2316.284626
-1.702092,300,2320.720662
53.655583,145,2321.496577
0.536292,300,2323.088479
53.038364,148,2323.929835
54.32282,133,2324.52733
54.044891,138,2325.206648
1.008421,300,2327.997848
-1.523331,300,2329.623093
54.09566,145,2330.499779
54.096798,142,2331.030084
53.186039,149,2331.671915
52.956685,224,2335.555785
2.343377,300,2338.299925
54.066494,131,2338.959443
53.220278,161,2339.621386
3.74618,300,2340.819601
53.931346,135,2341.472554
-1.696751,300,2344.257993
54.283964,134,2344.867799
-1.886034,300,2346.34193
1.704643,300,2350.75956
-0.888045,300,2352.246451
52.787928,149,2353.008427
53.533821,167,2355.332365
53.915709,154,2356.398645
-1.821901,300,2358.013007
53.350497,150,2358.805653
-1.68851,300,2360.224105
53.474368,163,2361.122985
2.172601,300,2366.517936
54.048866,261,2367.798761
53.475798,154,2368.488244
53.884485,147,2369.242296
54.238724,130,2369.829542
2.658419,300,2371.155126
53.993007,137,2372.92026
53.905659,169,2373.464086
53.399873,151,2374.017584
54.177629,139,2374.832255
-1.218377,300,2376.443684
54.264826,127,2377.166377
53.658374,137,2380.746943
-1.824535,300,2383.553401
54.101775,139,2384.299068
54.262774,121,2384.966824
54.061303,148,2385.724719
-1.171068,300,2387.269959
53.073733,127,2387.912868
0.967472,300,2390.652225
52.715876,159,2391.475314
53.287133,201,2392.51858
54.076522,137,2396.138891
-1.155136,300,2397.696767
53.490669,128,2398.414968
53.26564,158,2399.250013
52.311323,176,2401.56991
53.899256,165,2402.222005
53.014486,132,2402.863115
54.359381,141,2403.429078
1.30355,300,2404.967832
-0.846116,300,2406.739846
-1.358866,300,2413.698209
53.875795,136,2414.463564
2.561881,300,2416.179688
54.056292,127,2416.801428
2.865894,300,2418.235848
2.269207,300,2421.479057
54.144693,138,2422.245877
53.961116,148,2423.092393
54.243209,136,2423.795301
2.23658,300,2425.402718
2.287504,300,2429.709145
-1.430901,300,2432.420665
-0.118222,300,2433.931716
-1.523269,300,2435.116939
54.117899,142,2436.022681
51.769006,221,2437.169242
53.609036,152,2439.400143
54.193087,137,2440.052988
54.161267,137,2440.882394
53.524303,145,2441.78529
53.794546,144,2445.413997
-1.492441,300,2446.860035
54.187591,140,2447.532253
2.713051,300,2450.260221
1.783916,300,2451.85795
54.157833,144,2452.569557
53.512287,151,2453.377512
53.804373,142,2454.172798
54.232668,132,2454.835841
54.067775,132,2455.552556
53.027503,151,2456.331208
53.036346,179,2461.502136
53.993658,159,2462.334854
54.181331,130,2463.028577
52.591552,167,2463.861203
54.240675,138,2464.384759
53.418377,140,2464.93105
53.524932,132,2465.54254
53.712222,142,2466.434121
53.282745,126,2468.349611
52.876968,197,2469.24245
53.808875,164,2470.112705
-1.446301,300,2471.737762
-1.622281,300,2476.591622
54.066034,131,2477.364983
53.131938,185,2479.380681
-1.264523,300,2480.47411
2.067774,300,2481.502049
52.678429,149,2481.981739
-0.090407,300,2483.001573
53.545094,143,2484.855244
53.346846,140,2485.339995
3.600915,300,2489.143723
54.175093,162,2489.978363
-2.431515,300,2491.430924
1.740544,300,2492.430248
54.328073,155,2494.350554
52.930147,143,2494.830644
53.902118,137,2495.301357
2.110622,300,2496.30102
-2.043484,300,2497.267772
2.00544,300,2502.545969
54.274808,154,2503.421973
2.280865,300,2504.968564
-1.196692,300,2506.452722
0.810812,300,2508.023966
54.051252,246,2510.521874
53.295725,148,2511.273634
53.881788,140,2511.925848
53.718472,138,2512.608806
53.67493,247,2516.802476
53.243014,141,2517.519347
52.712195,184,2518.514667
53.67601,142,2519.270837
52.591824,234,2521.821313
53.411681,144,2522.555582
53.508442,143,2523.176977
53.51398,122,2523.762345
-1.383646,300,2525.30585
53.117942,150,2526.138019
53.529465,161,2526.972961
53.741261,140,2529.008046
53.075367,275,2533.229283
53.665271,148,2533.936157
53.088399,146,2534.4629
53.818177,133,2535.185778
53.488892,136,2536.010921
53.527756,137,2536.716647
53.738698,133,2537.388011
53.392806,158,2539.639267
54.258151,134,2540.235761
52.345369,152,2541.287248
1.526224,300,2542.946494
54.076132,125,2543.708447
54.246905,116,2544.319223
-2.674915,300,2550.29809
-1.086338,300,2551.766329
53.883743,137,2552.496472
-1.097562,300,2553.92745
53.226872,146,2554.665064
54.249075,143,2555.355839
53.362399,164,2556.107122
2.301727,300,2558.472778
54.228621,151,2559.286307
-1.23544,300,2563.826041
-1.289737,300,2565.392623
53.534573,148,2566.259008
-1.959382,300,2568.877553
53.24383,147,2569.615231
54.123716,140,2570.39054
53.962804,137,2571.142577
53.751085,141,2571.773534
54.20929,124,2572.373948
-1.962901,300,2573.756043
53.825855,129,2575.685079
54.00106,142,2579.246956
2.148707,300,2580.853888
-1.69439,300,2582.434376
-0.806725,300,2583.876513
52.775202,146,2586.02301
53.605662,138,2586.734016
53.726712,138,2587.504443
-1.209397,300,2589.082691
52.252172,155,2589.750525
53.076721,153,2590.273656
54.08912,133,2593.708074
54.296056,119,2594.262282
53.135404,150,2596.157435
1.93222,300,2597.639165
54.043034,130,2598.246202
53.061641,141,2598.852394
0.709257,300,2600.217054
-2.332381,300,2601.751602
53.894791,139,2603.859275
3.995018,300,2605.297422
53.318335,148,2608.907259
-0.745197,300,2610.591169
-1.195397,300,2612.7664
53.943664,127,2614.82688
53.802799,144,2615.752683
53.938869,156,2616.614582
1.878305,300,2618.1025
53.493041,130,2618.81809
54.144012,127,2619.54812
-1.108634,300,2620.704368
0.173835,300,2626.852982
53.850629,140,2627.645348
-1.326397,300,2629.625787
53.959753,136,2630.639342
-1.687947,300,2632.519253
53.350211,142,2635.00978
50.945311,189,2636.222829
53.790818,136,2636.92164
53.920399,135,2637.564967
2.198602,300,2639.144889
53.460498,138,2642.741712
53.283691,142,2643.39501
54.145574,124,2644.025244
54.039795,157,2646.084969
2.201234,300,2647.746971
52.639308,124,2648.387856
-1.333153,300,2649.841847
53.341703,141,2650.509
1.902495,300,2651.581402
53.671503,145,2653.63148
53.527971,128,2654.28867
-0.985867,300,2658.615626
-1.540193,300,2660.116452
52.886822,165,2661.005904
2.262541,300,2663.675951
1.349131,300,2665.238771
53.190948,153,2666.031007
53.020039,151,2666.801467
1.151732,300,2668.340093
-0.817709,300,2674.11889
53.112473,142,2674.936744
54.076213,147,2675.812158
-1.283829,300,2677.31823
1.632591,300,2679.011526
-0.875362,300,2680.668364
-1.896482,300,2683.229187
-1.698408,300,2684.708251
53.291152,151,2688.865336
53.375883,149,2689.751818
53.860889,291,2691.292304
53.565932,120,2693.550444
53.861255,130,2694.111097
-1.055947,300,2695.713683
-1.614763,300,2697.192824
53.407844,139,2697.924519
53.767254,129,2698.569621
53.933714,145,2699.326795
53.187674,175,2701.298674
53.266874,143,2702.082045
53.641284,162,2705.856243
53.660924,136,2706.569779
52.804913,207,2707.648067
54.127164,153,2708.70712
53.290835,167,2709.58292
2.535813,300,2712.409791
53.976403,134,2712.977539
53.847293,157,2713.600768
1.982545,300,2715.156891
54.14276,178,2716.030789
52.767128,137,2716.574542
53.818832,147,2720.193888
