#{"t_start": 1781167132.029883, "env_id": "None"}
r,l,t
53.470388,181,382.147291
53.748364,174,384.497124
-1.648426,300,385.52253
2.658759,300,386.40737
-1.042319,300,387.240376
-1.234501,300,389.929617
-2.182524,300,390.93714
1.395307,300,394.462947
-0.785048,300,395.372336
-1.806164,300,396.316805
-1.117869,300,399.129571
-1.033968,300,400.188119
53.425526,211,401.013145
-1.143685,300,401.92817
-1.208378,300,407.247844
51.629579,234,407.960206
-0.994366,300,408.844211
-1.742465,300,409.905027
53.397822,211,410.517999
-0.692727,300,413.275797
-0.951398,300,414.274527
-0.784425,300,415.156357
-0.903709,300,418.529852
53.352931,226,421.038548
0.402737,300,422.057342
2.377876,300,423.081633
-1.577347,300,424.081114
52.107243,232,424.803509
-1.477612,300,427.187818
-1.962769,300,430.787245
-1.580188,300,431.903152
1.485961,300,432.964709
-1.867227,300,435.81689
-1.209382,300,436.728596
-1.272546,300,437.745066
-1.608301,300,438.67822
1.753961,300,443.877017
52.922666,171,444.401017
53.455347,180,444.999378
-2.433989,300,446.224179
-1.175784,300,447.140311
-1.133565,300,449.760735
-1.358248,300,450.72089
0.502116,300,453.896346
53.37239,183,454.473803
-1.041912,300,457.10639
2.232462,300,458.138304
-1.126118,300,459.082845
-1.635601,300,460.259665
52.76696,180,460.822622
2.215696,300,463.88694
53.615715,172,464.569387
-1.063802,300,467.839462
3.063268,300,468.754352
0.881422,300,469.555988
0.826491,300,472.200499
52.947541,201,473.063645
53.220869,181,473.683294
-0.091588,300,474.911631
-1.049137,300,480.12068
1.226105,300,481.158555
1.641944,300,482.180718
-0.784894,300,483.256423
-1.651435,300,484.224757
53.67086,176,486.472339
1.593806,300,487.639222
52.759651,183,488.327426
3.034637,300,491.811117
-1.750368,300,492.857321
-2.793557,300,495.396698
52.556274,180,496.086293
53.758319,171,496.75408
-2.025317,300,497.765068
52.658406,188,498.392099
52.780973,220,500.829724
-1.317457,300,504.117447
-1.167327,300,505.170796
53.072816,203,505.816517
-1.496682,300,506.723368
1.42913,300,509.467194
-1.784916,300,510.567974
52.957382,195,511.14388
-1.077058,300,514.544158
52.643688,191,515.171783
-2.166229,300,517.832034
-1.353804,300,518.814869
-1.050697,300,519.842184
53.966563,198,520.661758
53.426134,158,521.219503
52.391989,170,523.356054
52.982069,168,523.940366
53.968307,158,524.475514
52.951351,173,527.468069
52.805514,268,528.346537
1.064042,300,529.412902
53.115459,185,531.481726
-1.585479,300,532.453044
-1.056239,300,533.386232
53.869443,191,534.100209
53.394771,145,534.547298
-1.027487,300,539.384489
-1.392758,300,540.382796
-2.591656,300,541.29889
53.370972,167,541.829606
-1.587487,300,542.799122
-1.04755,300,545.231134
-0.733382,300,546.155736
0.714235,300,547.191075
1.467844,300,550.673127
-1.207975,300,553.160655
-0.574865,300,554.205721
-1.109845,300,555.140132
53.64076,177,555.718856
-0.618946,300,558.178451
2.433668,300,559.213404
52.751761,174,562.163786
-1.721164,300,563.286811
53.627059,169,564.11689
53.833558,168,564.682102
0.347873,300,567.428062
52.439702,163,568.335265
-1.264441,300,569.190609
-0.710148,300,570.102789
53.214782,199,570.823257
-2.240397,300,575.858971
2.634896,300,577.200447
-1.3148,300,578.308186
-1.831499,300,579.380702
-1.681192,300,581.808996
3.42937,300,582.604233
2.12047,300,583.474563
-1.266245,300,586.882588
-0.841005,300,589.503426
-1.888428,300,590.546752
2.507789,300,591.56207
-2.176442,300,592.469894
2.489199,300,594.978367
-1.318333,300,595.866899
-0.957035,300,599.272174
1.100872,300,600.503574
-0.758128,300,601.708017
53.387009,160,603.911135
2.159782,300,605.014553
2.051683,300,606.146376
-1.276134,300,607.056838
3.1643,300,612.213728
53.514381,167,612.763772
-1.635012,300,613.87256
-2.278194,300,614.964948
2.29645,300,616.047701
52.861439,179,618.355606
1.671047,300,619.388864
2.181763,300,620.348991
-1.339741,300,623.728102
-1.816201,300,626.321252
2.189862,300,627.456327
-0.786762,300,628.431204
53.27469,192,629.071374
2.774987,300,630.185386
-1.655851,300,632.780624
52.403251,161,635.682124
-1.978203,300,636.701597
53.167684,157,637.262314
2.849844,300,638.283239
1.857717,300,640.844127
-1.219664,300,641.821904
-1.089527,300,642.809805
53.558134,162,643.369878
2.978986,300,646.815356
1.619071,300,649.167424
-1.212198,300,650.226455
53.778305,163,650.792392
1.733415,300,651.738363
-1.501169,300,654.257202
53.511985,154,654.716943
53.733588,155,655.185615
-1.800253,300,658.847683
-1.370338,300,659.84954
53.155447,209,660.673678
52.081864,206,662.765374
-2.135327,300,663.788606
-1.785698,300,664.7445
-0.958746,300,665.812456
-1.586214,300,668.390421
2.691808,300,671.781057
-1.574658,300,672.666385
53.91073,240,673.510147
-1.381672,300,674.322869
2.463728,300,676.892269
-2.519064,300,677.772987
-1.977419,300,678.695412
-6.18855,300,681.985791
1.232725,300,684.502761
2.038249,300,685.483667
52.232243,225,686.165608
-1.021814,300,687.102419
1.506234,300,689.633875
-2.023444,300,690.573737
-2.133524,300,693.816492
52.92604,194,694.41246
2.416169,300,695.35078
-3.29678,300,698.046454
-0.809632,300,699.348231
-1.094723,300,700.434467
-3.280762,300,701.441106
-1.160526,300,706.564104
1.337995,300,707.563686
3.278913,300,708.490959
-1.179266,300,709.390756
2.592718,300,711.991986
-1.301288,300,712.990069
1.981229,300,713.962343
53.589713,186,717.071538
2.674026,300,718.053961
53.713281,191,720.262321
-1.542715,300,721.198229
53.039657,178,721.770202
52.028261,227,722.432391
52.497888,170,722.977707
-0.654747,300,725.634815
-1.795327,300,729.196926
-2.132769,300,730.822549
-1.588287,300,731.877585
-1.445717,300,734.508101
-1.61987,300,735.550272
0.318096,300,736.689173
53.727826,155,737.495094
52.982678,177,738.267869
-1.761736,300,743.138452
-1.28002,300,744.028558
-1.899385,300,744.941161
53.365072,160,745.437957
53.080213,163,745.939844
52.653954,167,746.412581
-1.647555,300,748.688825
-1.403893,300,749.735607
1.845156,300,753.142811
-1.708634,300,754.293336
3.815871,300,757.1009
-0.760234,300,758.091322
2.974171,300,759.018275
-1.872566,300,760.177972
-2.498444,300,762.876459
53.736293,156,763.444784
53.873995,142,766.30099
52.062787,207,766.974268
1.847582,300,767.937399
1.951643,300,768.916656
2.041221,300,771.529897
52.985767,182,772.088895
1.619452,300,773.078392
-2.788924,300,774.20246
-1.291381,300,779.200444
53.165554,168,779.661896
54.05283,163,780.164568
-0.842364,300,781.172846
53.786652,150,781.583555
1.696364,300,782.493639
53.307266,172,784.77601
53.444128,188,785.340896
52.537645,176,785.839515
52.556109,162,786.325223
0.630964,300,789.874551
-4.66209,300,791.063398
-1.537678,300,793.767411
53.722747,149,794.285854
3.132328,300,795.232575
1.972223,300,796.420483
-1.375741,300,798.911454
-1.651996,300,802.873891
2.387165,300,803.971978
3.042825,300,804.823858
0.969396,300,807.362745
3.331967,300,808.23457
-1.675119,300,809.075112
-1.510091,300,809.836575
1.141308,300,813.239703
-1.062676,300,815.741909
2.29284,300,816.688413
1.763863,300,817.715093
-1.902662,300,818.600533
-1.382124,300,821.278324
-1.228135,300,822.156982
52.574234,169,825.175324
53.138983,190,825.801199
53.785814,156,826.22395
2.850584,300,828.831597
2.366944,300,829.791529
2.095906,300,830.679317
3.16206,300,831.520216
-0.489906,300,833.991583
3.209536,300,837.27662
2.801841,300,838.168832
-1.560084,300,838.943374
2.777131,300,839.85585
2.815997,300,842.017835
-0.445524,300,842.952874
53.24791,181,843.498454
53.832162,166,846.227435
53.976887,166,846.721406
3.001003,300,849.255675
52.507416,194,849.83849
53.794491,262,850.769275
-1.37033,300,851.713558
-1.265477,300,852.730499
53.100246,164,854.905623
54.15833,146,855.437477
54.026566,256,858.768092
-0.783908,300,859.80134
2.772717,300,860.97482
-2.801221,300,863.377205
2.889524,300,864.351306
-1.240539,300,865.225426
1.968169,300,866.114331
53.846695,179,869.057122
-1.987416,300,871.509999
53.837029,173,872.063409
53.479468,165,872.625799
52.287827,227,873.470531
2.036141,300,874.545056
2.481744,300,876.793517
3.077133,300,877.794353
2.400402,300,881.183718
-1.292967,300,882.310069
54.025272,165,884.526502
-3.022,300,885.495501
53.426406,262,886.330731
0.626112,300,887.395452
-1.467858,300,888.459742
-1.338838,300,890.894887
1.4399,300,894.146338
2.142896,300,895.194283
3.483864,300,896.102143
52.966435,170,898.049516
-1.608746,300,899.001055
2.841255,300,899.934981
-1.322184,300,901.058696
54.083577,152,901.548233
1.383642,300,906.279042
-1.905793,300,907.233061
3.413404,300,908.233968
53.485571,225,909.005946
52.894743,172,909.550546
1.780514,300,911.76472
-0.72975,300,912.671041
-1.492774,300,915.892317
-1.562992,300,916.763644
3.975806,300,919.074329
-1.458306,300,919.871349
54.13177,151,920.318353
52.834487,193,920.845133
54.006764,139,921.161577
54.131077,152,921.525328
52.795894,168,922.134128
1.171723,300,926.741361
53.984654,160,927.188366
-1.008521,300,928.107167
-1.569692,300,929.084535
1.892838,300,931.413094
53.217706,147,931.833706
-1.559264,300,932.830909
0.319142,300,933.794324
52.276389,165,936.577668
-1.394907,300,938.825689
52.609257,149,939.298801
51.226357,163,939.767626
53.87858,136,940.209035
52.786155,211,940.981403
53.184105,188,941.565403
53.264102,150,942.013761
53.93236,204,944.099383
52.627452,193,944.636018
54.072441,165,945.132897
-2.017903,300,948.243477
0.602652,300,949.092054
52.382098,160,949.561496
54.009262,158,951.428422
51.750613,166,951.86462
53.061948,172,952.358172
53.207113,194,952.958858
54.033503,167,953.515231
-1.365492,300,954.385699
53.566431,154,954.83127
-1.172533,300,959.59114
3.116514,300,960.397235
54.007262,157,960.892636
-1.721686,300,961.87664
53.68721,219,962.753728
4.068702,300,964.95743
-1.315018,300,965.754156
53.942244,162,966.241247
-1.673544,300,969.592587
53.342548,295,971.981762
54.003974,157,972.47073
53.420477,197,973.26627
2.785401,300,974.244148
53.843103,184,974.868207
54.048513,148,975.346094
1.033737,300,978.025769
53.145589,248,978.841407
53.822781,157,981.776926
2.198594,300,982.651292
2.684629,300,983.630566
2.00373,300,986.261292
3.183569,300,987.3447
54.087735,152,987.8986
52.656496,273,988.758214
54.060423,156,989.298791
-2.279024,300,994.069372
53.804099,143,994.465181
-0.83948,300,995.400357
-1.164844,300,996.390048
-1.53978,300,997.331582
51.860191,168,999.242428
53.700682,162,999.674601
53.798124,161,1000.151215
2.741086,300,1001.140082
2.871297,300,1004.288416
-1.485575,300,1007.158289
53.982227,167,1007.635977
2.214356,300,1008.68185
-1.232733,300,1009.75524
53.492144,206,1010.395083
2.925948,300,1013.342478
2.580071,300,1017.280051
-1.060719,300,1018.495764
-2.245153,300,1019.782714
-1.81179,300,1022.426648
2.628779,300,1023.608696
2.008411,300,1024.701109
2.748292,300,1025.709514
52.436088,298,1029.345335
-1.264447,300,1032.200588
53.464645,170,1032.778732
-2.055861,300,1033.596664
-2.220782,300,1034.35126
-1.786531,300,1038.074056
-1.489497,300,1038.927791
2.573272,300,1049.896931
53.583035,160,1050.332482
-1.471227,300,1051.439509
53.227298,149,1053.643779
2.197055,300,1054.469854
-0.598881,300,1055.225175
53.113256,160,1055.696792
52.637967,208,1056.364926
2.420882,300,1059.2998
1.935774,300,1068.288856
53.421552,128,1068.777604
1.955325,300,1069.923955
53.387003,161,1070.558274
-1.107626,300,1071.895964
-1.717051,300,1155.566883
53.398855,139,1156.057141
-1.088528,300,1157.237815
53.843193,165,1157.665434
-1.769795,300,1161.255246
54.051067,181,1163.436081
53.407532,173,1163.913393
-1.57155,300,1164.748753
-1.661491,300,1165.740352
53.651792,155,1166.447279
53.460676,165,1167.228038
-1.695154,300,1170.022119
-1.353089,300,1173.642123
-0.619241,300,1174.341612
2.790508,300,1175.169584
-1.80228,300,1178.118647
2.468681,300,1179.465291
53.547127,244,1180.192447
-1.081421,300,1181.369937
2.445928,300,1184.082722
53.557949,158,1186.932025
-1.57512,300,1188.045195
-1.494182,300,1189.067684
53.623591,178,1189.661788
-2.329737,300,1191.911665
2.590685,300,1193.019219
-2.825291,300,1194.132671
-1.535346,300,1197.838942
52.819858,196,1198.684751
52.546477,181,1200.956696
2.829658,300,1202.078322
53.328921,185,1202.690588
1.867592,300,1203.456627
53.848365,144,1203.881723
53.36774,166,1204.410202
-0.981452,300,1206.862313
2.952837,300,1210.315091
-1.686918,300,1211.365842
3.335025,300,1212.299162
-1.715938,300,1214.971268
53.015307,215,1215.723767
53.83123,165,1216.374211
3.236808,300,1217.388807
3.099298,300,1218.432556
3.143638,300,1222.956803
0.987765,300,1223.854643
54.071154,137,1224.309072
3.296822,300,1225.273452
2.134885,300,1227.355474
1.948815,300,1228.225173
3.237593,300,1229.16394
-0.671098,300,1232.40057
3.218529,300,1233.104536
-1.818558,300,1235.222896
53.575006,157,1235.613991
51.531809,165,1235.971909
1.335292,300,1236.69863
53.307815,195,1237.179777
51.982974,159,1238.832497
-1.639049,300,1239.792041
-2.10127,300,1243.022941
53.811079,203,1243.753244
2.768476,300,1244.819162
2.943826,300,1247.170003
51.994399,208,1247.81663
-1.409068,300,1248.735221
2.531349,300,1249.748999
-1.40532,300,1254.108347
52.730631,215,1254.729037
53.859461,182,1255.378384
2.447359,300,1256.297311
52.342221,159,1256.778385
53.78269,157,1257.318024
2.21315,300,1259.608973
-1.131479,300,1260.817634
3.42508,300,1262.045289
53.023329,165,1264.873813
53.201967,159,1265.622691
54.078978,160,1266.191623
2.378018,300,1268.674041
54.014801,166,1269.434796
2.096584,300,1270.452485
53.71533,157,1271.106731
-2.496371,300,1272.362993
-1.471876,300,1274.717224
53.513806,235,1277.798429
54.056201,153,1278.260078
53.485072,289,1279.123168
51.453913,234,1279.817107
53.891928,169,1281.771552
2.509005,300,1282.578206
-1.138292,300,1283.407199
-1.510575,300,1284.261676
-1.303696,300,1287.480143
53.984827,149,1289.348921
53.241817,158,1289.840834
3.086768,300,1291.090692
53.907397,192,1291.803295
-1.363402,300,1292.606069
-1.159721,300,1294.746067
52.975903,168,1295.220795
1.822666,300,1296.072126
-1.658405,300,1299.163643
53.947097,184,1299.661436
2.933378,300,1302.000627
53.612453,164,1302.524883
53.342618,166,1303.036268
53.461335,159,1303.514011
53.039163,165,1304.025487
-1.598098,300,1304.894568
53.975542,143,1305.338772
2.90298,300,1309.889297
53.349892,154,1310.524615
54.077136,134,1311.053938
-1.445047,300,1312.12774
-1.640491,300,1313.230944
3.241233,300,1315.616581
-1.934715,300,1316.852349
53.362825,176,1317.5293
2.090301,300,1320.895588
54.027206,156,1321.557632
54.041533,161,1323.605819
53.433131,156,1324.231074
54.068428,162,1324.82147
-1.294701,300,1325.677147
53.932798,163,1326.222724
54.240522,145,1326.800346
-0.977421,300,1329.183442
2.471507,300,1330.44998
54.324395,137,1330.923726
3.135868,300,1334.136228
-1.590205,300,1335.289851
54.12049,164,1335.877236
-1.177791,300,1338.285507
53.511613,153,1338.784249
1.171495,300,1339.627885
54.005391,216,1340.166184
2.875769,300,1342.577786
2.855155,300,1345.576121
2.556472,300,1346.644834
-1.158927,300,1347.700257
54.09771,152,1348.285982
54.037498,165,1348.882207
-1.830469,300,1351.086815
-1.769881,300,1352.187401
53.854008,155,1352.80101
54.045927,167,1356.838631
-1.824501,300,1358.019139
53.813616,189,1360.70287
2.859079,300,1362.163604
-1.259165,300,1363.567003
-1.697108,300,1365.323634
-1.856679,300,1368.614605
53.504495,185,1369.76733
2.808485,300,1373.875793
-1.40407,300,1375.488928
53.517184,143,1376.162596
-1.480193,300,1379.502713
-1.308934,300,1380.859242
53.504258,139,1381.597465
-1.830319,300,1383.130936
-2.404592,300,1384.906307
-0.988527,300,1390.940832
53.12192,147,1391.739824
-1.720085,300,1393.242339
53.56256,152,1394.023497
53.19953,143,1394.747591
-1.066554,300,1396.282727
3.045966,300,1399.476142
1.731919,300,1401.043407
-1.494033,300,1405.321613
53.956762,139,1405.918961
-1.730907,300,1408.59479
54.180133,160,1409.32383
1.041201,300,1410.828074
53.650973,152,1411.48514
-1.316571,300,1413.089233
1.409339,300,1414.560123
2.303094,300,1420.458319
53.329085,152,1421.140014
-1.199365,300,1422.593882
-1.835986,300,1424.043416
53.318427,185,1424.935862
53.80707,151,1427.49431
54.148699,140,1428.30268
1.002898,300,1430.062229
2.207147,300,1431.530402
53.923146,161,1432.460001
54.16384,153,1436.048783
-1.467351,300,1438.871887
-1.326503,300,1440.41608
53.85128,145,1441.058779
-0.961134,300,1442.504348
53.732967,147,1443.210524
-1.959846,300,1446.175234
2.794318,300,1447.61293
53.860871,190,1451.534582
2.069199,300,1452.987036
-1.324287,300,1456.103644
53.902057,156,1456.856776
-1.198074,300,1458.470979
-1.642188,300,1459.879624
-1.446111,300,1461.36514
0.617302,300,1464.526484
-1.661651,300,1468.744785
2.912239,300,1469.789569
1.345233,300,1471.241558
-1.060367,300,1474.17799
3.299892,300,1475.667016
2.875564,300,1477.175277
2.791813,300,1478.7891
53.875109,140,1482.272943
2.831818,300,1485.179653
2.916829,300,1486.63653
2.207731,300,1488.237613
-1.153063,300,1489.850458
52.80943,148,1490.672406
52.322611,159,1492.883276
53.756058,155,1493.64935
-2.103249,300,1497.842917
-2.09706,300,1499.506582
-1.719268,300,1500.70475
2.615485,300,1503.590533
-1.368022,300,1505.013465
3.239081,300,1506.341756
53.497972,270,1507.702
53.508329,154,1508.634183
53.916797,149,1513.7636
53.937443,149,1514.501126
-1.673251,300,1516.438426
53.577803,185,1517.484782
53.695649,153,1518.402507
53.001411,179,1519.252908
53.364955,166,1521.335957
54.236806,141,1521.977034
52.851121,237,1523.035473
53.297227,150,1523.707717
54.162266,140,1524.443051
52.489049,170,1525.253502
2.240869,300,1529.440951
1.905029,300,1532.224574
53.162918,271,1533.424808
54.012602,151,1534.051041
53.403314,172,1534.893342
2.151184,300,1536.230109
-1.035819,300,1538.673317
52.720697,149,1539.193016
2.440415,300,1543.143674
53.401676,147,1543.657056
1.458873,300,1544.62559
53.252003,288,1547.299224
54.199385,164,1547.951328
2.495113,300,1549.419996
52.920725,187,1550.32029
-2.631593,300,1551.668534
-1.75515,300,1557.236919
54.240154,137,1557.903572
-1.590637,300,1559.305175
54.14886,157,1560.100479
52.136276,161,1560.907961
-1.877765,300,1562.501782
2.08923,300,1565.851875
53.140255,166,1566.996611
53.926113,162,1568.128228
2.282785,300,1573.219358
-3.409348,300,1574.614708
52.437066,228,1577.41843
52.919812,160,1577.939456
53.696451,157,1578.586238
52.801001,152,1579.453941
53.376119,157,1580.269083
0.20919,300,1581.983437
52.76896,212,1582.856121
2.948843,300,1586.614299
2.144113,300,1591.52996
53.594037,160,1592.150598
54.019532,150,1592.913608
-1.556064,300,1594.138472
53.425621,212,1596.526078
2.194545,300,1598.22431
-1.826012,300,1599.84473
53.468035,150,1600.567325
53.988352,277,1605.505904
53.684089,173,1608.055149
54.015937,164,1608.899775
54.255699,161,1609.630612
53.192339,156,1610.331099
54.113329,143,1611.139532
53.609585,290,1612.433774
-1.44355,300,1615.748581
1.455859,300,1617.023163
53.2666,148,1617.63061
52.4953,142,1622.066766
52.997343,175,1622.88681
-1.774711,300,1624.310789
0.704369,300,1627.056319
54.111898,154,1627.98491
1.146545,300,1629.397312
53.613246,135,1630.165324
53.303609,296,1631.530467
51.408858,169,1632.430987
-1.445546,300,1637.957714
53.499752,141,1638.569317
53.14882,157,1639.273276
0.871984,300,1640.762763
2.495388,300,1642.253976
53.319247,187,1644.412905
53.859953,155,1645.30837
54.052951,154,1646.0048
53.484052,152,1646.763153
52.972999,165,1647.654997
2.754199,300,1652.091298
54.149852,145,1652.841084
54.188929,140,1655.194113
54.233707,152,1655.877838
2.527182,300,1657.07218
53.342864,232,1658.524907
2.903131,300,1660.024677
53.452126,152,1660.767127
52.81464,159,1662.801036
-1.81843,300,1664.27002
54.11078,166,1667.829287
1.291699,300,1669.441192
2.418045,300,1671.400244
53.884779,150,1674.026818
-1.077891,300,1675.875204
2.335983,300,1677.429133
54.037922,142,1678.214565
1.974937,300,1679.979412
52.677,245,1685.69111
54.147004,131,1686.527451
54.120752,157,1687.180074
2.597592,300,1688.550312
0.817882,300,1690.267358
52.653053,153,1691.371133
54.3153,139,1693.840832
53.449233,148,1694.562956
54.000492,165,1695.317418
-1.600918,300,1696.84312
53.638468,144,1697.686911
1.752273,300,1703.245311
54.279914,146,1705.960341
1.774213,300,1707.515027
-0.904356,300,1709.570104
-1.388292,300,1711.615334
3.632831,300,1713.309186
51.791333,160,1715.803898
-1.858608,300,1717.612991
-1.633763,300,1722.253436
-1.673668,300,1723.547138
52.213327,146,1724.116591
-1.077055,300,1727.467048
-1.551467,300,1728.687292
53.66495,141,1729.454199
2.312851,300,1730.671847
3.617699,300,1737.524258
-1.494405,300,1738.789382
54.166869,142,1739.406877
53.699022,140,1740.066859
51.675557,166,1740.729658
-1.639483,300,1741.896014
-1.032977,300,1744.914395
53.235673,178,1745.692055
2.431887,300,1746.91375
52.484657,173,1747.499066
3.412605,300,1751.194838
-2.668115,300,1753.812468
3.182155,300,1754.79395
-1.805583,300,1755.933827
52.312294,289,1757.090148
2.777052,300,1759.841719
53.526159,187,1760.531157
-1.996986,300,1764.189582
54.128087,146,1764.643074
3.049592,300,1765.59263
53.665498,256,1766.405774
53.978807,155,1768.139102
53.242014,141,1768.567013
53.620895,126,1768.955687
52.313681,215,1769.653028
3.226342,300,1770.601696
52.429397,146,1771.090055
53.087464,277,1775.902476
1.406854,300,1776.848323
54.335506,143,1777.288103
-0.605879,300,1778.291425
2.949921,300,1779.631046
53.853554,152,1781.99679
51.580612,203,1782.928723
54.286508,133,1783.617282
-1.554018,300,1788.569771
1.595611,300,1789.935425
-1.907161,300,1793.016003
-0.946718,300,1794.559883
-1.263514,300,1796.060244
53.604143,169,1796.871242
3.296518,300,1798.310858
53.015647,138,1798.959713
53.429268,149,1801.120248
53.521326,144,1804.556541
51.99836,180,1805.639414
54.251968,152,1806.37366
53.215255,148,1807.010659
54.007594,165,1808.015936
