#{"t_start": 1781167132.0495749, "env_id": "None"}
r,l,t
53.365913,186,252.185671
1.458463,300,253.238386
3.685311,300,255.796873
2.019864,300,259.166503
1.917654,300,260.340108
52.772184,170,261.063212
-0.025973,300,263.719165
-3.015204,300,264.653827
2.871545,300,265.612528
-0.941669,300,266.679409
53.7516,163,267.254791
-0.912356,300,272.527423
-1.354465,300,273.738157
1.584999,300,274.651263
3.269284,300,275.629868
53.829854,168,276.179301
-1.449709,300,278.895336
3.436428,300,279.850992
-1.90766,300,283.232457
-0.768133,300,284.280353
-1.839646,300,287.218172
53.055239,238,288.077816
-0.768402,300,289.110603
52.229833,184,289.694241
-1.748184,300,292.350202
-1.509304,300,293.287022
53.48082,178,296.36379
53.446041,171,296.856874
50.884191,194,297.384593
-1.140462,300,298.231168
1.416889,300,301.005284
52.149026,170,301.493944
-0.990424,300,302.379863
-1.035981,300,303.393083
-1.209567,300,308.477017
-1.200153,300,309.517289
53.418841,161,310.007563
-0.8789,300,311.023382
-1.233682,300,312.198477
1.954242,300,314.932347
1.224409,300,315.763078
-1.621289,300,316.503952
-2.029367,300,319.839383
-2.216838,300,322.847798
-1.095199,300,324.050459
-1.05046,300,325.183237
-1.781423,300,326.237689
52.413495,184,326.850342
2.174444,300,329.631721
-1.070014,300,333.077729
53.956298,171,333.715009
-0.63845,300,334.833348
-1.668171,300,337.684198
52.213512,183,338.324922
53.475216,182,339.020093
2.391273,300,340.028561
-1.174771,300,341.069882
1.597636,300,346.461602
-1.644919,300,347.591288
50.663089,233,348.290378
53.507021,173,348.796027
-0.970243,300,349.857891
2.66098,300,352.645076
-1.706918,300,353.647677
1.22628,300,357.070054
-3.387484,300,358.080648
52.890156,202,358.781689
-1.479829,300,361.644401
2.16284,300,363.110078
1.998322,300,364.153869
52.539799,172,365.048366
-2.252602,300,368.228456
-1.328169,300,371.778384
-1.335444,300,372.787078
-1.002402,300,373.775255
-0.717617,300,376.324895
1.708666,300,377.231302
-1.063957,300,378.213309
53.188302,167,378.631237
-1.2311,300,382.003004
1.968305,300,384.733726
2.683256,300,385.749883
-1.761126,300,386.630059
-1.466438,300,387.460908
0.33358,300,390.150892
53.534727,174,390.771442
1.844576,300,394.276547
53.370805,175,394.813676
51.371903,196,395.449942
53.157934,170,395.978451
-0.95893,300,398.748202
50.952263,231,399.605488
1.686495,300,400.694108
2.378816,300,401.670702
-1.711039,300,404.359546
-1.364718,300,407.907134
0.575731,300,408.784745
52.789801,180,409.421748
-1.060402,300,410.379463
-1.664508,300,413.125578
51.34314,254,413.990897
-1.204924,300,414.896075
2.300846,300,418.218459
-1.631826,300,420.96893
-1.751321,300,421.98178
2.51193,300,422.987245
-1.03522,300,424.000912
52.703175,245,424.769666
53.89658,186,426.786275
2.762727,300,430.206134
-1.190289,300,431.535742
2.202619,300,432.483424
-1.041084,300,435.337923
53.468686,180,435.951628
1.847644,300,436.934115
-1.406136,300,437.906395
0.977883,300,438.795978
1.602644,300,444.012242
1.069574,300,445.006189
-1.000396,300,446.232302
-0.122878,300,447.161582
1.31192,300,449.792824
-1.163409,300,450.728999
-1.842086,300,453.904076
-2.016863,300,454.83229
0.879375,300,457.479788
1.96174,300,458.549668
2.118145,300,459.562517
-0.779469,300,460.644444
-2.36911,300,463.680642
1.131855,300,467.123209
52.195878,171,467.638431
2.268377,300,468.602748
-3.128794,300,469.409053
-2.704509,300,472.001694
-0.769809,300,473.176114
0.845371,300,474.280142
2.26764,300,475.374419
52.133251,251,480.485036
51.61536,248,481.32158
52.527254,188,482.030729
-0.560958,300,483.072813
-2.425316,300,484.057792
-1.488306,300,486.736866
-1.842299,300,487.92526
53.96518,167,488.544517
53.560769,201,491.658721
-1.090233,300,492.690823
-1.915968,300,495.249248
-1.956466,300,496.352526
1.521751,300,497.388813
0.777828,300,498.433237
-1.477149,300,501.129701
52.849916,288,504.385158
1.858161,300,505.404253
53.145957,169,505.981779
-1.197013,300,506.914681
2.136999,300,509.616157
53.755583,176,510.22199
53.050178,174,510.846693
2.77862,300,511.804116
-1.525216,300,515.228218
-1.682007,300,517.902921
-1.482368,300,518.894783
53.53196,170,519.517762
3.199887,300,520.577949
53.934985,174,521.225714
1.46439,300,523.816924
53.554229,176,524.388526
-0.855211,300,527.839465
-1.148234,300,528.918987
2.464592,300,531.366189
1.385647,300,532.301405
-2.368476,300,533.259495
3.015987,300,534.303684
-0.693662,300,536.79519
-2.289828,300,540.121108
-0.805408,300,541.060407
-1.281991,300,542.028923
53.268651,225,542.7181
52.176514,178,544.707303
-1.049329,300,545.668078
0.935117,300,546.685726
0.727397,300,550.147213
-1.591579,300,552.678046
4.115778,300,553.689077
1.882264,300,554.686034
53.783118,223,555.406642
2.19043,300,556.370703
53.415076,176,558.475786
-0.845385,300,559.511236
52.666185,122,562.230019
1.596794,300,563.395778
-1.291739,300,564.644419
2.250203,300,567.392921
-1.503492,300,568.677411
52.410608,165,569.161961
2.481124,300,570.070182
2.526585,300,571.094296
-1.327139,300,576.231188
53.378392,196,577.153401
-1.245751,300,578.267737
52.284025,168,578.877369
-1.423618,300,581.401025
53.570152,187,581.904933
-2.294545,300,582.709355
-1.944594,300,583.583419
-1.293472,300,587.06399
-1.107625,300,589.67964
1.797265,300,590.708406
54.136553,140,591.156726
-1.399951,300,592.1866
-2.1713,300,593.025522
-1.256687,300,595.487534
-2.520908,300,598.85586
-1.447666,300,599.993882
53.672615,163,600.695862
-1.187363,300,603.544279
-1.377916,300,604.550684
53.002286,232,605.533959
51.851792,216,606.289318
0.994033,300,607.147723
2.818209,300,612.30641
-1.087232,300,613.3998
1.148742,300,614.38478
1.543998,300,615.631913
52.60551,162,616.144599
-0.926584,300,618.888724
53.744006,167,619.42842
53.453963,186,620.045567
-1.91618,300,623.457004
-1.035132,300,624.334568
-1.053348,300,627.082138
-1.693735,300,628.128484
2.220942,300,629.096207
53.386924,162,629.670829
-2.058265,300,632.414948
-1.195981,300,635.715979
1.6466,300,636.732249
-1.312686,300,637.730299
1.526759,300,640.327031
-0.95796,300,641.345706
-1.555271,300,642.32346
3.986303,300,643.344631
51.943575,168,646.321235
53.39212,212,648.531121
-1.120786,300,649.432502
-0.860366,300,650.449016
2.094996,300,651.473819
-1.606714,300,652.444453
-3.694382,300,654.903637
53.900163,154,655.434877
1.718593,300,659.008176
53.077395,263,659.906466
-2.71081,300,662.441178
51.921306,187,663.112961
2.375593,300,664.066297
53.398835,170,664.608351
53.472482,167,665.170548
-0.827928,300,666.296503
-0.63319,300,671.187437
-0.849757,300,672.14328
52.77855,249,672.914831
2.923498,300,673.869198
-1.075096,300,676.353677
-1.295734,300,677.295857
-0.727798,300,678.249333
-1.706553,300,681.485504
-0.833568,300,684.01254
-1.017789,300,684.912531
2.325801,300,685.892452
52.458343,170,686.36247
53.066417,183,686.97951
53.509714,169,687.511956
52.966172,196,689.732601
53.94783,159,690.186594
52.896214,191,693.121983
-2.269071,300,694.028083
53.504549,165,694.582344
53.691792,152,695.055761
3.416568,300,697.647765
-1.242146,300,698.930538
3.432569,300,700.057874
53.565949,170,700.729663
-1.087812,300,701.676705
2.437313,300,706.797935
3.073633,300,707.793553
-0.920147,300,708.644642
4.005915,300,709.593881
52.527649,288,712.151923
-0.599536,300,713.192524
1.166008,300,714.164032
54.044538,300,717.585659
2.266565,300,720.209325
0.640158,300,721.108564
53.104192,272,721.962444
1.874934,300,722.914993
53.843317,126,723.306689
52.748966,171,725.560871
51.492414,164,726.141578
-1.758268,300,729.832421
53.147936,164,730.849378
-1.308777,300,731.883912
-1.409448,300,734.515851
-1.877356,300,735.572013
-2.288678,300,736.750363
52.846456,162,737.572084
-4.509401,300,738.722497
-1.08784,300,743.506233
53.662592,159,744.006266
-1.045872,300,744.918834
53.218054,184,745.48536
-2.131021,300,746.376808
53.739705,175,748.327365
53.788258,163,748.772907
-0.536712,300,749.823145
53.596903,168,750.339486
2.843428,300,753.806206
1.085851,300,756.719242
-0.92916,300,757.704506
53.295403,174,758.335305
1.469418,300,759.245824
-1.295964,300,760.391259
-1.687148,300,763.13534
2.557299,300,766.522145
1.629236,300,767.509167
2.574175,300,768.464889
53.461594,174,769.033007
3.170358,300,771.646666
-0.706774,300,772.567062
-2.175431,300,773.651046
1.837042,300,777.120753
-2.71968,300,779.615922
53.723626,158,780.115644
2.750232,300,781.118808
-1.055559,300,781.995054
2.263645,300,784.526925
0.19454,300,785.545279
-1.257352,300,789.052034
53.939925,157,789.581491
2.127673,300,790.730078
2.397149,300,793.330827
-1.17206,300,794.394003
53.595442,174,794.876949
-3.181294,300,796.131848
3.234244,300,797.110056
54.070572,171,799.151119
2.925193,300,803.135761
52.822208,278,804.169781
53.926802,148,804.555249
-0.829832,300,805.511695
-1.436433,300,807.999017
-2.034414,300,808.825214
0.794103,300,809.628997
53.719229,187,812.575566
-1.759653,300,815.124999
51.674975,185,815.690504
1.951766,300,816.626011
3.029427,300,817.667112
-0.855545,300,818.552751
2.356924,300,821.229101
-3.239001,300,822.105374
52.429333,280,825.45238
-1.766893,300,826.374177
-1.69353,300,828.991252
-1.053392,300,829.930621
-2.125779,300,830.80118
-1.350206,300,831.665935
-1.170864,300,836.519463
54.167426,133,836.897681
2.916243,300,837.80664
52.597027,189,838.379912
-1.382179,300,839.160091
53.590488,203,839.754656
53.723656,148,841.449416
52.464517,224,842.136751
-0.860482,300,843.09993
2.831161,300,846.222388
53.463961,159,846.694593
53.427338,219,848.965524
-1.594559,300,849.883151
3.050737,300,850.938919
-1.484391,300,851.900501
52.668018,168,852.465412
-1.143474,300,855.130444
52.818594,159,855.751819
53.03551,181,858.759354
53.18868,295,859.776458
-1.372765,300,860.948502
-2.111468,300,863.34672
-1.117805,300,864.322726
54.031573,166,864.828167
-1.303923,300,865.700321
-1.740965,300,868.985356
53.802744,143,870.890333
53.002822,162,871.456984
53.008621,151,871.938506
1.526441,300,872.956597
53.887962,155,873.552455
1.943454,300,874.61061
2.761051,300,876.870139
53.93701,154,877.380911
2.590741,300,878.434668
52.823983,165,881.327677
-1.484104,300,882.464587
-0.678802,300,885.069157
53.614599,168,885.698301
-1.878048,300,886.579361
53.016376,169,887.142911
52.864969,165,887.84154
52.055735,260,890.190506
-1.395615,300,893.484884
53.676398,160,893.955245
52.764952,135,894.417488
2.540264,300,895.414792
2.192786,300,896.265045
52.991451,201,898.354294
52.5358,164,898.902177
53.405681,170,899.438982
2.752725,300,900.493885
53.693014,194,901.1652
53.282372,157,903.969857
3.507867,300,906.374392
-1.055976,300,907.356171
53.953575,174,907.98833
53.46684,184,908.504362
-1.799447,300,909.55078
-1.386544,300,911.761241
53.330434,142,912.217333
3.207294,300,913.128396
51.795543,214,916.070875
-1.545391,300,916.931813
1.544087,300,919.217952
54.141069,155,919.620065
-1.559882,300,920.486557
-1.546308,300,921.216992
-1.312035,300,923.643337
-1.310705,300,926.765218
53.205507,157,927.20175
2.880514,300,928.111598
-1.157942,300,929.118427
-1.197419,300,931.432875
53.174287,166,931.888168
52.207601,168,932.461679
0.364753,300,933.449404
54.075356,196,934.014072
52.66323,163,936.81169
-1.783632,300,939.100367
-5.910296,300,939.932721
54.099908,150,940.568763
-2.208814,300,941.520819
0.701051,300,942.420691
2.541565,300,944.743819
-0.753829,300,947.900246
-1.338385,300,948.731336
53.347894,157,949.178749
-0.965528,300,951.452569
1.356349,300,952.299892
0.123184,300,953.231061
53.625273,161,953.766728
53.534131,162,954.204857
2.926545,300,956.489613
3.127768,300,959.818922
53.830579,186,960.312661
-0.776214,300,961.264817
-1.814819,300,962.297039
53.686916,158,964.268358
-1.844291,300,965.090556
54.041799,157,965.555474
-1.172995,300,966.403019
53.357053,172,969.343588
51.708549,167,969.917313
53.261726,198,971.946892
52.126511,152,972.424624
53.979334,149,973.048009
2.085984,300,974.022464
51.309718,169,974.611763
2.912361,300,975.602977
53.766079,146,977.689347
3.079659,300,978.741442
3.536721,300,982.128738
53.817086,156,982.586061
-2.0199,300,983.540132
-1.964051,300,986.19314
-1.32383,300,987.229442
52.249121,205,987.979671
54.105084,176,988.566079
2.667562,300,989.54543
-1.710468,300,994.280785
-1.591872,300,995.185136
53.716893,157,995.705491
1.72089,300,996.669558
53.669876,158,997.149841
2.955779,300,999.419158
53.099023,151,999.892765
52.675897,162,1000.353671
3.009916,300,1001.329969
2.174908,300,1004.491646
1.829673,300,1007.329637
-1.361396,300,1008.320955
53.893737,168,1008.906367
52.790152,237,1009.760891
52.765605,174,1010.308343
-1.816221,300,1013.269995
-1.595121,300,1017.191008
-1.322856,300,1018.381361
52.748474,171,1019.144263
-2.632957,300,1020.334177
2.019172,300,1023.002945
53.504927,151,1023.585576
2.456734,300,1024.67887
-1.844693,300,1025.687242
53.662728,169,1026.403802
53.592762,163,1029.40967
52.555406,201,1031.841107
-2.226039,300,1032.92317
52.957058,179,1033.426456
2.423097,300,1034.18657
53.353692,156,1034.597161
53.826732,160,1037.927145
-0.060011,300,1038.787403
52.581394,186,1046.46396
51.862862,171,1049.916051
-1.099641,300,1050.812304
53.768124,149,1051.437491
-0.955999,300,1054.095504
-1.558017,300,1054.854324
-1.24351,300,1055.661728
1.559873,300,1056.705922
54.183061,155,1057.155681
54.04316,156,1059.532891
53.055701,153,1068.081835
-1.345149,300,1069.327838
-1.491987,300,1070.37992
-1.807865,300,1071.785712
53.023156,216,1155.127413
53.872412,159,1155.689528
53.783847,152,1156.541563
52.456506,204,1157.093284
-1.32417,300,1157.876661
2.682894,300,1163.136072
53.696508,160,1163.62171
-1.497073,300,1164.462849
1.547022,300,1165.238734
2.967288,300,1166.644749
2.829852,300,1169.71587
53.395793,172,1170.125273
2.790852,300,1173.738041
54.029637,148,1174.072562
53.727689,176,1174.519189
52.513707,225,1175.13852
52.142008,270,1177.799688
-2.258224,300,1179.303882
-1.107695,300,1180.248123
54.042863,158,1180.864946
54.188067,182,1181.615856
-1.629015,300,1186.533985
-1.840855,300,1187.740992
-1.567617,300,1188.765353
52.732892,159,1189.255891
2.186466,300,1190.303719
53.75528,147,1192.031464
1.631704,300,1193.127045
53.974855,141,1193.654166
53.684877,177,1194.324682
53.915316,156,1195.26775
52.879823,194,1198.221086
-1.172577,300,1201.055202
53.767444,164,1201.698945
53.651558,174,1202.261191
-2.767456,300,1203.153198
0.637175,300,1203.933307
3.145556,300,1206.383743
53.98895,156,1206.911572
-1.712235,300,1210.426692
53.600946,156,1210.94207
-1.674224,300,1211.907521
53.941477,164,1212.401946
-1.407964,300,1215.058985
53.803955,163,1215.675384
53.390621,159,1216.310881
53.021353,200,1216.985724
53.348194,139,1217.450991
53.509037,155,1217.988497
2.568796,300,1222.565451
-1.010048,300,1223.507007
-1.711417,300,1224.411416
2.850946,300,1225.366474
-1.33393,300,1227.451876
53.382248,149,1227.902166
-1.08936,300,1228.786887
53.19147,185,1229.385946
53.0605,141,1232.095323
-1.438795,300,1232.903197
1.25116,300,1234.984036
54.217519,182,1235.450599
54.034003,162,1235.831633
-1.356146,300,1236.533116
54.104721,159,1236.917305
53.593208,161,1237.292697
53.909921,146,1238.980646
1.664356,300,1242.085454
-2.111828,300,1243.211772
52.957439,184,1243.813564
53.941113,161,1244.442937
54.068325,152,1244.93992
-3.508101,300,1247.270011
-0.701246,300,1248.258406
53.54779,168,1248.729712
53.873143,167,1249.323472
53.162442,293,1250.231723
-2.568477,300,1254.574137
2.708005,300,1255.607271
53.987973,161,1256.090322
53.385487,156,1256.51932
0.170834,300,1257.510469
53.248001,152,1259.318436
3.58681,300,1260.514216
54.036637,153,1261.056682
53.034595,237,1262.082778
-1.127315,300,1265.549361
2.301982,300,1268.014472
53.567864,175,1268.665844
53.658637,161,1269.406483
-1.731646,300,1270.424733
53.489563,167,1271.109071
-1.990168,300,1272.366351
3.2186,300,1274.723386
53.561871,158,1277.558842
-1.394855,300,1278.464038
-1.528183,300,1279.369345
54.042732,154,1279.820184
53.666445,159,1281.746342
3.381654,300,1282.553777
54.241686,170,1283.005315
2.0438,300,1283.863983
3.136762,300,1287.049473
51.899203,158,1288.969576
53.881356,187,1289.525716
-1.000264,300,1290.661405
54.206436,159,1291.327146
-1.473744,300,1292.232221
54.011451,153,1292.644984
54.001718,148,1294.402949
-2.157261,300,1295.220345
-0.759097,300,1298.256532
52.534296,182,1298.80866
54.213636,157,1299.271234
-1.376428,300,1300.104666
-0.927119,300,1302.496258
3.300428,300,1303.412244
-1.080814,300,1304.335899
-1.443948,300,1305.194556
53.483283,208,1309.392711
51.947958,194,1310.17822
53.675737,143,1310.711546
-0.508086,300,1311.813775
1.248718,300,1313.000513
3.330935,300,1315.300004
53.371599,172,1315.93773
2.877053,300,1317.20181
-1.552205,300,1318.375214
-2.883401,300,1321.800292
53.471528,153,1323.771555
-1.374728,300,1324.893698
54.0112,169,1325.429747
53.909474,149,1325.825711
-1.062168,300,1326.944997
-1.403023,300,1329.352246
52.921027,274,1330.503083
3.129648,300,1333.709108
2.157427,300,1334.819743
-1.691828,300,1337.16478
-1.600809,300,1338.336594
-1.482906,300,1339.255566
52.904856,191,1339.748997
-1.810532,300,1340.583177
1.552438,300,1345.045973
-0.488089,300,1346.020127
52.550761,194,1346.754382
-1.71294,300,1347.795247
2.698015,300,1348.917224
53.212738,167,1350.666622
-2.071075,300,1351.730966
-1.272961,300,1352.932441
3.139684,300,1357.360593
53.593375,186,1358.172415
-1.832805,300,1361.567543
53.294644,180,1362.330975
53.914774,181,1363.161613
-1.037678,300,1364.880814
52.933492,147,1365.776964
53.337153,154,1368.196034
53.631992,150,1368.979884
54.071615,134,1369.882048
54.18346,173,1373.372243
2.827846,300,1374.946422
-1.353642,300,1376.314406
-1.945483,300,1379.701224
53.99341,166,1380.411669
54.112721,138,1381.07647
2.346741,300,1382.741542
53.958298,144,1383.471558
-1.737971,300,1385.379153
-1.39981,300,1391.157075
-1.493184,300,1392.752119
-1.462104,300,1394.285311
2.646762,300,1395.851134
1.786253,300,1399.010217
54.173876,157,1399.887733
2.886052,300,1401.335245
-2.675276,300,1405.610549
53.729389,151,1406.274894
53.581774,138,1406.76029
-0.983597,300,1409.609621
-1.586679,300,1411.048187
53.813166,159,1411.832385
53.760101,161,1412.656053
53.335693,148,1413.473761
-8.89657,300,1416.623586
53.284853,150,1417.341424
2.190811,300,1421.492256
54.268716,142,1422.184236
-1.729707,300,1423.646704
-1.140829,300,1426.889328
-2.525178,300,1428.602561
-1.587845,300,1430.333187
-2.151893,300,1431.777336
1.817598,300,1436.195547
3.116161,300,1439.016861
-1.112066,300,1440.541761
53.198767,174,1441.31041
53.551067,152,1442.073755
2.058101,300,1443.557563
3.023508,300,1446.477092
54.097466,155,1447.237961
54.089254,150,1448.008961
54.171826,151,1451.676261
-1.529183,300,1453.11071
-1.31782,300,1456.237054
53.952003,143,1456.960875
53.037889,165,1457.820178
53.749755,162,1458.619856
1.789779,300,1460.091202
-1.8232,300,1461.600076
52.846255,170,1464.115398
54.077542,187,1467.952184
53.200451,197,1468.712708
-1.222401,300,1469.763666
-1.448223,300,1471.210018
53.261302,151,1471.972021
53.236764,152,1474.162335
54.141273,152,1474.904997
3.42017,300,1476.408043
54.070658,158,1477.198159
53.036513,206,1478.394593
53.474446,183,1482.050185
53.582444,155,1482.808951
-1.527538,300,1485.701179
53.808089,169,1486.524592
1.305363,300,1488.153667
-1.880336,300,1489.741699
53.515159,165,1490.657308
2.85976,300,1493.59088
-1.009316,300,1497.762616
53.670966,157,1498.610169
-1.52898,300,1500.107118
53.965419,184,1500.835104
-1.81841,300,1503.696972
53.186065,164,1504.462215
54.223686,151,1505.225258
52.745194,182,1506.06671
-0.993705,300,1507.421679
-2.45577,300,1513.387228
53.986815,155,1514.318269
54.155463,153,1515.24564
2.816055,300,1517.013331
53.639264,165,1518.051566
52.997014,165,1518.898083
-1.617664,300,1521.529956
54.156633,149,1522.261835
54.092708,147,1522.885282
-1.162057,300,1524.348994
-1.71355,300,1528.619083
53.110021,147,1529.215497
-1.259745,300,1531.941054
53.335595,288,1533.325176
-1.86118,300,1534.683316
53.521348,150,1535.483895
53.946156,142,1536.062363
-1.573569,300,1538.460433
53.057038,240,1539.297845
-1.638905,300,1543.257247
-1.459364,300,1544.273064
53.984071,158,1544.855081
53.936898,167,1546.99491
2.318533,300,1548.260916
52.172619,208,1549.266186
53.449058,167,1550.084959
-1.484595,300,1551.458195
52.521147,190,1552.314272
53.877486,127,1557.094453
2.961836,300,1558.501567
52.198914,175,1559.343232
54.200467,153,1560.100296
53.362696,156,1560.888574
54.144517,159,1561.80265
53.58896,208,1562.729295
51.596813,171,1565.215957
-1.864695,300,1567.332577
54.149067,151,1568.350979
-1.422167,300,1573.519947
54.156639,139,1574.174896
54.183153,146,1574.789889
53.603975,156,1577.273419
53.652677,153,1577.819339
-1.422182,300,1579.283652
2.978922,300,1580.790326
53.908772,155,1581.766275
52.772323,145,1582.362811
53.546259,161,1584.662228
53.063354,174,1585.9835
2.950517,300,1591.082974
2.821604,300,1592.489944
51.001888,299,1593.822602
-2.100301,300,1596.514501
53.65448,144,1597.317254
53.840832,161,1598.261978
54.213656,164,1599.023274
53.392728,295,1600.617403
53.466347,220,1605.303704
54.150369,159,1607.768421
52.93211,165,1608.564094
53.46782,167,1609.446212
53.964041,147,1610.089903
53.589383,139,1610.862276
53.801714,167,1611.588878
54.12382,154,1612.30171
53.839796,135,1612.836754
54.257966,153,1615.546529
52.473951,198,1616.280502
53.192939,178,1617.118617
53.710871,151,1617.864749
53.960374,146,1622.254563
52.677122,192,1623.098512
-1.290687,300,1624.498334
54.078191,157,1626.622822
53.165946,162,1627.517738
54.234031,154,1628.362246
53.066947,161,1629.073117
-1.875563,300,1630.571927
1.474195,300,1632.085212
2.74962,300,1637.577859
53.103621,151,1638.319782
54.017175,150,1639.000652
53.184688,161,1639.741228
53.110767,163,1640.551363
53.523134,140,1641.205362
53.308387,194,1642.228889
2.38452,300,1644.993157
53.381319,154,1645.782194
3.028504,300,1647.267903
54.1827,163,1648.234728
53.911898,152,1651.834463
53.91779,135,1652.514559
-1.664575,300,1655.533954
54.098974,146,1656.239584
3.250552,300,1657.602373
-1.482196,300,1659.330556
-1.620756,300,1660.825981
2.530946,300,1663.436922
53.320295,151,1664.268212
-1.328385,300,1668.382547
53.728008,140,1669.283431
2.361548,300,1671.157735
54.146333,156,1673.768957
-0.829717,300,1675.788524
1.428374,300,1677.360118
52.403255,157,1678.200894
52.957215,157,1679.107111
53.978371,156,1680.163029
-1.236417,300,1686.115731
2.994578,300,1687.434274
1.543639,300,1688.928627
54.054964,134,1689.756894
-2.070271,300,1691.648141
52.458641,149,1694.246725
53.11223,161,1694.851442
-2.603403,300,1696.166628
54.187149,142,1697.274887
52.926479,135,1698.118192
53.127103,148,1702.661342
53.715155,147,1703.501453
-1.634115,300,1707.018483
53.46048,156,1707.839878
53.848401,147,1708.864204
2.839055,300,1711.004349
-1.802041,300,1712.771097
54.019768,139,1714.956209
-1.983886,300,1716.984463
53.573649,181,1721.103383
-1.481391,300,1722.478059
-1.785683,300,1723.781932
-2.01599,300,1727.101214
53.745234,152,1727.734901
53.021029,205,1728.570235
51.613338,158,1729.391068
54.161943,134,1729.965932
53.396446,162,1730.583078
-1.479386,300,1737.457794
52.63896,157,1738.090339
1.134192,300,1739.405073
53.07179,286,1740.652638
53.243751,158,1741.362828
2.335791,300,1742.450671
54.018406,160,1744.902179
-1.485422,300,1746.181125
53.276406,164,1746.845899
2.043264,300,1750.602337
53.791459,187,1751.180874
53.062313,123,1751.593542
54.116328,150,1753.711423
53.808675,149,1754.194112
54.08626,155,1754.703398
53.959609,141,1755.194564
2.158893,300,1756.445427
-1.775931,300,1757.528562
-1.486097,300,1760.334035
53.544702,144,1760.787051
53.964345,136,1763.921907
53.210044,139,1764.354761
1.283276,300,1765.312943
-1.956039,300,1766.271299
2.301502,300,1768.444617
53.560401,162,1768.939745
54.294561,163,1769.475981
53.349633,155,1769.957449
-0.855685,300,1770.929856
53.551861,160,1774.107818
