_step,train/kld_loss,train/loss,train/l1_loss
47200,0.0002589114010334015,0.09041518099606037,0.08648186177015305
47400,0.00023664534091949463,0.09150133457034826,0.07026103138923645
47600,0.00027549639344215393,0.08865984302014113,0.08045439422130585
47800,0.00023891404271125793,0.08827555306255817,0.08201271295547485
48000,0.00020400434732437134,0.0906062238290906,0.09146607667207718
48000,0.00020400434732437134,0.0906062238290906,0.09146607667207718
48200,0.00021254271268844604,0.08867969825863838,0.09918240457773209
48400,0.00019118189811706543,0.08798172909766436,0.07392209768295288
48600,0.00023502111434936523,0.08820729583501816,0.07819054275751114
48800,0.00018669664859771729,0.08969271935522556,0.08514155447483063
49000,0.00025158748030662537,0.09056614067405462,0.0909900888800621
49000,0.00025158748030662537,0.09056614067405462,0.0909900888800621
49200,0.0002466142177581787,0.08718489244580269,0.09042729437351227
49400,0.00018968433141708374,0.0876899129524827,0.08232265710830688
49600,0.00021362677216529846,0.0881764767691493,0.07519560307264328
49800,0.00016015022993087769,0.08768171407282352,0.08458656817674637
50000,0.0002531595528125763,0.08677763719111681,0.08053819835186005
50000,0.0002531595528125763,0.08677763719111681,0.08053819835186005
50200,0.00020412355661392212,0.08570862863212823,0.06733237951993942
50400,0.00018525496125221252,0.08465339373797179,0.09102196246385574
50600,0.0004550553858280182,0.08751729425042867,0.07722149044275284
50800,0.00016205385327339172,0.08360499430447817,0.08902546018362045
51000,0.0004929415881633759,0.08637031443417072,0.06488807499408722
51000,0.0004929415881633759,0.08637031443417072,0.06488807499408722
51200,0.0001932084560394287,0.08559832468628883,0.07794139534235
51400,0.00023430585861206055,0.08476767688989639,0.06854376941919327
51600,0.0003154948353767395,0.08558260373771191,0.0936472937464714
51800,0.00023595616221427917,0.08652703791856765,0.08706366270780563
52000,0.00020105764269828796,0.08578749042004347,0.09082202613353729
52000,0.00020105764269828796,0.08578749042004347,0.09082202613353729
52200,0.00019731372594833374,0.08442644128575921,0.0802234411239624
52400,0.00020686909556388855,0.08619680285453796,0.09158038347959518
52600,0.00013325363397598267,0.08505138911306859,0.07346945255994797
52800,0.0001767463982105255,0.0844692038372159,0.08406711369752884
53000,0.0002685040235519409,0.08522431023418903,0.07997913658618927
53000,0.0002685040235519409,0.08522431023418903,0.07997913658618927
53200,0.00018300488591194153,0.08309197077527643,0.08581196516752243
53400,0.00020199641585350037,0.08370033737272024,0.07668288052082062
53600,0.0001529306173324585,0.08383137276396155,0.08309758454561234
53800,0.0001553669571876526,0.08344841916114092,0.07552099972963333
54000,0.00014468654990196228,0.08348138883709907,0.06956250220537186
54000,0.00014468654990196228,0.08348138883709907,0.06956250220537186
54200,0.0001875460147857666,0.08364542938768864,0.06837853044271469
54400,0.0001609697937965393,0.08499956216663122,0.08541416376829147
54600,0.00017483532428741455,0.08409769106656313,0.08107440173625946
54800,0.00014985352754592896,0.08234341211616993,0.06675481051206589
55000,0.0002192072570323944,0.08287377294152976,0.08982478082180023
55000,0.0002192072570323944,0.08287377294152976,0.08982478082180023
55200,0.00025584176182746887,0.0832624977082014,0.09291910380125046
55400,0.00015056133270263672,0.08302756570279599,0.06185474246740341
55600,0.00015829876065254211,0.08344237433746457,0.09164326637983322
55800,0.00014730170369148254,0.08257101284340024,0.07734175771474838
56000,0.00018728896975517273,0.0828887583874166,0.08289036154747009
56000,0.00018728896975517273,0.0828887583874166,0.08289036154747009
56200,0.00015517324209213257,0.08344544446095824,0.07865841686725616
56400,0.00022141635417938232,0.08384277274832129,0.06433819234371185
56600,0.00017113611102104187,0.08216221783310175,0.07860317826271057
56800,0.00016228854656219482,0.08305285008624196,0.08961945027112961
57000,0.00015847384929656982,0.08278921395540237,0.07347360998392105
57000,0.00015847384929656982,0.08278921395540237,0.07347360998392105
57200,0.00024078786373138428,0.0807207034341991,0.07122751325368881
57400,0.0002024620771408081,0.08055066423490644,0.07280439883470535
57600,0.00017178058624267578,0.08195497101172805,0.07433069497346878
57800,0.0001653321087360382,0.08139777382835746,0.09811223298311234
58000,0.00021900609135627747,0.08181999213993549,0.07055290043354034
58000,0.00021900609135627747,0.08181999213993549,0.07055290043354034
58200,0.00016734004020690918,0.07989601062610746,0.07407794147729874
58400,0.00015753880143165588,0.08115869704633952,0.07138931006193161
58600,0.00014776736497879028,0.08161651266738773,0.08346009999513626
58800,0.00019323453307151794,0.08173833224922418,0.06995991617441177
59000,0.00021528452634811401,0.08247867271304131,0.07076586782932281
59000,0.00021528452634811401,0.08247867271304131,0.07076586782932281
59200,0.00016823038458824158,0.08099126087501646,0.08741401880979538
59400,0.00012506172060966492,0.07915843240916728,0.08315421640872955
59600,0.00016771629452705383,0.08015728710219264,0.0750766396522522
59800,0.00013710558414459229,0.08022737951949238,0.07337978482246399
60000,0.0002362281084060669,0.07952218297868967,0.06920240819454193
60000,0.0002362281084060669,0.07952218297868967,0.06920240819454193
60200,0.00018336623907089233,0.08085677266120911,0.07122699171304703
60400,0.00013544782996177673,0.07969422776252032,0.08917082101106644
60600,0.00015084818005561829,0.07966416524723172,0.08590387552976608
60800,0.0001956932246685028,0.07996640248224139,0.07389851659536362
61000,0.00014337152242660522,0.07951508104801178,0.09714778512716293
61000,0.00014337152242660522,0.07951508104801178,0.09714778512716293
61200,0.00022530555725097656,0.07929067365825176,0.08131513744592667
61400,0.00015373528003692627,0.07907384628430009,0.0671675056219101
61600,0.0001562461256980896,0.08009523129090666,0.07807774841785431
61800,0.00014021620154380798,0.07958637559786438,0.0801912471652031
62000,0.00011174380779266357,0.07876672660931945,0.0721936970949173
62000,0.00011174380779266357,0.07876672660931945,0.0721936970949173
62200,0.00013305991888046265,0.07971312258392572,0.06785043329000473
62400,0.00011200085282325745,0.07913162313401699,0.07107451558113098
62600,0.00012515485286712646,0.07811500599607825,0.09600366652011871
62800,0.00011809170246124268,0.07881122961640358,0.07165955752134323
63000,0.00012514367699623108,0.07670738462358713,0.08417410403490067
63000,0.00012514367699623108,0.07670738462358713,0.08417410403490067
63200,0.0001354813575744629,0.07777882732450962,0.07688184827566147
63400,0.00014868751168251038,0.08041105795651675,0.07335785031318665
63600,0.00017263740301132202,0.08047000512480736,0.07280191779136658
63800,0.00014496222138404846,0.07860445648431778,0.062201566994190216
64000,0.00010644271969795227,0.07766776159405708,0.06478609889745712
64000,0.00010644271969795227,0.07766776159405708,0.06478609889745712
64200,0.00011254847049713135,0.07852257259190082,0.0873580276966095
64400,0.00014815479516983032,0.07719737526029348,0.06899216026067734
64600,0.00012101233005523682,0.07570564435794949,0.08506471663713455
64800,0.00013875961303710938,0.07763098364695907,0.08768316358327866
65000,0.00013362616300582886,0.07712281035259366,0.07866494357585907
65000,0.00013362616300582886,0.07712281035259366,0.07866494357585907
65200,0.00014504790306091309,0.07567263510078191,0.07794173806905746
65400,0.00014303997159004211,0.07638164544478059,0.07574926316738129
65600,0.00010540708899497986,0.07694343578070402,0.0697362944483757
65800,0.00014543533325195312,0.07834548350423574,0.09130144119262695
66000,0.0001295618712902069,0.07617432175204158,0.06981357932090759
66000,0.0001295618712902069,0.07617432175204158,0.06981357932090759
66200,0.00013846158981323242,0.07522277057170867,0.084305040538311
66400,0.00024528056383132935,0.07669736813753843,0.08026209473609924
66600,0.00011889263987541199,0.07430013835430145,0.07760371267795563
66800,0.00011331215500831604,0.07659391229972243,0.09375328570604324
67000,0.00014088302850723267,0.07653075907379389,0.09172891825437546
67000,0.00014088302850723267,0.07653075907379389,0.09172891825437546
67200,0.00010582804679870605,0.07580835627391934,0.06311947852373123
67400,0.00011711940169334412,0.07550640605390072,0.08018551021814346
67600,0.00015231594443321228,0.07688419787213206,0.0722987949848175
67800,0.0001370757818222046,0.0763542215898633,0.07186181098222733
68000,0.00010352209210395813,0.07539811240509152,0.07445544004440308
68000,0.00010352209210395813,0.07539811240509152,0.07445544004440308
68200,0.00013307109475135803,0.07489953167736531,0.07690273970365524
68400,8.830055594444275e-05,0.07508262015879154,0.06967124342918396
68600,0.00012256577610969543,0.07636210305616259,0.07195387780666351
68800,0.0001019015908241272,0.07611695783212781,0.07709578424692154
69000,0.00014838948845863342,0.07603731451556087,0.08667711913585663
69000,0.00014838948845863342,0.07603731451556087,0.08667711913585663
69200,0.00011709704995155334,0.07510853378102184,0.07934626936912537
69400,0.00010815262794494629,0.07470806928351521,0.08415400236845016
69600,0.00012312829494476318,0.07521808812394738,0.0724601000547409
69800,0.00011722743511199951,0.07571178717538714,0.08977529406547546
70000,0.000119723379611969,0.07524132259190082,0.07179229706525803
70000,0.000119723379611969,0.07524132259190082,0.07179229706525803
70200,0.00010865926742553711,0.07551003018394113,0.09246331453323364
70400,0.00012904033064842224,0.07376256283372641,0.07641137391328812
70600,9.835883975028992e-05,0.07451372405514121,0.07148824632167816
70800,0.00010186061263084412,0.07415753873065115,0.06419101357460022
71000,0.00011367350816726685,0.0737147506326437,0.06508185714483261
71000,0.00011367350816726685,0.0737147506326437,0.06508185714483261
71200,0.00011068210005760193,0.07436011973768472,0.08506730943918228
71400,0.00011531263589859009,0.0726958985812962,0.07046770304441452
71600,0.0001036226749420166,0.07307112410664558,0.06276153028011322
71800,0.000115174800157547,0.07388349689543247,0.057668816298246384
72000,0.00015480071306228638,0.0746668242663145,0.060503944754600525
72000,0.00015480071306228638,0.0746668242663145,0.060503944754600525
72200,9.371340274810791e-05,0.0732295524701476,0.07180862128734589
72400,8.505955338478088e-05,0.07401991773396731,0.06609876453876495
72600,0.00010458752512931824,0.07294725887477398,0.08062570542097092
72800,0.0001090317964553833,0.07240674667060375,0.09439565241336823
73000,0.00014299899339675903,0.07281093269586564,0.06617066264152527
73000,0.00014299899339675903,0.07281093269586564,0.06617066264152527
73200,0.00019730627536773682,0.07238432848826051,0.0762554407119751
73400,0.00010327249765396118,0.07242426808923483,0.058486081659793854
73600,9.018927812576294e-05,0.07440907467156649,0.07508189976215363
73800,9.972229599952698e-05,0.0742499372921884,0.06558648496866226
74000,0.00011221691966056824,0.07295016391202808,0.077843077480793
74000,0.00011221691966056824,0.07295016391202808,0.077843077480793
74200,0.00010720640420913696,0.07190301962196827,0.08040659129619598
74400,0.00011435896158218384,0.07193056972697377,0.07516438513994217
74600,8.904561400413513e-05,0.0725741115771234,0.0634433776140213
74800,0.00010716170072555542,0.0736351715773344,0.06847726553678513
75000,0.00012103468179702759,0.07220532484352589,0.0623193085193634
75000,0.00012103468179702759,0.07220532484352589,0.0623193085193634
75200,8.315593004226685e-05,0.0728269844315946,0.0719943642616272
75400,8.869543671607971e-05,0.07175481466576457,0.0753437727689743
75600,0.00011381134390830994,0.07224132899194956,0.07924967259168625
