#{"t_start": 1781182046.04244, "env_id": "None"}
r,l,t
-2.845731,300,68252.228203
-6.501967,300,68254.996388
-4.024414,300,68257.724683
-3.731725,300,68260.394376
-3.541582,300,68263.096481
-1.002549,300,68266.026205
-1.087033,300,68268.737406
-7.993358,300,68271.644886
-4.729422,300,68274.46855
-3.823784,300,68277.321782
-0.613718,300,68280.075077
-5.353659,300,68282.932487
-7.305238,300,68285.675198
-0.722101,300,68288.31862
-4.925385,300,68290.930177
-3.935572,300,68293.656063
-1.021904,300,68296.471203
-1.08524,300,68299.291959
-0.772342,300,68302.071581
-4.683682,300,68304.858578
-1.247374,300,68307.847006
52.660824,121,68309.010732
-3.260812,300,68311.746507
-2.686682,300,68314.462039
-4.037185,300,68317.097703
-2.455745,300,68319.961003
-1.909685,300,68322.734392
-2.946727,300,68325.410681
-1.384213,300,68328.049001
-4.06166,300,68330.83277
-2.077826,300,68333.634861
-2.706569,300,68336.536036
-3.990176,300,68341.383468
53.458629,147,68342.778694
-8.695736,300,68345.434327
-0.850807,300,68348.049368
52.998132,207,68349.845302
-1.293517,300,68352.509465
-4.531529,300,68355.143305
-1.792709,300,68357.741372
-3.431242,300,68360.48778
-0.007426,300,68363.267766
-16.924659,300,68365.970808
-2.910745,300,68369.005647
-33.490712,300,68372.212122
-3.415455,300,68375.199188
-1.894622,300,68378.234501
52.983325,125,68379.394476
-4.711485,300,68382.100296
51.586602,207,68384.018442
-25.746628,300,68386.763744
-5.753333,300,68389.482342
53.076492,141,68390.783212
0.233465,300,68393.622916
-2.685132,300,68396.322078
53.041238,127,68397.452092
53.477743,130,68398.642514
-5.65793,300,68401.415096
51.401455,183,68403.073262
-4.503686,300,68406.370768
-4.065278,300,68409.612673
0.435511,300,68412.810723
52.481185,130,68413.952505
-3.112743,300,68416.706745
52.297229,184,68418.444454
52.488061,141,68419.742089
-6.082519,300,68422.544588
52.443125,146,68424.031546
-10.474565,300,68427.162159
-3.049086,300,68430.30279
52.372259,171,68432.095161
-7.603828,300,68437.116499
-17.286727,300,68439.911093
-0.281019,300,68442.824528
-3.899413,300,68445.69702
53.307699,127,68446.961598
51.306799,156,68448.583035
0.995147,300,68452.016092
-1.787294,300,68455.367966
-2.384633,300,68458.671918
-15.690616,300,68462.330216
0.66903,300,68465.601976
53.659918,145,68467.035173
-16.945667,300,68469.799322
-3.107203,300,68472.519649
53.576194,127,68473.693569
53.136405,137,68474.911628
-0.942855,300,68477.716281
-21.229739,300,68480.404994
-25.85142,300,68483.218637
-3.388277,300,68485.879365
-16.010985,300,68488.54592
-9.876051,300,68491.403368
-19.009976,300,68494.487896
53.240674,163,68496.087053
-2.375195,300,68499.120437
-20.248342,300,68502.28648
-5.648173,300,68505.088769
-5.642812,300,68508.058631
-2.182141,300,68511.022888
-3.668335,300,68513.810868
-1.660378,300,68516.650365
-12.414385,300,68519.366858
-1.520762,300,68522.266697
51.888625,170,68524.012899
-4.466458,300,68527.028675
-13.626843,300,68529.786145
52.242196,184,68531.522904
53.081026,197,68533.305281
53.02138,147,68536.458839
-10.495016,300,68539.130898
53.588112,140,68540.34202
-3.11467,300,68543.327489
-9.976249,300,68546.358345
53.071628,175,68548.08512
-15.324335,300,68551.318815
-8.577683,300,68554.149738
-2.432842,300,68556.957722
51.698418,164,68558.375423
-7.277952,300,68561.086505
-1.639,300,68563.820737
1.550505,300,68566.555203
-6.553384,300,68569.436578
53.809874,140,68570.775121
-9.359277,300,68573.511704
-2.306958,300,68576.377832
-1.09246,300,68579.059872
-3.545547,300,68581.779459
52.288576,153,68583.166821
1.622961,300,68585.994529
2.107338,300,68588.588113
-2.663271,300,68591.211264
53.562407,125,68592.296261
-1.522852,300,68595.062364
-0.702592,300,68597.73624
-8.666962,300,68600.441546
-2.170677,300,68603.155
-1.093039,300,68605.862044
-2.163218,300,68608.532747
-8.510673,300,68611.161909
-5.756391,300,68613.923888
-4.905135,300,68616.786981
-10.287977,300,68619.580712
-0.65107,300,68622.355646
-4.424677,300,68625.208404
-5.235942,300,68628.104028
53.922438,132,68631.110529
-3.555895,300,68634.299744
-1.100618,300,68637.453357
53.768646,132,68638.7437
53.721918,119,68639.833517
-3.727468,300,68642.747785
-3.631071,300,68645.558267
-39.799241,300,68648.306636
-0.883223,300,68651.025862
51.595154,165,68652.461464
-4.923541,300,68655.196676
-37.784146,300,68657.920264
-20.685188,300,68660.599571
-7.890387,300,68663.248425
3.941933,300,68666.111109
-2.231365,300,68668.81567
51.432691,167,68670.57476
52.693139,147,68671.988832
52.547608,157,68673.468062
-3.1233,300,68676.658236
-14.706872,300,68679.81669
1.785535,300,68682.930316
51.309236,148,68684.339379
-4.171111,300,68687.104373
-1.370368,300,68689.741498
-5.436392,300,68692.44641
-3.329406,300,68695.016251
-3.926394,300,68697.694114
-1.139633,300,68700.352218
-7.664395,300,68703.250542
53.984291,115,68704.37107
-14.80793,300,68707.341838
50.867268,166,68708.962575
52.999769,172,68710.462941
-2.184205,300,68713.07067
-1.741056,300,68715.756234
52.803947,140,68717.041713
-4.890934,300,68719.633334
-6.424194,300,68722.233072
-3.813389,300,68726.642083
53.299889,134,68727.786763
-3.90508,300,68730.354239
-4.753926,300,68732.942676
-1.951213,300,68735.652471
-4.453453,300,68738.203482
-3.4538,300,68740.796683
53.545049,155,68742.203789
-2.437181,300,68745.019429
-6.682665,300,68747.782052
-1.911462,300,68750.349373
-2.536107,300,68753.127397
-3.791251,300,68755.805198
53.588683,130,68756.92574
-4.78699,300,68759.705776
-6.931036,300,68762.416714
53.144007,217,68764.360107
-5.765007,300,68767.031162
2.572518,300,68769.854598
-4.244485,300,68772.480833
-1.99603,300,68775.117062
-13.11366,300,68777.704687
-0.973015,300,68780.288221
-2.198759,300,68782.905294
-1.051797,300,68785.518462
-4.359736,300,68788.103339
-1.230069,300,68790.735207
51.634306,149,68792.132174
53.975889,138,68793.415392
2.093948,300,68796.04702
-1.031687,300,68798.65577
53.294253,173,68800.130791
52.213328,170,68801.656706
-3.866169,300,68804.267693
53.391927,132,68805.43895
-2.597129,300,68808.064258
54.11357,130,68809.264972
-2.466525,300,68811.955172
-2.902846,300,68816.155509
52.655816,142,68817.450669
-2.949139,300,68820.124111
-2.499707,300,68822.815198
-1.252824,300,68825.444763
-0.230032,300,68828.037886
-0.819055,300,68830.710225
-0.981767,300,68833.296486
52.838507,171,68834.791008
-7.642609,300,68837.372127
-10.254011,300,68839.99796
-6.929444,300,68842.650298
2.624865,300,68845.310907
54.177124,126,68846.403784
0.674077,300,68849.001424
-3.906185,300,68851.596472
-1.444658,300,68854.211864
53.365548,131,68855.338282
-1.536446,300,68858.011832
-5.747619,300,68860.568927
-2.175725,300,68863.209775
-1.858729,300,68866.195047
52.079649,148,68867.828396
0.020776,300,68870.653328
50.366577,192,68872.355852
51.825028,150,68873.775972
-2.083854,300,68876.680893
-1.670913,300,68879.50785
-5.244051,300,68882.251927
-5.038768,300,68885.075549
-1.060231,300,68887.958093
-6.050897,300,68890.785512
1.186786,300,68893.706141
-2.344303,300,68896.505338
-1.388825,300,68899.48425
53.570237,128,68900.701589
-2.441838,300,68903.560694
-5.109647,300,68906.394277
-22.392272,300,68911.190874
53.190708,167,68912.785067
-1.496925,300,68915.6734
-16.235613,300,68918.504734
-2.560717,300,68921.268359
52.641927,210,68923.273032
53.456463,138,68924.559327
53.705091,138,68925.852579
-1.335115,300,68928.585856
53.510428,172,68930.101878
-2.832321,300,68932.806867
-0.923121,300,68935.517776
-1.387312,300,68938.408919
-1.389762,300,68941.244986
0.791072,300,68943.942347
-0.402748,300,68946.571998
-6.689936,300,68949.65861
-1.64739,300,68952.7288
-1.568814,300,68955.67993
-5.451796,300,68958.693435
-5.342542,300,68961.7728
-2.059163,300,68964.764246
-1.119644,300,68967.753401
-2.086766,300,68970.899831
-15.676236,300,68973.943812
52.949678,155,68975.412439
-3.467603,300,68978.507379
52.902152,191,68980.459654
-2.752155,300,68983.432493
-1.151291,300,68986.257322
-1.253928,300,68989.001017
-0.889994,300,68991.924569
-1.051231,300,68994.832984
51.381793,162,68996.288888
-9.565959,300,68998.91421
-2.371149,300,69001.601188
-7.614439,300,69004.376615
-1.844086,300,69008.837476
53.266582,222,69011.316513
-5.70334,300,69014.025641
-2.264806,300,69016.824306
-3.701035,300,69019.594098
-6.391732,300,69022.62666
-2.041459,300,69025.234633
53.668864,133,69026.467263
52.798511,126,69027.711133
-2.093399,300,69030.52765
-0.01283,300,69033.268819
-3.499827,300,69036.256139
-3.705371,300,69039.129279
-4.422786,300,69042.11216
53.102985,158,69043.545908
0.301796,300,69046.472638
-4.035334,300,69049.41052
-1.998454,300,69052.433244
-1.206497,300,69055.408202
-0.503644,300,69058.567751
-11.155071,300,69061.770619
53.442574,137,69063.249572
-4.382943,300,69066.289111
-1.556955,300,69069.134364
-7.449339,300,69071.781789
-5.115368,300,69074.724341
-4.452633,300,69077.521387
-7.973558,300,69080.280239
52.132995,154,69081.628609
-5.15649,300,69084.263989
52.992307,169,69085.75022
53.172809,141,69087.089504
-5.743325,300,69089.76032
-2.498673,300,69092.574682
-0.772399,300,69095.36011
-5.209081,300,69098.289544
-1.676207,300,69101.179213
-2.711543,300,69105.840861
52.162098,173,69107.401245
-86.75685,300,69110.181627
-1.720103,300,69112.993963
-21.394955,300,69115.987734
52.919746,153,69117.559017
-13.024206,300,69120.344981
53.984531,142,69121.665626
-10.705968,300,69124.421455
51.579858,183,69126.269705
-12.79323,300,69129.18155
-7.794859,300,69132.053158
-4.242914,300,69134.748681
53.407191,139,69136.064883
-0.825495,300,69138.773017
-6.629983,300,69141.503441
-6.111881,300,69144.102151
-8.759378,300,69146.940046
-1.528518,300,69149.773887
-0.99516,300,69152.631472
-45.987317,300,69155.361965
-7.083283,300,69158.105619
-5.499563,300,69160.897024
50.480534,252,69163.466631
-2.583235,300,69166.493304
-1.570796,300,69169.41197
-9.444607,300,69172.185088
-6.091346,300,69174.920136
-6.274309,300,69177.632886
-2.093599,300,69180.580106
-2.315546,300,69183.561344
-2.115407,300,69186.45127
-7.171119,300,69189.129391
52.616258,181,69190.751595
-4.170921,300,69193.519913
-10.294864,300,69196.261653
-11.742121,300,69200.568261
-4.9594,300,69203.345648
52.951181,121,69204.498295
-1.669182,300,69207.299999
51.935746,144,69208.595989
53.08121,121,69209.691964
-4.835339,300,69212.46996
-13.812603,300,69215.097613
-4.222788,300,69217.819186
-3.323632,300,69220.488977
-1.292229,300,69223.28668
53.74492,137,69224.499262
-2.662094,300,69227.219433
53.70721,122,69228.317054
-3.181908,300,69231.126802
-10.959625,300,69233.777079
-1.195237,300,69236.567341
-1.158394,300,69239.475902
-2.073699,300,69242.289294
-5.499732,300,69245.049967
-0.898122,300,69247.856716
-6.313879,300,69250.796162
-3.362342,300,69253.530121
-2.299677,300,69256.307234
-8.453056,300,69259.003355
-0.764213,300,69261.75356
53.441189,149,69263.19581
-7.387811,300,69265.903729
-2.591903,300,69268.583475
-0.992523,300,69271.294641
-5.54524,300,69274.083117
-1.118499,300,69276.921757
-2.665106,300,69279.540041
-5.728733,300,69282.241438
-8.427879,300,69284.944766
-0.953031,300,69287.66693
-9.721084,300,69290.397023
-6.009902,300,69294.915861
51.505163,140,69296.2431
-2.151058,300,69299.012729
-13.603182,300,69301.702106
-7.172858,300,69304.332291
-6.078931,300,69307.092924
-0.96409,300,69309.805004
-8.049163,300,69312.533379
-12.726399,300,69315.157913
-1.448878,300,69317.998874
3.097672,300,69320.722804
52.771985,133,69321.943395
-2.379555,300,69324.667113
50.558691,218,69326.691675
-1.644537,300,69329.414358
-4.431985,300,69332.096141
-2.412428,300,69334.82722
-10.925686,300,69337.563427
-6.686048,300,69340.191842
-4.785897,300,69342.926357
53.601103,131,69344.097028
-3.591853,300,69347.11533
-4.811862,300,69349.985102
-4.992269,300,69353.026402
-14.769822,300,69355.745125
-2.578002,300,69358.538535
-1.931194,300,69361.246154
-3.133963,300,69363.928319
-5.606892,300,69366.628543
-5.423251,300,69369.418291
-0.123912,300,69372.10894
-2.977928,300,69374.789831
-2.670902,300,69377.613452
0.262398,300,69380.34598
-2.35003,300,69383.099035
-3.747105,300,69387.698179
1.692638,300,69390.464107
-3.287855,300,69393.212074
0.157589,300,69395.895263
-1.975006,300,69398.597168
-3.703446,300,69401.317676
-0.333234,300,69404.066769
-2.889643,300,69406.88354
-1.532981,300,69409.556212
2.196842,300,69412.254377
-1.320095,300,69415.181647
-13.545158,300,69418.000366
-2.879837,300,69420.673647
53.30031,130,69421.861988
-2.082201,300,69424.715813
-0.628067,300,69427.671101
-2.310639,300,69430.603703
53.835957,131,69431.88913
-3.663232,300,69434.784043
-1.622651,300,69437.520203
1.328079,300,69440.445061
53.366537,164,69441.960674
-1.509279,300,69444.711285
-1.417154,300,69447.525756
-8.465228,300,69450.263867
-0.174902,300,69453.034648
-2.427049,300,69456.135155
-3.315045,300,69459.03366
3.181394,300,69461.983269
-0.198393,300,69464.79539
-1.085308,300,69467.801506
0.596008,300,69470.493788
0.916794,300,69473.289066
-1.628067,300,69476.254662
-0.591821,300,69478.980362
52.720923,141,69482.008056
-1.558895,300,69484.674441
0.633115,300,69487.419885
-0.257248,300,69490.258927
0.612682,300,69493.090757
53.620543,143,69494.430862
-1.872573,300,69497.140865
1.726593,300,69499.832645
-0.124599,300,69502.520191
53.320482,127,69503.66409
1.22282,300,69506.425823
1.66797,300,69509.248044
52.904677,148,69510.568273
-2.346871,300,69513.276202
-0.564159,300,69516.179236
-1.881793,300,69519.023172
-1.900013,300,69521.717048
52.623599,150,69523.052789
-2.191448,300,69525.781462
53.441716,120,69526.935393
53.734769,133,69528.139099
1.287219,300,69530.80934
52.867751,149,69532.158381
51.976287,192,69533.966013
53.606536,130,69535.122124
-2.308247,300,69537.859153
-2.333106,300,69540.582414
-4.581597,300,69543.371593
-1.872715,300,69546.106343
-2.936484,300,69548.859685
-0.330785,300,69551.585745
-2.842172,300,69554.323789
-4.425555,300,69557.072158
-3.253593,300,69560.062495
-1.171532,300,69562.865395
-1.533251,300,69565.667557
0.759318,300,69568.513895
-1.555901,300,69571.34667
50.979741,297,69576.095877
-0.347673,300,69578.973509
53.016061,142,69580.302596
52.767539,147,69581.76916
2.403992,300,69584.604735
0.426646,300,69588.072998
1.038634,300,69591.250091
-4.196368,300,69594.053616
-2.820042,300,69596.858202
-1.982092,300,69599.67054
-2.35726,300,69602.436261
-12.532364,300,69605.400815
52.820924,139,69606.718394
-1.821313,300,69609.543008
53.308729,168,69611.187995
-1.919323,300,69614.075595
1.400459,300,69616.85343
-2.128742,300,69620.050908
-4.879712,300,69623.288714
53.274955,121,69624.592827
-2.798637,300,69627.638029
-3.264223,300,69630.65096
-1.683866,300,69633.483248
-1.56646,300,69636.311484
-3.484157,300,69639.141178
53.23061,169,69640.805365
-1.49088,300,69643.796413
53.77592,116,69644.902447
53.405044,121,69646.060016
1.375151,300,69648.924496
-2.643517,300,69651.794342
52.561442,137,69653.169437
-13.386597,300,69656.091632
-6.125951,300,69659.163674
-3.852638,300,69662.977004
-1.72785,300,69666.03879
-1.305682,300,69668.983588
-2.153162,300,69671.787998
-0.534736,300,69674.448065
53.867711,105,69677.233233
53.561722,154,69678.61521
-19.475308,300,69681.382941
-6.864454,300,69684.173189
-1.287745,300,69686.909782
-5.917413,300,69690.161905
53.748197,126,69691.386731
-7.83176,300,69694.065994
-2.319388,300,69696.863134
1.198783,300,69699.669007
-9.255273,300,69702.547458
-1.569665,300,69705.291898
-2.275411,300,69708.318779
-1.743644,300,69711.307737
-10.088544,300,69714.167144
-6.821411,300,69717.093247
53.624619,132,69718.412421
-5.637456,300,69721.400683
-6.268197,300,69725.165343
-5.852675,300,69729.208211
-1.232435,300,69733.30242
-4.909691,300,69737.323779
51.887273,263,69740.545863
0.076357,300,69744.104908
-1.295381,300,69747.980525
-7.167448,300,69751.633991
-2.359342,300,69755.231975
-8.875252,300,69758.846076
53.824751,118,69760.210834
-0.715501,300,69763.967185
-1.569604,300,69767.743192
-4.439082,300,69770.658564
-0.664924,300,69773.926867
-1.365452,300,69776.897776
0.171187,300,69779.891055
-1.639219,300,69782.899736
-0.408896,300,69787.417988
-6.098426,300,69790.3781
-0.128376,300,69793.613159
-4.663596,300,69796.844357
-4.4436,300,69800.291241
-11.853064,300,69803.140294
-4.451238,300,69805.904083
-4.072684,300,69808.89167
-3.84851,300,69811.725815
-7.653935,300,69814.535137
1.709276,300,69817.401497
-7.912825,300,69820.168982
-104.170211,300,69822.884722
-5.048043,300,69825.665096
51.876774,156,69827.203694
-3.897653,300,69830.291411
53.580527,123,69831.676209
53.18201,237,69833.879434
0.5149,300,69836.690825
53.862667,124,69837.851365
-2.594372,300,69840.626915
52.622032,134,69841.861983
53.849305,112,69842.927441
0.215858,300,69845.557785
-15.291099,300,69848.220283
-22.187384,300,69850.863419
52.713324,136,69852.445182
2.089422,300,69855.191142
-3.341983,300,69857.888631
-2.397685,300,69860.773053
53.672612,142,69862.122039
-4.909858,300,69865.107269
-8.782181,300,69867.806546
-3.855018,300,69870.498529
-6.956577,300,69873.177308
-1.486546,300,69875.763821
0.11037,300,69878.357533
54.063496,115,69879.366849
-2.460955,300,69883.680351
-1.911515,300,69886.24903
-3.783148,300,69888.849846
-2.199833,300,69891.540392
-11.814686,300,69894.266103
52.811985,151,69895.559589
-4.977868,300,69898.23328
53.897189,116,69899.243927
52.712338,141,69900.503386
-6.764387,300,69903.065876
53.534184,115,69904.055199
-1.32642,300,69906.885986
53.490805,143,69908.236199
-1.658253,300,69910.955045
53.817463,113,69912.042731
52.594703,146,69913.424679
-11.103313,300,69916.629447
-4.570239,300,69920.282171
-9.797859,300,69924.142291
0.35697,300,69927.621575
-5.38597,300,69931.276736
54.124394,122,69932.65964
-1.129676,300,69936.140089
53.659857,123,69937.613692
-3.414458,300,69941.371185
-4.107867,300,69945.24745
-2.92948,300,69948.909938
-0.145713,300,69952.463435
-0.830034,300,69956.006336
-6.325914,300,69959.461513
53.738991,150,69961.11917
52.673577,137,69962.664217
54.023651,120,69964.059814
53.393073,138,69965.605955
-5.231901,300,69968.887726
-1.317404,300,69972.270942
-3.86274,300,69975.699726
0.0203,300,69978.995565
52.337603,171,69980.900503
1.631037,300,69984.250336
-3.854857,300,69987.675869
1.859093,300,69992.842837
-0.282583,300,69996.201861
-14.954881,300,69999.697678
1.484832,300,70002.972631
-4.184269,300,70006.295611
-0.932113,300,70009.872523
-4.652005,300,70013.218505
-5.105096,300,70016.006121
-4.492286,300,70018.740215
-0.853101,300,70021.991204
-1.940516,300,70025.365879
-0.809149,300,70028.768659
-7.494747,300,70032.170699
-8.952014,300,70035.618289
-0.753258,300,70038.39304
-1.557409,300,70041.407536
-0.858495,300,70044.329026
-1.496003,300,70047.1529
-3.205898,300,70049.782975
53.594199,129,70051.007021
-0.626005,300,70053.65761
-3.858454,300,70056.294722
-1.424696,300,70058.919773
-6.575747,300,70061.583278
-11.554072,300,70064.22106
-1.997684,300,70066.888096
-17.123415,300,70069.471919
-1.625421,300,70072.131999
53.628565,143,70073.411524
51.831381,170,70074.974519
1.294452,300,70077.694973
-5.290054,300,70080.451451
-11.73334,300,70083.162731
-5.906699,300,70085.81002
-3.285008,300,70088.486007
-7.32922,300,70093.038323
53.877268,132,70094.280386
53.179001,144,70095.578268
53.878192,127,70096.707181
-10.364972,300,70099.650257
-1.320917,300,70102.294979
53.177366,156,70103.716359
-4.683439,300,70106.542223
-7.05677,300,70109.388498
-4.153791,300,70112.013114
-7.006418,300,70114.750926
-7.815114,300,70117.631096
1.609735,300,70120.534756
-4.755096,300,70123.273513
-0.467434,300,70126.028305
-4.989721,300,70128.72099
-4.576351,300,70131.45911
-5.246454,300,70134.168512
-5.290668,300,70136.804224
-4.723234,300,70139.723956
-5.305601,300,70142.390758
-5.134896,300,70144.969549
-3.507966,300,70147.618521
-13.30879,300,70150.288274
50.763139,165,70151.811514
-4.061948,300,70154.487142
-2.099469,300,70157.201056
-3.64967,300,70159.72853
-0.605562,300,70162.344018
-2.731421,300,70164.873905
-3.466482,300,70167.457125
-3.267665,300,70169.975454
-0.508579,300,70172.550213
-6.524469,300,70175.153142
0.243158,300,70177.687291
-7.876262,300,70180.218185
52.833104,152,70183.51971
-1.905325,300,70186.145567
-6.021352,300,70188.760938
-9.653493,300,70191.58768
0.846034,300,70194.461234
-0.561435,300,70197.166974
-4.29329,300,70200.113161
-18.199604,300,70203.795034
-10.116861,300,70207.479538
-9.789955,300,70210.921083
0.315816,300,70214.66334
-4.520704,300,70218.38138
-1.69205,300,70221.813764
0.528706,300,70225.005418
-0.613206,300,70228.270736
-0.494505,300,70231.508823
53.734166,117,70232.970116
-3.926817,300,70236.605589
-3.795448,300,70240.126753
53.358402,136,70241.761841
-2.344418,300,70244.964549
-1.508031,300,70248.163443
-2.027512,300,70251.446203
-3.91401,300,70254.641548
-1.330969,300,70258.375512
53.269787,133,70259.958024
53.05225,137,70261.682014
0.324286,300,70265.69531
-10.528796,300,70269.728132
-5.02345,300,70273.809525
53.046563,158,70275.776285
53.278765,142,70277.685328
-2.548995,300,70281.570807
-2.612019,300,70285.529013
-1.900475,300,70289.362492
-3.099761,300,70293.212334
-4.01238,300,70296.900954
-3.698446,300,70302.813222
53.894369,169,70305.013024
-1.73292,300,70308.761983
53.389218,131,70310.291275
2.559705,300,70313.908564
0.223156,300,70317.767244
-6.275912,300,70321.488197
-2.891765,300,70325.315364
2.408242,300,70329.193562
-6.014095,300,70332.510593
53.065719,141,70334.280686
-9.063247,300,70337.840935
2.756924,300,70341.258484
1.769166,300,70344.637413
-6.096538,300,70348.196882
-5.574558,300,70351.645971
-1.976147,300,70355.180862
2.38883,300,70358.626919
-7.655602,300,70361.849876
1.442956,300,70364.796712
-9.827478,300,70367.804795
-5.380962,300,70370.73414
-3.616577,300,70374.146971
53.941025,114,70375.329596
53.640482,125,70376.553117
2.775163,300,70379.652376
-3.654668,300,70382.720093
-2.403947,300,70385.803323
-4.018395,300,70389.034102
-3.281406,300,70391.983442
-4.687929,300,70394.869963
-3.726711,300,70397.90585
52.031649,165,70399.448787
50.670486,195,70401.364129
-2.285762,300,70404.229859
52.233883,162,70405.833363
53.290548,127,70407.140953
-4.723777,300,70410.004687
53.854243,136,70413.078531
-3.012443,300,70416.093053
-2.845011,300,70419.174525
-9.433208,300,70422.104795
-7.027344,300,70425.003021
-6.690329,300,70428.014455
-1.419235,300,70430.95191
-9.940513,300,70433.867629
-12.937978,300,70436.855855
-7.548183,300,70439.750848
-1.383824,300,70442.601974
-5.321949,300,70445.399001
53.225498,173,70447.01297
-1.547374,300,70450.150586
-2.998609,300,70452.978257
-3.180967,300,70455.807068
50.271022,264,70458.548686
-2.482236,300,70461.650848
-2.864161,300,70464.627744
-2.568373,300,70467.566511
-2.335261,300,70470.724068
54.173214,108,70472.104046
-16.525728,300,70475.051433
53.051759,125,70476.260434
1.530437,300,70479.101457
-0.332637,300,70482.258672
52.872479,147,70483.701454
53.426087,132,70484.918628
-1.554075,300,70487.710453
-2.151018,300,70490.707922
54.041877,139,70492.179945
0.636913,300,70495.458076
52.247751,156,70497.105428
0.49299,300,70500.249513
50.718306,156,70501.913287
-10.830473,300,70505.009239
52.645397,145,70506.501113
-3.134387,300,70509.717314
0.924186,300,70512.728906
-0.873292,300,70517.453867
-2.340644,300,70520.462353
-0.914374,300,70523.505713
-2.336722,300,70526.47186
53.223746,137,70527.844667
54.097187,109,70528.878848
-2.413172,300,70532.138142
-3.663096,300,70535.279363
-4.966875,300,70538.309426
-0.212541,300,70541.290415
-0.603627,300,70544.349112
-2.108927,300,70547.622307
-3.161434,300,70550.833948
53.864013,117,70552.2933
-4.467564,300,70555.255854
-2.560415,300,70557.940609
-7.137465,300,70562.078696
-3.749231,300,70565.555501
-9.20161,300,70568.663634
-1.223918,300,70571.708263
-2.644258,300,70574.980255
53.571412,148,70576.636397
-0.200959,300,70580.525173
54.210416,157,70582.336542
-7.776041,300,70585.909508
-0.976949,300,70589.379351
-1.452197,300,70593.085061
-3.784521,300,70596.452017
-5.738345,300,70599.403655
51.24239,180,70601.165357
-3.563369,300,70604.816743
1.884822,300,70607.86802
-2.838698,300,70611.418562
-5.288505,300,70615.444275
-5.083189,300,70618.786331
-2.370913,300,70622.038596
53.857371,139,70623.611445
-6.493356,300,70628.500726
2.234827,300,70631.783147
53.250054,147,70633.796859
-1.473659,300,70637.272889
0.661412,300,70640.646386
52.857633,143,70642.301401
51.787642,157,70644.080248
2.384417,300,70647.503116
-10.701451,300,70650.769089
-1.886573,300,70654.349657
53.718769,123,70655.641287
-6.607977,300,70659.128854
-11.456683,300,70662.326761
53.72097,113,70663.5925
-15.297816,300,70666.939753
-4.931576,300,70670.041693
-16.477378,300,70673.205513
53.751671,143,70674.783757
-7.857919,300,70677.982998
52.916159,137,70679.509786
1.092829,300,70682.599693
-20.071288,300,70685.70628
53.101608,142,70687.148197
53.335607,131,70688.34911
-3.645085,300,70691.35423
-2.779508,300,70694.460171
-7.217055,300,70697.516195
-16.417709,300,70700.373845
-34.503697,300,70703.889552
-6.151879,300,70707.282338
-1.756123,300,70710.156355
-10.310948,300,70713.127382
-5.508625,300,70716.243725
53.903389,126,70717.574316
-28.130196,300,70720.77292
-8.258845,300,70724.317203
-8.794062,300,70727.690968
-12.949723,300,70731.033166
-3.610416,300,70736.869348
52.360749,149,70738.311851
1.221086,300,70741.291239
53.70928,136,70742.667815
53.279599,126,70744.049446
-4.555956,300,70747.116811
2.579459,300,70750.115754
-3.837913,300,70753.114676
-2.382365,300,70756.179553
-6.579253,300,70759.193702
-3.488338,300,70761.926088
-4.215744,300,70764.767043
-2.496685,300,70767.705132
-8.36725,300,70770.621866
-4.823228,300,70773.556963
0.247611,300,70776.758063
-11.812537,300,70779.578576
1.068097,300,70782.315424
-0.171555,300,70785.221108
-0.467873,300,70788.183928
53.556157,209,70790.131968
-3.053198,300,70792.933659
-3.596191,300,70795.750676
-3.20061,300,70798.635554
-4.102446,300,70801.567576
-2.650533,300,70804.443566
52.767995,162,70806.160783
-18.549397,300,70809.133495
-16.359228,300,70812.10883
2.17168,300,70815.055821
1.06881,300,70818.114907
0.57252,300,70821.128922
53.462721,131,70822.557263
52.342946,156,70824.309326
-3.761579,300,70827.246074
-13.724007,300,70830.277139
-1.661467,300,70833.367291
-4.5571,300,70838.322029
-1.031173,300,70841.140391
-9.409828,300,70843.948781
-4.536845,300,70846.934316
-6.969485,300,70849.76605
53.823231,118,70850.907447
-1.703862,300,70853.869072
-1.940075,300,70856.911683
-2.028201,300,70859.723603
-0.354753,300,70862.894117
-16.947177,300,70865.912528
2.202424,300,70868.772387
0.679086,300,70871.649435
-6.763362,300,70874.515183
-3.883842,300,70877.487215
-6.528724,300,70880.679362
-0.957766,300,70883.987876
-0.178455,300,70886.699457
-5.595185,300,70889.581125
-10.623269,300,70892.567473
-5.922221,300,70895.439385
53.807989,184,70897.218091
52.81467,137,70898.478925
52.450895,232,70900.666191
-1.880106,300,70903.568201
-4.862451,300,70906.735711
52.766461,131,70908.078145
-16.754835,300,70911.069215
-7.300713,300,70913.865603
-2.972052,300,70916.655453
53.863537,139,70917.944795
-2.137268,300,70920.616252
53.339625,126,70921.939046
-6.399922,300,70924.771437
-2.575266,300,70927.660732
-1.66534,300,70930.554397
-5.422908,300,70933.357349
53.633586,127,70934.542641
-2.017454,300,70939.377567
1.990967,300,70942.112452
-5.616864,300,70944.810148
-1.077906,300,70947.632416
-3.658267,300,70950.611441
-7.318796,300,70953.42104
-8.827938,300,70956.159003
53.810728,130,70957.375088
-1.940518,300,70960.246745
-5.799242,300,70962.875452
-2.561812,300,70965.641701
51.532568,203,70967.580995
52.78975,125,70968.768243
-4.946749,300,70971.52503
